"";"geo";"time";"nace_r2";"B11__CP_MEUR";"B11__CP_MNAC";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"B1GQ__CLV15_MNAC";"B1GQ__CP_MEUR";"B1GQ__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"D1_D4_MD5__I16";"D11__CP_MEUR";"D11__CP_MNAC";"D12__CP_MEUR";"D12__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"P6__CLV15_MNAC";"P6__CP_MEUR";"P6__CP_MNAC";"P61__CLV15_MNAC";"P61__CP_MEUR";"P61__CP_MNAC";"P62__CLV15_MNAC";"P62__CP_MEUR";"P62__CP_MNAC";"P7__CLV15_MNAC";"P7__CP_MEUR";"P7__CP_MNAC";"SAL_DC__THS_HW";"SAL_DC__THS_PER";"nulc_aper_oecd";"nulc";"nulc_eur";"nulc_va";"nulc_aper";"nulc_aper_va";"nulc_hw";"nulc_hw_va";"nulc_hw_va_eur";"rulc_aper";"rulc_hw_va";"emp_ind";"lp_ind";"d1_per_ind";"lp_hw_ind";"d1_hw_ind";"d1net_hw_ind";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"nulc_aper_rel15";"nulc_aper_rel_bis";"nulc_aper_rel_imf";"nulc_rel_imf";"nulc_eur_rel_imf";"rulc_aper_imf";"gdp_ind_rel_imf";"exp_ind_rel_imf";"exp_goods_ind_rel_imf";"exp_serv_ind_rel_imf";"XPERF";"XGSVD";"XMKT";"eci";"nulc_eo"
"1329";"NO";1992-04-01;"TOTAL";1502,9;12052;417297,1;22275,9;178639;453234,8;25205,4;202132;NA;NA;NA;NA;NA;NA;NA;NA;NA;178701,2;9327,6;74802;138192,5;6767,7;54273;39776,5;2559,9;20529;93238;7824,8;62750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63,5106635282776;64,3779504298514;66,1530194723986;60,3089551820155;0,0596244038549067;NA;NA;NA;NA;NA;NA;90,0844398977895;NA;NA;NA;NA;NA;NA;NA;NA
"1330";"NO";1992-07-01;"TOTAL";1653,6;13267;425512,4;22492,7;180461;459172,3;25448,8;204178;NA;NA;NA;NA;NA;NA;NA;NA;NA;183224,2;9355;75056;142406;6661,8;53448;42728,3;2693,2;21608;94437,2;7701,4;61789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64,3426706131244;66,0073825198106;68,1700301462554;64,7844614207814;0,0649776175689839;NA;NA;NA;NA;NA;NA;91,0507196084655;NA;NA;NA;NA;NA;NA;NA;NA
"1331";"NO";1992-10-01;"TOTAL";1776,1;14398;419951,2;22329,3;181010;455886;25378,7;205730;NA;NA;NA;NA;NA;NA;NA;NA;NA;179728,9;9343,6;75743;139333,4;6821,3;55296;38129,3;2522,3;20447;89078,4;7567,6;61346;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63,8821695802095;64,7481842036412;66,699170529193;57,8114777524826;0,0699849317066057;NA;NA;NA;NA;NA;NA;90,2311095055769;NA;NA;NA;NA;NA;NA;NA;NA
"1332";"NO";1993-01-01;"TOTAL";1457,6;12067;418088,9;21976;181937;452886,1;24984,7;206846;NA;NA;NA;NA;NA;NA;NA;NA;NA;174746,6;9220,8;76338;133993,3;6569;54384;39430,8;2651,8;21954;94350,8;7763,2;64271;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;63,4618010658799;62,9532871216594;64,1428542364524;59,7848063552856;0,0583380872726569;NA;NA;NA;NA;NA;NA;92,8643467376701;NA;NA;NA;NA;NA;NA;NA;NA
"1333";"NO";1993-04-01;"TOTAL";2270,7;18776;425670,7;22317,5;184541;460748,2;25475,9;210658;NA;NA;NA;NA;NA;NA;NA;NA;NA;189531,1;9836,9;81340;148119,6;7130,2;58959;40594,1;2706,6;22381;92889,4;7566,2;62564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64,5634975545998;68,2794730013856;70,9051416179887;61,5485967230464;0,0891302490292322;NA;NA;NA;NA;NA;NA;94,0241903928124;NA;NA;NA;NA;NA;NA;NA;NA
"1334";"NO";1993-07-01;"TOTAL";1468,7;12237;434119;22680,6;188975;469929,1;26011;216724;NA;NA;NA;NA;NA;NA;NA;NA;NA;186069,5;9637,1;80296;144974,6;6800,8;56664;42694,8;2836,3;23632;101785,2;8168,4;68059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65,8499942022243;67,0324152692161;69,3996239796169;64,7336688674246;0,0564635204222883;NA;NA;NA;NA;NA;NA;95,1924852183737;NA;NA;NA;NA;NA;NA;NA;NA
"1335";"NO";1993-10-01;"TOTAL";1309,3;10938;445090,4;23385,7;195362;486649,1;26404,7;220582;NA;NA;NA;NA;NA;NA;NA;NA;NA;195989,7;9557,1;79839;152775,6;6863,4;57336;40590;2693,7;22503;97807,7;8247,8;68901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;68,1929261531531;70,6062141236962;73,1339779055114;61,5423803209938;0,0495870016592469;NA;NA;NA;NA;NA;NA;98,2331164036077;NA;NA;NA;NA;NA;NA;NA;NA
"1336";"NO";1994-01-01;"TOTAL";1238,6;10374;447100;22659,7;189782;481100,5;26021,9;217941;NA;NA;NA;NA;NA;NA;NA;NA;NA;197363,1;9471,9;79330;155599,2;6782,6;56806;41090,3;2689,3;22524;100031,5;8233,3;68956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;67,4154146565667;71,1009879535325;74,4856407365787;62,3009329909764;0,0476000385425413;NA;NA;NA;NA;NA;NA;93,7645926933424;NA;NA;NA;NA;NA;NA;NA;NA
"1337";"NO";1994-04-01;"TOTAL";1654,8;13862;453637,9;23235,4;194638;492304,8;26609,9;222906;NA;NA;NA;NA;NA;NA;NA;NA;NA;200184,5;9771,5;81854;159536,7;7132,2;59745;41133;2639,3;22109;99735,3;8116,7;67992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;68,9854453059561;72,1174106151755;76,3705296717421;62,365674544061;0,0621876486052417;NA;NA;NA;NA;NA;NA;95,2499351481774;NA;NA;NA;NA;NA;NA;NA;NA
"1338";"NO";1994-07-01;"TOTAL";1617,9;13583;447389,5;23406,7;196513;485616,8;26830,7;225260;NA;NA;NA;NA;NA;NA;NA;NA;NA;196714,1;9859,2;82774;158422,7;7328,7;61529;40610,3;2530,5;21245;101312,5;8241,5;69192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;68,0482725255847;70,8671826414867;75,8372556974508;61,5731590921324;0,0602992098020066;NA;NA;NA;NA;NA;NA;93,058403186223;NA;NA;NA;NA;NA;NA;NA;NA
"1339";"NO";1994-10-01;"TOTAL";1850,4;15448;466103,7;24146,9;201590;504808,6;27711,8;231352;NA;NA;NA;NA;NA;NA;NA;NA;NA;215207,5;10947,5;91395;169630,4;7974,4;66574;44462;2973,1;24821;108023,2;9097,1;75947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70,7375716533259;77,5295172451682;81,2024035624999;67,4130897716685;0,0667727099830561;NA;NA;NA;NA;NA;NA;95,7520072616647;NA;NA;NA;NA;NA;NA;NA;NA
"1340";"NO";1995-01-01;"TOTAL";1832,1;15192;460998,5;24908,1;206538;500865,2;28687,7;237878;13127,8;108856;NA;10961,4;90892;2166,4;17964;784000;2109;208173,5;10819,6;89716;165802,2;8040,6;66673;42633,8;2778,9;23043;107822,8;8987,6;74525;690000;1919;NA;53,8947202980931;52,0170142304195;52,5098985395384;55,4292542008108;54,0050039418106;56,4765895899219;55,0254453760364;53,1092036783626;105,872582134332;105,102307996078;82,8032979976443;84,7596667739275;46,9943896766734;79,4513089380752;44,8817191370752;NA;70,1849928342295;74,9954855580638;79,3698367506669;64,6411809344465;0,0638646701250221;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1341";"NO";1995-04-01;"TOTAL";1590,3;13214;465495,7;24986,8;207623;505236;28797,3;239285;13153,8;109299;NA;11055,3;91862;2098,5;17437;786000;2107;206654,6;10586;87962;166129,5;7825,6;65025;41942,4;2760,4;22937;109931,5;8995,7;74748;691000;1916;NA;53,6459090574507;51,6691447067691;52,2142247970844;55,2073432116268;53,7339891676753;56,2777047618219;54,7758024535414;52,758256820576;105,743468426337;104,917919193185;82,7247742442089;85,5804793786569;47,2595193608255;79,9407103752951;44,9991534611531;NA;70,797462150684;74,4482946667441;79,526515899487;63,5928832809867;0,0552228514114967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1342";"NO";1995-07-01;"TOTAL";1874,4;15507;476427,9;25239,5;208804;517141,3;29180,7;241409;13402,6;110878;NA;11269,6;93232;2133;17646;789000;2127;215399,9;10879,7;90007;175310,3;8124,2;67211;42968,3;2755,6;22797;108333,2;9005,3;74500;694000;1936;NA;53,1680667800496;51,434457077759;51,7531176360233;54,6643532469704;53,2095850282175;55,7472785830088;54,2637077594356;52,4952225395014;106,227722497416;105,450183039001;83,510011778563;86,7734161295703;47,4469879217386;81,5133009725782;45,4519076677725;NA;72,4657221839012;77,5988302529303;83,9213827784579;65,1483483702034;0,06423538476196;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1343";"NO";1995-10-01;"TOTAL";1725,6;14271;482214,8;25700,3;212544;523520,9;29608,1;244862;13698,4;113287;NA;11494,7;95062;2203,7;18225;791000;2139;219797,9;10916,4;90280;176737,2;8094,6;66943;42058,3;2821,7;23336;106893;9190,8;76009;699000;1955;NA;53,6612469816461;51,9290222961359;52,2429702241721;54,9434582470212;53,4912936553763;56,0035216494409;54,5233564955447;52,7641558221958;106,563018431241;105,749256415336;83,9811542991755;87,3510645323237;48,0067085943766;82,3102274670139;46,107237574829;NA;73,3596796404889;79,1832305031272;84,6044425934636;63,768610353645;0,0582818077120991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1344";"NO";1996-01-01;"TOTAL";2576,4;21277;487165,3;26836,2;221627;531427,9;30982,6;255870;13947,8;115188;NA;11626;96013;2321,9;19175;797000;2147;227504;12233,3;101029;183439,4;9216,4;76114;44555,6;3016,9;24915;112639;9657;79752;704000;1953;55,2966271195215;53,7498919073438;52,0877606448269;52,5798340087676;55,2966223275228;54,0928955931829;56,1201116733886;54,8984759827796;53,2016871775909;104,184107734385;103,434966313616;84,2952493129172;88,3399743974859;48,8622668431908;82,9243910284711;46,5479738001113;NA;74,4676678543641;81,9593893862656;87,812798814734;67,5550056819431;0,0831555086567397;70,4246301801162;69,8067334869536;67,4183778260609;66,5301948430187;63,3549166002685;102,984935755729;98,5891364173227;163,854666983216;NA;NA;NA;NA;NA;NA;NA
"1345";"NO";1996-04-01;"TOTAL";2776,7;22765;487067,9;27123,7;222376;530699,4;31240;256124;14262,4;116932;NA;11970,2;98139;2292,2;18793;8e+05;2157;232047,3;12432,5;101929;188668,4;9393,2;77011;44941,9;3039,3;24918;113501,6;9655,8;79164;707000;1974;55,8719392533261;54,6385908155955;53,3357421185428;53,3865908942142;55,8719326953606;54,5916729983667;57,0197530695361;55,7132094661139;54,3856164282381;105,019490213681;104,722163374365;84,6878680800942;87,8098861060158;49,0743827985594;82,5001751828599;47,0522251743992;NA;74,365584964038;83,5961346470022;90,315931320631;68,1407120509502;0,0888827286782965;70,493458671029;69,9350871569021;67,9743184657322;67,4695832733905;64,1186459399341;103,757020059673;97,6557656600368;164,771884259752;NA;NA;NA;NA;NA;NA;NA
"1346";"NO";1996-07-01;"TOTAL";2950,5;24212;503630,5;28316,5;232368;548384,9;32552;267125;14555,9;119447;NA;12203,8;100146;2352;19301;802000;2166;239040,6;12946,1;106237;195699,6;9860,7;80918;46475,3;3085,5;25320;118967,1;9995,6;82025;713000;1986;55,1283478203578;54,0137670943716;52,677833101155;52,74138654686;55,1283359387558;53,8297011984848;56,0330902888811;54,71315978197;53,3607907561337;102,665310852131;101,893118997114;85,0412249705536;90,359121069038;49,8269861519925;85,0368923504802;47,6597674978091;NA;76,8438100249322;86,1155039670799;93,6817804840395;70,4656464186322;0,0906392138511933;69,4141249754169;68,8265910382107;66,8361266568125;66,4686982332806;63,2799550486977;101,622276811818;100,342784518363;167,928845867799;NA;NA;NA;NA;NA;NA;NA
"1347";"NO";1996-10-01;"TOTAL";2961,9;24060;494783,5;29177,2;237009;539587,4;33601,5;272948;15053;122277;NA;12624,5;102550;2428,5;19727;805000;2181;236779,5;13737,4;111590;190146,7;10557,9;85763;46993,9;3179,5;25827;125598,7;10775,4;87530;715000;2007;57,147487634654;56,195001070192;55,3650362113119;54,9563506967959;57,1474932154837;55,8878493119617;58,3502594556356;57,0641220858542;56,2222303394858;102,484210210905;102,335691988497;85,6301531213192;88,2980467442197;50,4738019392401;83,3608588784436;48,6524747383938;NA;75,6110382642686;85,3009320239876;91,0235964159585;71,2519454685082;0,0881486583525067;72,0941085138249;71,518880153507;69,3672446167634;69,2069933446522;66,3824517374617;101,540584428233;97,9859376175901;160,40805296091;NA;NA;NA;NA;NA;NA;NA
"1348";"NO";1997-01-01;"TOTAL";3284,9;25635;507669,9;30873,3;240929;554075,3;35412,2;276350;16009,5;124935;NA;13438,1;104868;2571,4;20067;817000;2204;249296,8;14402,3;112393;200707,3;10886,1;84953;48583,1;3516,1;27439;127600,8;11117,4;86758;725000;2027;56,8956510689965;55,9152201974574;57,3433821990478;54,725662295458;56,8956533388228;55,6852386949126;58,1124731555182;56,8761893579045;58,3298395896007;103,482354284701;103,447957384489;86,5331762858265;89,7226645102745;51,0621373097621;84,3418251452821;49,0244033936569;NA;77,6411916022985;89,8103484068411;96,0789762480059;73,6614835519308;0,0927628007960919;71,1331536948646;70,5654264108533;69,1505967081098;68,9112070371538;67,9436430258274;102,213850511026;100,66803663833;163,533525008836;NA;NA;NA;NA;NA;NA;NA
"1349";"NO";1997-04-01;"TOTAL";2827;22909;520794,7;30440,5;246678;567441,2;35165,5;284967;15775,6;127839;NA;13170,1;106725;2605,4;21113;820000;2222;251561,4;14262,1;115574;202253,7;10630,5;86145;50491,7;3631,6;29429;132513,6;11435;92665;732000;2042;56,8900978403588;55,8672389262461;55,174619543379;54,586484870211;56,890104675569;55,5859027635068;57,7185282483865;56,3953524539323;55,6970867224341;102,763980529106;101,871269222818;87,2398900667452;91,1426754609234;51,8652223054794;86,060382896235;49,6842211659925;NA;79,5141218752003;90,6261812414468;96,8192409462501;76,5552945172092;0,0803917646604695;70,6887627003757;70,0450959324367;69,1396706555609;68,8259958874152;65,0271734162022;101,796056634073;101,886070449664;159,073967239549;NA;NA;NA;NA;NA;NA;NA
"1350";"NO";1997-07-01;"TOTAL";2958,5;24111;519971;30479,2;248396;566830,8;35242;287212;15846,1;129141;NA;13270,9;108154;2575,1;20986;823000;2231;254954,7;14613,8;119098;205674,6;10864,7;88544;51950,8;3749;30553;133621,7;11655,3;94987;734000;2051;57,5109417428667;56,4970033553535;55,4808719899703;55,2297836502794;57,5109485797683;56,2209875405497;58,423081176268;57,1126790525642;56,0863816890472;102,962547809082;102,250513797799;87,5932469572046;90,6773527160714;52,1635453905426;85,6544373187242;50,0534811838251;NA;79,4285880436904;91,8486335763702;98,4568324531201;78,7675755501326;0,0839484422656435;71,2054990287101;70,514218946031;69,801238567829;69,4495885612768;64,1704176141467;102,521859880673;100,983472297193;157,441208509514;NA;NA;NA;NA;NA;NA;NA
"1351";"NO";1997-10-01;"TOTAL";2470,3;19782;527019,4;31750,9;254258;574839,4;36546,9;292664;16501,6;132143;NA;13756,2;110158;2745,4;21985;825000;2249;251489,5;14431,2;115564;200417,9;10671,2;85454;51446,5;3760;30110;135384,7;11961,1;95783;736000;2068;58,0152972624465;57,004920386618;56,9710015825652;55,7578320832933;58,0152906457601;56,7460999445773;58,930991326517;57,6417860606208;57,6084202193733;103,370730678652;102,706223266005;88,2999607381233;91,222513478847;52,9373557783198;86,6540449271923;51,0778431936216;NA;80,5508132124827;90,6002789272155;95,9404399031586;78,0029580976597;0,0675928710056584;72,1133483077211;71,4174044684844;70,6663217397042;70,2679442115406;66,8237700365913;103,539963628874;101,250442214876;152,880190115006;NA;NA;NA;NA;NA;NA;NA
"1352";"NO";1998-01-01;"TOTAL";1475,5;12102;532982;30239;248014;580385,2;34830,8;285675;16495,2;135290;NA;13771,1;112948;2724;22342;838000;2269;265124,9;14039,8;115152;210350;10256,7;84123;53344,8;3783,2;31029;143887,8;12564,3;103050;746000;2087;58,812185571959;57,8048230614139;56,4047375569641;56,4470791422006;58,8121871851495;57,4307832155144;59,8858938842632;58,4792885926584;57,0637900156715;108,390024499176;107,777543536848;89,0851982724774;91,2907543444058;53,7046467624771;86,1328012455378;51,5932720721766;NA;81,3279323520437;95,5124961103749;100,694955558508;80,8811522480253;0,0423628248884222;73,9295424806565;73,1215457775673;71,8652504391155;71,4470487872366;66,1824515115412;109,112119573742;101,618782806669;158,894240457883;NA;NA;NA;NA;NA;NA;NA
"1353";"NO";1998-04-01;"TOTAL";1054,2;8725;536640,9;30305,6;250815;586961,6;35189;291231;16842,4;139391;NA;14016;115999;2826,5;23393;842000;2280;257087,1;13134,7;108705;203329,8;9394,6;77752;54139;3740;30953;142254,5;12080,4;99980;751000;2097;59,9193840622338;58,8897556743761;56,9467067916789;57,7616092307049;59,9193890918078;58,7715194130422;60,8929726908372;59,7264708870164;57,7567491573609;109,551254651238;109,199600466641;89,5170789163722;91,8797500868687;55,0687121358317;86,6949617897754;52,8032920100907;NA;82,2494669024078;92,6168407372433;97,3343721165687;82,0853148114876;0,0299590359542768;75,1739242876916;74,3042984178291;72,9157453621029;72,4488916665113;66,7938087797831;110,213605685496;102,1568876936;153,697086645583;NA;NA;NA;NA;NA;NA;NA
"1354";"NO";1998-07-01;"TOTAL";217,5;1857;524474,5;29691,1;253473;576433,6;34234,6;292261;16833,4;143707;NA;13972;119279;2861,5;24429;843000;2294;244373,9;12179,6;103977;192043,1;8500,8;72571;53646,8;3678,8;31406;142857,8;11962;102120;753000;2111;62,8694661841319;61,8220417685498;57,9557969523034;60,9314993871156;62,8694603171191;61,9638313877348;63,8309358347128;62,9114766525093;58,9780545045357;112,485370844843;112,561638883454;90,0667451904201;89,6810813934613;56,3972991963972;85,0389666365101;54,2936638383368;NA;80,7742044873733;88,0368504551143;91,9314067973284;81,339043326048;0,00635390969031106;78,0097603437551;77,1921897491225;75,9908015196473;75,4741577341988;68,302306474674;112,621367766367;99,5083350978028;144,564366112839;NA;NA;NA;NA;NA;NA;NA
"1355";"NO";1998-10-01;"TOTAL";-195,2;-1723;529265,7;28720;253445;579381,3;33396,9;294718;16664,1;147056;NA;13829,9;122045;2834,2;25011;844000;2299;246443,4;11512,5;101594;192917,2;7997,4;70575;53425,2;3515;31019;147017,4;11707,7;103317;755000;2117;63,9649817167006;62,9409050530234;57,0810187725967;61,7870298316838;63,9649853277718;62,7923374401303;64,8908925282912;63,7012902683007;57,7715456074525;114,071724618309;113,602567954091;90,2630545740086;89,9436411507575;57,548036107289;85,3725568367658;55,4117670455579;NA;81,1872583457317;88,782397594219;92,3498401733858;81,0030543760817;-0,00584626660061483;79,0767613896935;78,3271096108753;76,8815492460716;76,3629719272345;67,4192344838659;114,235407046813;99,4036341234223;145,43472032851;NA;NA;NA;NA;NA;NA;NA
"1356";"NO";1999-01-01;"TOTAL";510,1;4386;532474,1;29513,5;253754;583571,8;34278,3;294721;17176,2;147679;NA;14385,3;123683;2791;23997;847000;2301;250082,4;12056;103656;196525,8;8447,9;72634;53514,7;3608,1;31022;138640,3;11545,8;99270;758000;2125;63,5898799467267;62,7536735671374;58,4126780224494;61,6749170939281;63,5898859966712;62,4967562130084;64,670858776493;63,5591666554613;59,1634080578458;114,221840011349;114,167769567145;90,3415783274441;90,5154345915467;57,5742680186449;85,6854630543514;55,426281084207;NA;81,7744626723087;90,0933645133792;94,0772840366063;81,1387538843037;0,0148818713291554;78,1017595362132;76,9922911223538;76,3095482126441;75,9678585728742;67,3859254902381;114,181540790217;99,2141188586498;146,322301198069;NA;NA;NA;NA;NA;NA;NA
"1357";"NO";1999-04-01;"TOTAL";2327,2;19177;534046,9;31953,7;263311;583837,2;36867,4;303802;18304,5;150836;NA;15120,6;124600;3183,9;26237;850000;2303;258025,2;13940,2;114873;205310,3;10082,4;83083;53553,3;3857,8;31790;140172,4;11613;95696;763000;2130;64,8236496948077;64,0660505881461;62,2214938389711;62,8078501340819;64,8236520375991;63,5505744458042;65,8229904561872;64,5303069893765;62,6733974506052;113,0088667155;112,498562419106;90,4201020808795;90,4779574074332;58,667018839199;85,4218747442832;56,2401760575482;NA;81,8116525132044;92,9547956882914;98,2824413320839;81,1972790353357;0,0631233500766947;79,2893894664431;78,1395657266178;77,2979252001746;77,0378203753974;70,2119566693065;112,408122262595;98,7277506977902;147,574966522195;NA;NA;NA;NA;NA;NA;NA
"1358";"NO";1999-07-01;"TOTAL";3398;27941;544059,8;34283,1;281900;595834,1;39483,7;324663;18410,7;151386;NA;15267,9;125543;3142,8;25842;850000;2306;263462,4;15585,8;128157;208685;11456,6;94204;55927,5;4129,2;33953;143625,7;12187,7;100216;762000;2127;63,9231442568792;63,0050075666828;61,3224182919669;61,8767359286393;63,9231383701833;62,7784266321269;64,8178007612536;63,6570876918585;61,9580864681767;106,421294309748;105,97939354416;90,5378877110326;92,2170051546942;58,9639868621039;87,1771546221664;56,5193222345468;NA;83,4927482262485;94,9135726415362;99,8979168087813;84,7970306824927;0,0860615468963202;77,8297998592714;76,761992019312;76,1036075780931;75,5698430534359;68,3180025362303;105,893766554461;99,6063751261739;146,06976027265;NA;NA;NA;NA;NA;NA;NA
"1359";"NO";1999-10-01;"TOTAL";4652,7;38109;553834,2;36451;298563;606083,9;41736,7;341857;18839,3;154309;NA;15549,2;127360;3290,2;26949;850000;2317;270122,2;17126;140276;214393,5;12966,3;106204;55148,7;4159,9;34073;144214,3;12473,5;102168;763000;2138;64,0299027243763;63,1354409338183;61,6888026497647;61,9583446255235;64,0298904306542;62,8361194846428;64,8668598716903;63,6575044473469;62,1999101726306;102,979059120643;102,381146001665;90,9697683549274;93,3580294133339;59,7932517822635;88,6768143419547;57,5351065214153;NA;84,9290271682718;97,3127970131281;102,63058690056;83,6162175316184;0,111476436053672;78,3413752517506;77,2226917759019;76,3359754840568;75,7677613471651;67,9360147625872;103,047396558034;100,019395687064;146,168914029466;NA;NA;NA;NA;NA;NA;NA
"1360";"NO";2000-01-01;"TOTAL";6159,4;49956;562716,7;39109,2;317195;615043,3;44419,7;360266;19286;156419;NA;15827,4;128368;3458,6;28051;843000;2309;266904,4;19418,7;157495;207226,1;14960,6;121338;57941,8;4458;36157;147492,9;13259,2;107539;759000;2131;63,9484867451962;63,0664698300572;62,2315756477191;61,8141669283674;63,9484780529287;62,6786626886468;64,6010519031984;63,3182983207251;62,4810810826487;99,0354131185095;98,0604215491981;90,6556733411857;95,066328426212;60,8099536020372;90,7349028035651;58,6291950809256;NA;86,1844855726468;96,153569381231;99,1995385313185;87,851103525079;0,138664209223185;76,3026398308161;75,4342833647061;75,2661285492323;74,6776728566751;66,6025761890328;98,219935228066;100,459881180228;140,014679292686;NA;NA;NA;NA;NA;NA;NA
"1361";"NO";2000-04-01;"TOTAL";6736,6;55267;554234,7;39500,7;324064;606160,7;44936,9;368662;19360,7;158835;NA;15979,5;131096;3381,2;27739;846000;2321;264192,1;20006;164129;205800;15183,1;124562;58369,9;4822,9;39567;145248;13269,4;108862;761000;2150;65,6449039714997;64,9790174745388;63,3880812923294;63,729544441922;65,6449056732852;64,3826298662646;66,6214553431847;65,3404220894359;63,7416684554099;97,9125406801268;97,4593349693727;91,1268158617982;93,2089461312452;61,2035148801702;89,1073798824916;59,3782991276129;NA;84,939788960965;95,1764505093326;98,5168616778743;88,5001868711105;0,149912385871069;78,8895016035802;77,9107863211057;77,4796206124839;77,0825466585752;66,8798266490456;97,7650734893908;97,7720341283928;133,897465784729;NA;NA;NA;NA;NA;NA;NA
"1362";"NO";2000-07-01;"TOTAL";8486,2;68734;559580,2;41797,3;338537;612044,3;47308,6;383176;19866,8;160911;NA;16437,9;133139;3428,9;27772;844000;2325;270585,9;21977,5;178007;212561,1;16997,2;137669;57046;4980,3;40338;142709,7;13491,3;109273;758000;2156;65,7934998988183;65,1954946557271;64,4198024320768;63,9457542493882;65,7935004948318;64,5322983476797;66,9493083774865;65,6659710130921;64,8857307186861;95,3334789896291;95,1496151013377;91,283863368669;93,9517475888081;61,8309036909651;90,1854906058731;60,3924614572203;NA;85,7642431730754;97,4798471259104;101,753413444105;86,4928954863614;0,179379710629058;78,2037998371367;77,2312024487705;76,9450255080258;76,5775716883374;67,1448792938914;94,7815803173899;98,2504154967175;133,387993933505;NA;NA;NA;NA;NA;NA;NA
"1363";"NO";2000-10-01;"TOTAL";9739,5;78302;558382,4;43470,1;349482;612284,1;49133,2;395011;20236,6;162694;NA;16762,2;134761;3474,4;27933;843000;2324;273179,5;23474,1;188722;209079,6;18060,2;145197;63927,8;5413,8;43525;142749,3;13734,5;110420;759000;2151;66,6223898648871;65,892087100573;65,5932111077898;64,7930069613496;66,6223864047175;65,5111264007614;67,4954242763951;66,3696228185002;66,0696495813933;93,678918304502;93,3244090298664;91,2446014919513;94,0290006245726;62,6613494093477;90,3278489525344;60,9811996272583;NA;85,79784574974;98,4142037627705;100,086812598957;96,9270505219124;0,198227391135943;78,5285972999794;77,5839860809134;77,4013132403168;76,8027396922781;67,4979462994147;92,9190808410533;97,8449354913549;131,66788427549;NA;NA;NA;NA;NA;NA;NA
"1364";"NO";2001-01-01;"TOTAL";8358,2;68557;563961,8;42121,3;345496;619447,9;47783,9;391943;20302,7;166531;NA;16651,3;136581;3651,5;29951;830000;2327;278535;22387,2;183629;218872;16957,2;139090;58428,9;5430,1;44540;147159,9;14029,1;115072;750000;2155;67,3667107473799;66,6660945041081;65,0464109957343;65,6649656751862;67,366708773581;66,3550603259739;68,0420064381078;67,020238022883;65,3930082701564;96,5839789955567;96,0881751072499;91,3623871221044;95,0065098137934;64,0201123756472;92,8160225655657;63,1684221728427;NA;86,8016911989064;100,343547905547;104,774453591641;88,5896424128434;0,174915740298972;77,9259245848609;77,089147395012;77,5854339008437;77,008868830612;68,4122661687343;95,5447383756;98,3879424405245;135,218611696704;NA;NA;NA;NA;NA;NA;NA
"1365";"NO";2001-04-01;"TOTAL";8648,6;69283;562906;44095,2;353242;618347,9;49867,6;399484;20975,3;168031;NA;17224,3;137982;3751;30049;833000;2332;269187,6;22582,9;180909;211819;17133,8;137257;58148,3;5449,1;43652;147450,6;13934,3;111626;752000;2161;68,0512638301277;67,3862409400434;67,3208541192795;66,3807039729863;68,0512673207145;67,0358083997873;68,8420287530302;67,8147913665919;67,7500846761396;95,553722002628;95,2226004208042;91,558696505693;94,6344595926481;64,4174103618168;92,3175244082065;63,5678867565781;NA;86,6475509389769;96,9761029535933;101,398168725683;88,1641979211442;0,173431226281904;78,4152053243409;77,7106159797658;78,1158575568766;77,5154716739554;69,8390874274289;94,8787530170011;98,0109963484199;132,972366183332;NA;NA;NA;NA;NA;NA;NA
