"";"geo";"time";"nace0";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"B1G__PYP_MNAC";"cpi10";"D1__CP_MEUR";"D1__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"nac_usd";"nulc_va";"nulc_va_eur";"rulc_va";"emp_ind";"lp_ind";"va_ind";"nulc_va_rel_ecfin15";"nulc_va_eur_rel_ecfin15";"nulc_va_rel_tuku16";"nulc_va_eur_rel_tuku16"
"109";"AU";2015;"manu";102192;69356,0847228481;102192;100023,801194329;112,045;48012,8273997296;70744;1578;871;0,753;114,393783138764;111,995310306249;110,363557574893;89,4250513347023;106,045882709006;94,8315850508671;NA;NA;NA;NA
"110";"AU";2015;"manu_ex26_27";96185;65279,2293826048;96185;94173,1136943292;0;45024,5813429473;66341;1485;822;0;115,607756592443;113,183830607946;110,491601455116;89,9343544857768;104,446089390221;93,9329162787326;NA;NA;NA;NA
"111";"AU";2016;"manu";99699,2812873461;67841,8574396965;100933;99699,2812873461;113,476;47588,710813985;70801;1548;867;0,744;117,348373332553;113,781424545334;111,830222311452;89,0143737166324;103,936478371215;92,5184052852599;NA;NA;NA;NA
"112";"AU";2016;"manu_ex26_27";93917,6242669817;63684,6255307616;94748;93917,6242669817;0;44619,8355768362;66384;1461;821;0;118,475521396491;114,874311551316;112,240080640552;89,8249452954048;102,108193632819;91,7186290728061;NA;NA;NA;NA
"113";"AU";2017;"manu";99091,4858397488;69381,6915995397;102191;100317,683448865;115,687;47772,3475258918;70363;1544;859;0,767;117,337739389034;114,921079541535;109,770256018994;88,1930184804928;104,264927206358;91,9543865197758;NA;NA;NA;NA
"114";"AU";2017;"manu_ex26_27";92691,3048879024;64795,4430379747;95436;93510,8380782003;0;44804,6950517837;65992;1455;811;0;119,334111471141;116,876334824591;110,772935831126;88,7308533916849;102,017527589588;90,5210228393389;NA;NA;NA;NA
"115";"AU";2018;"manu";101155,339540313;67673,4157493649;106848;104319,409638094;117,898;46869,3886536833;74001;1563;875;0,748;120,886689917175;110,448527739032;110,414006617461;89,8357289527721;104,490264087291;93,8695904274946;NA;NA;NA;NA
"116";"AU";2018;"manu_ex26_27";94492,0143131026;63291,8204911092;99930;97290,0304822684;0;43970,4928027096;69424;1476;828;0;123,147850289268;112,514444460306;111,293128119411;90,5908096280088;101,864163352503;92,2795703018294;NA;NA;NA;NA
"117";"BE";1990;"manu";38364,98417486;32758,559761269;34475;NA;66,442;22673,0092665305;23861;1198;756;1,21;100,598250623131;95,4960232790687;108,065427514925;138,715596330275;55,1174511856208;76,4565010941822;108,955959010984;102,144374429699;118,878142319477;103,745502675989
"118";"BE";1990;"manu_ex26_27";36130,4123135045;30102,7171352285;31680;NA;0;20791,5894455788;21881;1107;700;0;97,7376239574664;92,7804843013541;107,874418423673;136,186770428016;56,3822660598673;76,7851872410644;NA;NA;130,569753547445;113,907003403751
"119";"BE";1991;"manu";38227,2042187316;32351,8060038735;33803;34351,1901225901;68,579;24001,3783085862;25078;1166;749;1,186;106,110209640742;101,455311881688;115,835069252818;137,43119266055;55,4327746187424;76,1819232833726;110,640830496392;104,026848581891;119,48167401389;105,759567964599
"120";"BE";1991;"manu_ex26_27";35976,1692472708;29687,3256939961;31019;31544,756031681;0;21970,4777275662;22956;1078;694;0;102,979037154838;98,4614992958098;115,585910239048;135,019455252918;56,6269402945288;76,4573863120681;NA;NA;130,212757673232;115,221445912625
"121";"BE";1992;"manu";37973,39903639;33297,2821816501;34386;33578,5688192732;70,244;24584,1737924659;25388;1148;737;1,257;108,139866180867;104,61339321631;115,278745266267;135,229357798165;55,9613114231327;75,6761220529336;109,279934365849;104,176873402312;116,193292132809;105,96793960781
"122";"BE";1992;"manu_ex26_27";35954,1299669891;30728,2805639011;31733;30999,9975200428;0;22634,908712734;23375;1061;683;0;104,9229189311;101,501351566165;115,047440695423;132,879377431907;57,5036919957203;76,4105479242743;NA;NA;125,715305583984;114,508569842349
"123";"BE";1993;"manu";36844,2249598496;34060,2553373185;34177;33363,5005456133;72,179;25106,9436379163;25193;1087;709;1,167;110,597999761852;110,112232241338;115,092853659772;130,091743119266;56,4415703415315;73,425822701185;108,673814536079;105,385111024987;113,101438530657;106,729372226437
"124";"BE";1993;"manu_ex26_27";34773,5800229586;31109,3697694278;31216;30691,0503989857;0;22876,5883859949;22955;1006;657;0;106,535763086131;106,067837684299;114,851459691478;127,821011673152;57,8164848898838;73,9016159001044;NA;NA;121,624384040915;114,023129990636
"125";"BE";1994;"manu";38513,1235261859;37012,9836065574;36416;35725,0837597706;73,895;25620,2295081967;25207;1079;682;1,209;105,864226815324;107,494295530689;108,076514727409;125,137614678899;61,3338555718172;76,7517238531731;106,720238578882;105,183436466554;109,13664242087;106,824694377048
"126";"BE";1994;"manu_ex26_27";36355,656637522;33873,3442622951;33327;32636,2191309496;0;23389,2459016393;23012;999;633;0;102,152711953535;103,725631767473;107,84365986596;123,151750972763;62,7387601667694;77,2638816839787;NA;NA;116,997140855792;113,995511846893
"127";"BE";1995;"manu";39549,0630459477;40425,4740061162;38596;37395,5303547892;74,979;26701,3837920489;25493;1061;678;1,37;104,260921251029;109,095971647671;103,129059762683;124,403669724771;63,355220023383;78,8162186712911;105,870125141282;108,311594216699;111,036936099605;110,942001428415
"128";"BE";1995;"manu_ex26_27";37656,1657872721;37153,3944954128;35472;34519,1684943241;0;24488,2262996942;23380;981;629;0;100,201895705073;104,848710731833;102,94264082846;122,373540856031;65,3962884661586;80,0277537844625;NA;NA;117,611474111635;117,08150712187
"129";"BE";1996;"manu";40676,1652434486;39953,0566275498;38932;39695,9410116038;76,537;26597,7427738836;25918;1050;667;1,303;103,061935386486;105,661293574769;103,943462779985;122,385321100917;66,2353853421363;81,0623890334035;103,023644251916;103,564140268122;107,487945031836;105,007320615037
"130";"BE";1996;"manu_ex26_27";38780,7653770517;36638,3444908246;35702;36531,3695830324;0;24408,8012916437;23785;972;619;0;98,9815631800055;101,478008989762;104,051197851326;120,428015564202;68,4373801532904;82,4177788227369;NA;NA;112,915689298257;109,901981392584
"131";"BE";1997;"manu";43228,7202201418;41051,19664903;41233;41375,1032216987;77,783;26252,7345679012;26369;1035;657;1,129;98,6638578764497;98,1326018433511;99,8507051470029;120,550458715596;71,4632737055696;86,1493042652463;97,793021167387;94,1163134169487;102,63182331514;95,4666306678439
"132";"BE";1997;"manu_ex26_27";41242,5143999728;37631,3421516755;37798;37968,3132808703;0;24083,3421516755;24190;960;610;0;94,6582044427588;94,1485168704821;99,9547694562914;118,677042801556;73,8555180255847;87,6495447385343;NA;NA;107,185732637898;99,2534525630555
"133";"BE";1998;"manu";44529,8602569627;41937,7923468022;42243;42474,0709099188;78,521;26782,0899116939;26977;1039;657;1,113;97,9894073195125;97,1861271844786;99,7105952141004;120,550458715596;73,6142447754298;88,7423097568025;99,2868769958297;93,6009469991602;102,876806884829;95,1736991153029
"134";"BE";1998;"manu_ex26_27";42256,7500052201;38691,4182499331;38973;38727,5281329202;0;24624,7899384533;24804;964;610;0;94,7312262431471;93,9546554454445;99,4018252914396;118,677042801556;75,6717723717451;89,8050216863123;NA;NA;105,230003475584;98,696512672017
"135";"BE";1999;"manu";44857,2171452074;41983,2163632952;41936;42553,5452599744;79,401;28306,8352411334;28275;1051;649;1,067;101,954663942963;101,969463523558;105,273247410203;119,082568807339;75,0695009476636;89,3946901193278;102,537763479717;96,1610146008941;105,609115965984;98,5666031879195
"136";"BE";1999;"manu_ex26_27";42318,3905025506;38612,4254081441;38569;39029,8504464296;0;25939,1724526177;25910;974;602;0;98,8111149340316;98,8254582019363;104,921745816014;117,120622568093;76,7892276558676;89,9360214957827;NA;NA;108,002745152461;101,731022000136
"137";"BE";2000;"manu";47396,3049081437;44977,4707665656;44958;44309,7358490566;81,422;28903,5123430056;28891;1065;655;0,924;98,5950021389012;98,5410716870163;100,33628137059;120,183486238532;78,592134306262;94,454766918535;100,399923876384;90,5446805029892;103,565389986492;92,6289094639652
"138";"BE";2000;"manu_ex26_27";44221,9333344967;41176,8254655695;41159;40303,8897870041;0;26444,447812906;26433;986;607;0;96,4664416238621;96,4136754726816;100,303968360492;118,093385214008;79,5823360840876;93,9814747140879;NA;NA;105,475145863512;95,1026058175563
"139";"BE";2001;"manu";47731,9493125465;45013,8231353283;45044;45276,3771638398;83,432;30062,8461366682;30083;1067;662;0,895;101,940975257816;101,772880809959;104,276537962417;121,467889908257;78,3117771383457;95,1236632396053;102,28216236713;93,899088620878;105,342476823383;95,914761405527
"140";"BE";2001;"manu_ex26_27";44565,3678671004;41570,1317552479;41598;41478,6473076045;0;27504,5611880304;27523;987;613;0;99,6703085800679;99,5059583230091;103,337938541045;119,260700389105;79,4153894876658;94,7113497197259;NA;NA;107,932330605126;98,3011925399747
"141";"BE";2002;"manu";47931,8856398606;45814,3485617597;45892;45232,6772289261;84,805;30245,7360406091;30297;1025;640;0,944;102,237900771778;101,964921169153;103,077778933352;117,43119266055;81,3430474266072;95,5221107395021;101,602538527153;93,8134549551805;104,622535926677;96,0896331437214
"142";"BE";2002;"manu_ex26_27";44981,1111489236;42470,0169204738;42542;41986,0611754144;0;27777,9187817259;27825;952;596;0;99,8326322341268;99,5660748021902;102,153615912235;115,953307392996;82,4425789135117;95,5948969502977;NA;NA;106,728381313977;97,9706508930279
"143";"BE";2003;"manu";47836,5792040425;45546,9457213578;45555;45800,7496163738;86,152;30040,6877652051;30046;989;620;1,131;101,592900198809;101,475430000324;102,980031884105;113,761467889908;83,8000590045938;95,3321772162352;101,887314393919;98,6116953049813;104,823891764806;101,630470661377
"144";"BE";2003;"manu_ex26_27";44996,5367687118;42260,526874116;42268;42556,5891619897;0;27613,1170438472;27618;920;577;0;99,0559722228188;98,9414354323992;102,050937946828;112,256809338521;85,1865293494944;95,6276798339655;NA;NA;106,31658093052;102,862894698165
"145";"BE";2004;"manu";50271,0370754828;47723,4456145992;47758;47873,3457132339;87,959;30444,9561861886;30467;974;609;1,243;98,0276652533506;97,8607755672394;99,6061081232327;111,743119266055;89,6553995421229;100,183740038813;100,304241396259;98,5025083062988;102,946432351159;101,55657000411
"146";"BE";2004;"manu_ex26_27";47150,2794446669;44453,8130074765;44486;44291,1422674861;0;28232,5580834472;28253;911;571;0;96,7047545479174;96,5401170847047;99,1922373286835;111,089494163424;90,201926201585;100,204863543006;NA;NA;104,760897238904;103,154987282042
"147";"BE";2005;"manu";51602,2193583768;49281,1478176995;49206;49022,6368001319;90,406;30522,5432039225;30476;960;603;1,246;95,5270564057147;95,5792198084449;96,7035266772642;110,642201834862;92,9452000906324;102,836615880094;98,5279797245136;96,4516030896774;101,630833876294;99,8586655517038
"148";"BE";2005;"manu_ex26_27";48249,1932363382;45942,0561048147;45872;45522,8184348443;0;28375,268869062;28332;900;566;0;94,7664704198712;94,8182184978276;96,4641699489074;110,11673151751;93,119636876639;102,540300529529;NA;NA;103,55027873162;101,536464961258
"149";"BE";2006;"manu";50404,6732735321;48848,5568652437;48833;48064,0635991327;92,025;31340,9812042052;31331;957;598;1,256;100,540320150287;100,473823521466;100,175901894874;109,724770642202;91,5472953667903;100,45005987035;105,900220240908;103,66607826694;108,942220698007;106,750647847678
"150";"BE";2006;"manu_ex26_27";46734,8953148415;45407,4609748327;45393;44432,3101400132;0;29147,2825740682;29138;898;562;0;100,620389291296;100,553839705333;100,255296817453;109,338521400778;90,8390549991956;99,3220795905602;NA;NA;111,012815598847;108,5060531537
"151";"BE";2007;"manu";53601,5826315171;51768,8799708136;51750;51930,2262002631;93,703;32533,8650127691;32522;951;594;1,371;98,1378284484992;98,0774559792695;98,1226573832318;108,990825688073;98,0092500489709;106,821090879062;103,399786984753;103,273576731216;105,711180286873;105,666338045216
"152";"BE";2007;"manu_ex26_27";49827,5725805227;48520,6953666545;48503;48396,8774704709;0;30381,0798978475;30370;894;559;0;98,3654515601265;98,3049390616184;97,7941023583446;108,75486381323;97,370090013451;105,894708788948;NA;NA;107,253047562176;106,885736161946
"153";"BE";2008;"manu";51810,4432018489;49259,1569214033;49219;50020,73267365;97,91;33224,0848517813;33197;938;593;1,472;103,63783745208;103,620781760469;105,309721133929;108,807339449541;94,8939472841519;103,251579338536;104,053700709559;105,327000673605;105,456813608268;107,01378957534
"154";"BE";2008;"manu_ex26_27";48043,580437644;46059,5485450095;46022;46766,4319429024;0;30979,2548273049;30954;881;557;0;103,979791225659;103,962679258674;105,047994189421;108,365758754864;94,2210239019282;102,103327457926;NA;NA;106,40268967201;107,770951322389
"155";"BE";2009;"manu";47295,8187747268;44700,2394608546;44758;44930,1870513666;97,858;30983,9632922283;31024;850;563;1,393;106,099137789294;105,858409805375;108,225482277363;103,302752293578;91,2410452078895;94,2545109211776;99,0754158782282;101,300356883558;100,915396171103;103,617382694825
"156";"BE";2009;"manu_ex26_27";44276,7263337981;42000,7277028965;42055;42413,6477916919;0;29076,4281617436;29114;800;531;0;106,119184280769;105,878410813431;108,123654096163;103,307392996109;91,0853708853555;94,0979220624977;NA;NA;101,063204146901;103,785799786774
"157";"BE";2010;"manu";50178,838458224;48485,4989816701;48438;47486,3214105794;100;31053,4215885947;31023;840;545;1,327;100;100;100;100;100;100;100;100;100;100
"158";"BE";2010;"manu_ex26_27";47053,883192437;45581,6542204119;45537;44692,8041323464;0;29184,5907822283;29156;792;514;0;100;100;100;100;100;100;NA;NA;99,9999999999999;99,9999999999999
"159";"BE";2011;"manu";50243,0667084492;48574,0797413793;48609;48500;103,532;32262,8060344828;32286;853;546;1,391;103,938133563027;103,761715171486;103,70506444911;100,183486238532;99,9446140657586;100,127998678723;104,822699546691;104,785609997086;103,650426736516;103,879529587145
"160";"BE";2011;"manu_ex26_27";47187,1803119623;45655,1781609195;45688;45666;0;30359,1745689655;30381;805;516;0;103,907181938886;103,730816082787;103,85714783797;100,389105058366;99,8945912115423;100,28328611898;NA;NA;103,281620263142;103,511211483774
"161";"BE";2012;"manu";49453,6807943907;48797,5342465753;48752;47845,2874639175;106,472;33090,8779576588;33060;839;538;1,286;108,128714314983;108,123678670159;105,879729323282;98,7155963302752;99,8371658492342;98,5548536273174;105,587414184632;103,547200104881;103,960500578337;101,839447900895
"162";"BE";2012;"manu_ex26_27";46508,0532433974;46008,9321295143;45966;45030,4494258088;0;31161,0772104608;31132;793;509;0;108,030500779445;108,025469708507;105,780784412121;99,0272373540856;99,8109128546869;98,8399895778904;NA;NA;103,190860413536;101,074211923994
"163";"BE";2013;"manu";49965,434917153;49352,2837135758;49356;49256,493024425;107,657;33380,4864091559;33383;822;526;1,328;108,066852250675;107,952855216412;105,605811203391;96,5137614678899;103,17151932846;99,5747140674677;103,566400787035;104,216727438384;102,226392986177;102,640198464192
"164";"BE";2013;"manu_ex26_27";47186,7390588141;46626,4889692041;46630;46636,7757047619;0;31506,6275129885;31509;778;498;0;107,766104199447;107,652424416822;105,537227003743;96,8871595330739;103,50427119639;100,282348357592;NA;NA;101,298129787335;101,710445277652
"165";"BE";2014;"manu";51523,4879548749;50655,0575837411;50636;50895,0492619008;108,023;33412,5705683101;33400;802;512;1,329;104,852314738792;104,789019827513;102,988678526119;93,9449541284404;109,297742732978;102,679714273917;100,711730547802;101,977967362205;98,9832057574562;100,290334576701
"166";"BE";2014;"manu_ex26_27";48675,414968051;47865,0079036507;47847;48101,1115671968;0;31587,8840797892;31576;759;485;0;104,692357429105;104,629159077294;103,071566066143;94,3579766536965;109,631554715958;103,446116803968;NA;NA;98,1319529296845;99,4350695550444
"167";"BE";2015;"manu";52893;52916,8364127986;52893;51981,9223097957;108,63;32734,7453808022;32720;786;500;1,11;100,05802033156;100,005045474186;96,586739305556;91,743119266055;114,895784301581;105,408976423469;95,3552658746498;92,9956816615189;94,4232364638132;91,8659442571087
"168";"BE";2015;"manu_ex26_27";50174;50196,6110860748;50174;49320,080364507;0;30857,8999549347;30844;743;472;0;99,2109246888688;99,1583983189893;96,0126470132259;91,8287937743191;116,119291089672;106,630944346936;NA;NA;92,9441792545911;90,4112187210666
"169";"BE";2016;"manu";51951,3309765365;53162,8024211763;53158;51951,3309765365;110,774;32809,9638630409;32807;786;499;1,107;102,142539514232;102,051693994748;96,3607775706238;91,5596330275229;113,076415020884;103,5323506338;96,8926451771565;95,7395271526993;96,0077265031442;95,2326685179663
"170";"BE";2016;"manu_ex26_27";49245,3198300397;50527,5643689584;50523;49245,3198300397;0;31048,8047700786;31046;746;473;0;101,743862158993;101,653371222933;95,973867631853;92,023346303502;113,729065494196;104,657291787461;NA;NA;95,049054308861;94,2763349822452
"171";"BE";2017;"manu";53437,9041873947;55709,4591484465;55744;54679,1017168837;113,129;34082,8680180579;34104;795;503;1,129;103,226859260507;103,061832559763;95,5233623007677;92,2935779816514;115,387119046323;106,494900697799;98,0696224958278;98,3251817299879;96,5267082769941;96,9825392074733
"172";"BE";2017;"manu_ex26_27";50533,7860208814;52986,1476498185;53019;51844,8957168837;0;32272,9901743826;32293;755;477;0;103,13215294979;102,967277654117;95,1290882938962;92,8015564202335;115,726043889861;107,395569913354;NA;NA;96,5006525607804;97,2307540239634
"173";"BE";2018;"manu";53167,5239727369;56496;56496;55461,9516129032;115,452;34920;34920;805;509;1,181;106,234263324547;106,130190572232;96,5070287561198;93,394495412844;113,450013388796;105,95606755027;98,8321908153476;100,990597750754;97,0702395756944;99,7702399675551
