"";"geo";"time";"EMP_DC__THS_PER";"SAL_DC__THS_PER";"B1GQ__CP_MNAC";"B1GQ__CP_MEUR";"B1GQ__CP_PPS";"B1GQ__CLV15_MNAC";"gdp_ind_rel_ameco15";"gdp_ind_rel_ameco24";"gdp_ind_rel_ameco37";"B1GQA__CLV15_MNAC";"B1G__CP_MNAC";"B1G__CP_MEUR";"B1G__CP_PPS";"B1G__CLV15_MNAC";"D1__CP_MNAC";"D1__CP_MEUR";"D1__CP_PPS";"D1_aper__CP_MNAC";"HWCDW_0_1_0";"HWCDW_99_0_0";"nulc_aper";"nulc_aper_eur";"nulc_aper_rel_ameco15";"nulc_aper_usd_rel_ameco15";"rulc_aper";"rulc_aper_rel_ameco15";"P7__CLV15_MNAC";"P61__CLV15_MNAC";"P6__CLV15_MNAC";"exp_ind_rel_ameco15";"exp_ind_rel_ameco24";"exp_ind_rel_ameco37";"P62__CLV15_MNAC";"P7__CP_MNAC";"P7__CP_MEUR";"P61__CP_MNAC";"P61__CP_MEUR";"P6__CP_MNAC";"P6__CP_MEUR";"P62__CP_MNAC";"P62__CP_MEUR";"exp_perf_ameco";"B11__CP_MNAC"
"287";"EL";1977;3527,044;1858,825;3910,8;31612,1;46732,7;119494,3;137,2524155;150,7143597;NA;66756,6392;NA;NA;NA;NA;1109,21;8966,06;13254,7;596,73;NA;4,82351;3,4658428;28,0153226;11,0609302;82,4751873;105,8984427;91,5512907;11647,85;4611,1;9632,11;90,7165871;98,4362655;NA;4618,91;808,6;6536,4;391,52;3164,73;546,8;4419,6;162,85;1316,4;94,7651501;-246,83
"288";"EL";1978;3541,111;1874,933;4771,9;34745,1;53385,9;128151,2;142,7368504;156,1787107;NA;71378,6024;NA;NA;NA;NA;1377,32;10028,51;15408,8;734,59;NA;5,34873;3,9942344;29,0828222;11,8925355;80,3963852;107,2667748;93,2496507;12176,06;4942;10791,92;97,0310538;104,6703695;NA;5443,69;930,1;6772,6;443,82;3231,54;651,6;4744,7;212,71;1548,75;101,4195873;-268,34
"289";"EL";1979;3580,066;1921,335;5921,7;39754,8;60389,5;132359;141,793866;155,1902582;NA;73422,0322;NA;NA;NA;NA;1723,35;11569,46;17574,6;896,95;NA;6,02157;4,7739291;32,0491664;13,1780661;82,246001;106,7039317;93,5757651;13359,77;6469,66;12821,37;108,6660554;117,0398633;NA;5750,94;1205,8;8095;644,28;4325,27;898,6;6032,6;266,98;1792,33;110,7647107;-286,77
"290";"EL";1980;3630,167;2000,073;7109,8;40773,6;67653,2;133256,4;140,7142259;154,0124024;NA;73816,0713;NA;NA;NA;NA;2075,56;11902,95;19749,8;1037,74;NA;5,95126;5,5628443;31,9018746;13,7198992;73,6158945;104,2617056;90,854525;14607,12;7867,92;14241,06;119,4206345;125,9430785;NA;5571,2;1796;10299,5;1083,86;6215,75;1373,8;7878,2;327,44;1877,81;120,3068249;-364,16
"291";"EL";1981;3818,99;2042,388;8511,2;47063,3;73671;131182,9;138,1533623;150,1205955;NA;72950,3887;NA;NA;NA;NA;2570,95;14216,29;22253,6;1258,8;NA;6,96062;7,2110008;39,8738868;16,2261776;83,8491508;111,1433114;96,9437127;15550,43;8445,8;15437,87;123,3264341;129,3639799;NA;6139,2;2191,6;12118,5;1433,96;7929,24;1820,4;10066;435,76;2409,58;132,038626;-316,32
"292";"EL";1982;3777,871;2060,66;10704,9;55824,8;78934,9;129700,2;135,5633465;147,8620681;NA;72224,2446;NA;NA;NA;NA;3306,61;17243,56;24382;1604,64;NA;8,36798;9,1971242;47,9618752;19,2575251;94,1229507;111,4319;98,5777197;15145,32;7180,26;12896,65;101,7314256;108,1091979;NA;4979,28;2638,1;13757,6;1462,39;7626,17;1842,5;9608,3;432,05;2253,1;110,1361268;-724,1
"293";"EL";1983;3796,483;2040,464;12772,6;55735;81938,2;128301,7;131,6844002;142,909762;NA;71736,5868;NA;NA;NA;NA;3980,73;17370,5;25537,1;1950,9;NA;8,51302;11,3593145;49,5680077;22,6101303;93,2265682;114,1054284;102,6424597;15535,87;7000,94;12142,65;93,5416151;99,9291546;NA;4400,21;3155;13767,1;1712,11;7471,03;2104,3;9182,2;459,2;2003,8;101,2363028;-962,36
"294";"EL";1984;3787,718;2065,348;15885,2;61220,9;88617,4;130876,3;130,952752;140,9823381;NA;72578,4714;NA;NA;NA;NA;4868,84;18764,37;27161,5;2357,4;NA;9,08533;13,4251253;51,7399848;25,6686676;93,581593;110,6083798;101,0525852;15205,62;7540,73;13471,5;96,3847959;101,9717373;NA;5152,82;3827,8;14752,1;2099,09;8089,83;2668,6;10284,8;641,3;2471,56;103,818888;-1057,11
"295";"EL";1985;3883,049;2127,617;19381,8;62458,9;95177,6;134165,5;130,9040991;140,1866429;NA;74282,0765;NA;NA;NA;NA;6069,28;19558,59;29804,2;2852,62;NA;9,19272;16,2459374;52,3534168;29,8552702;92,8026845;112,4582478;103,6903366;15879,41;7284,88;13718,35;93,8362988;99,4710211;NA;5719,07;4700,7;15148,4;2354,57;7587,73;3127;10077;837,22;2697,98;101,8266263;-1484,31
"296";"EL";1986;3896,359;2132,786;23160,7;57427,9;98456,6;134856,1;128,2727175;137,1558504;NA;74643,6968;NA;NA;NA;NA;6816,38;16901,48;28976,5;3196;NA;7,9246;18,1703785;45,0541422;32,2095521;76,6739594;105,7992456;98,3829392;18082,96;8902,02;16029,55;109,0236031;114,8884794;NA;6215,79;5780;14331,9;3091,05;7664,38;4098,3;10161,9;1093,1;2710,38;113,6972218;-1564,54
"297";"EL";1987;3892,68;2156,468;26090,5;56891,4;98404,8;131812,8;122,1768278;130,3570048;NA;72953,1057;NA;NA;NA;NA;7669,55;16723,78;28927;3556,53;NA;7,75517;20,6674705;45,0662838;35,547595;74,7042861;104,4149084;97,0906001;18470,18;9108,69;16981,62;112,087143;117,1814912;NA;6970,64;6312,4;13764,5;3380,69;7371,74;4728,4;10310,5;1412,64;3080,31;113,0722127;-1475,59
"298";"EL";1988;3957,604;2217,415;31747,4;64555,5;107414;137464,7;122,3341277;130,5055451;NA;76389,4289;NA;NA;NA;NA;9467,73;19251,77;32033,1;4269,72;NA;8,68208;24,1885106;49,1851443;40,6434886;79,535527;104,7350912;98,7993695;19825,24;8319,35;16620,81;103,9753761;107,3503196;NA;7535,99;7396,4;15039,9;3461,11;7037,85;5179,5;10532,1;1745,01;3548,32;103,693979;-2191,92
"299";"EL";1989;3972,213;2269,827;37731;71890;117796,6;142687;122,5096497;130,6662105;NA;79267,6651;NA;NA;NA;NA;11936,01;22742,03;37264,4;5258,56;NA;10,01928;28,806056;54,8850153;46,8089447;85,4240574;108,9356314;103,9389186;21901,53;9246,23;16942,93;97,9401446;100,9622811;NA;6765,21;9372,1;17857;4296,75;8186,73;6016,3;11463,1;1801,27;3432,01;98,1520707;-3256,88
"300";"EL";1990;4024,261;2339,91;45538,9;77043;123136,9;142687,5;118,7350257;126,6600884;NA;79473,9922;NA;NA;NA;NA;14512,84;24552,89;39242,6;6202,31;NA;10,49309;34,4209095;58,2334672;52,9076214;86,1816617;107,851323;102,4252855;23732,82;8579,26;16355,87;88,2520753;90,9377548;NA;6945,84;11544,3;19530,6;4614,51;7806,85;6730;11385,9;2171,64;3673,99;88,711669;-4730,23
"301";"EL";1991;3953,438;2320,676;56241,1;85092,4;133038,8;147113,3;119,8415596;128,1812421;NA;82046,67;NA;NA;NA;NA;16602,68;25119,75;39273,8;7154,24;NA;10,82432;37,831712;57,2391274;55,2529526;80,431559;98,958684;93,4598474;25118,66;9072,46;17030,4;88,0827212;90,6583974;NA;7065,37;13719;20756,8;5454,99;8253,36;7986;12082,8;2593,83;3924,45;89,5245864;-5619,12
"302";"EL";1992;4010,373;2329,211;65016,1;89683,7;137715,6;148138,9;119,1824708;127,1060822;NA;82315,2611;NA;NA;NA;NA;18585,04;25636,36;39366,4;7979,11;NA;11,00646;42,5049613;58,631698;59,4254196;79,6204132;96,8473772;91,0637644;25389,02;10127,26;18736,88;93,8683221;96,0660716;NA;7598,85;15567,2;21473,5;6563,04;9053,11;9673,3;13343,5;3178,14;4383,95;94,768675;-5744,81
"303";"EL";1993;4043,655;2381,022;73206,7;92882,3;136213,9;145769,9;117,7003887;124,9111626;NA;81158,8036;NA;NA;NA;NA;20861,71;26468,64;38816,9;8761,66;NA;11,1165;47,825735;60,6796986;65,2031012;82,4828762;95,2310588;90,1731619;25548,73;9432,93;18250,34;90,4673877;92,0957562;NA;7918,06;16821,5;21342,5;6558,21;8320,83;10283,8;13047,8;3720,74;4720,75;95,7245091;-6499,27
"304";"EL";1994;4119,271;2424,899;83020,5;98217,6;141418,1;148685,1;116,9012229;124,2631563;NA;82971,3031;NA;NA;NA;NA;23569,56;27884,02;40148,7;9719,81;NA;11,49904;52,9882632;62,6878759;72,343572;85,6455583;94,8990628;91,9930247;25931,37;9864,39;19598,53;89,2841535;91,11858;NA;8820,76;18030,1;21330,5;7415,92;8773,42;11993,2;14188,6;4528,85;5357,86;96,192308;-6117,85
"305";"EL";1995;4156,34;2476,47;93063,6;104662;136516;151807,2;116,6255212;123,8648748;128,3223242;84815,5906;84679,3;95232,7;124216,9;133201,1;27203,97;30594,35;39905,8;10984,98;NA;12,35402;59,1816396;66,5573459;79,4858002;90,6577262;96,5382833;94,5495644;28251,42;10511,83;20185,78;84,7349299;86,6173719;90,6052873;8663,72;21109,2;23740;8595,98;9667,28;13424,7;15097,8;4828,71;5430,5;91,5787306;-7684,55
"306";"EL";1996;4132,66;2468,32;103036,6;114908,2;145170,9;156152,1;118,0593745;124,9502277;129,1422466;87464,7728;93276;104023;131418,9;136488,8;29634,06;33048,4;41752,2;12005,76;NA;13,38903;62,5231093;69,7268152;82,4984677;92,0594596;94,7538401;93,0153662;31058,57;10602,44;21010,27;84,0026052;85,3285408;88,5356474;9514,59;23914,1;26669,4;9135,6;10188,17;14720,8;16416,9;5585,2;6228,71;91,3102051;-9193,26
"307";"EL";1997;4116,42;2472,49;114712,2;126353,8;153027,5;163154,3;120,0069499;126,7279322;131,4251842;91280,851;103437,2;113934,5;137986,5;142360,8;33761,67;37187,98;45038,5;13654,93;NA;15,0407;67,7921867;74,6721004;88,827373;97,3953738;96,4203404;95,1082776;33679,22;11732,6;25864,25;93,4464143;94,6873757;98,4274214;13649,29;26443,4;29127;10252,88;11293,4;18608,9;20497,4;8356,03;9204,04;102,4971783;-7834,5
"308";"EL";1998;4297,27;2590,11;125262,6;129057,2;160858,8;169509;121,2425968;128,02327;132,6732642;94942,0112;113423,7;116859,7;145655,7;149113,1;37458,74;38593,5;48103,5;14462,22;NA;14,90033;72,1446153;74,3301283;94,6229434;97,1915938;97,6282459;97,7687267;39795,99;12037,68;27031,86;91,9305158;93,662883;97,8963297;14586,05;32532,8;33518,3;10851,67;11180,41;20413,5;21031,9;9561,85;9851,51;99,1839706;-12119,3
"309";"EL";1999;4298,69;2644,83;133788,7;139943,4;166033,4;174717,3;121,5250355;128,5853805;133,7540116;97678,9324;119960,9;125479,4;148872,9;151999,1;40741,66;42615,91;50560,9;15404,26;NA;16,11291;74,5779108;78,008735;96,2735395;99,541992;97,3927639;96,9130501;45560,94;13173,07;33639,76;109,3454118;112,1302901;118,3251008;20636,75;37623,4;39354,2;11904,32;12451,96;25762,5;26947,6;13858,15;14495,67;115,4828784;-11860,96
"310";"EL";2000;4312,79;2683,89;141247,3;142975,9;175174,6;181565,9;121,6271032;128,6217558;133,6563587;100864,3464;126181,4;127725,6;156489,9;157663,3;43481,62;44013,75;53925,8;16200,97;NA;16,39924;75,7241247;76,6508333;96,4539693;95,4440019;97,3393316;96,764608;54755,19;15044,18;41102,12;118,6312895;122,0571209;130,66351;26629,12;49009;49608,8;14783,23;14964,15;33501,6;33911,6;18718,34;18947,41;128,5397079;-15507,42
"311";"EL";2001;4328,38;2740,53;152193,8;152193,8;188419,2;189067,5;124,1101655;132,0509395;136,8779711;105291,1762;135470,3;135470,3;167715,1;163039,2;46906,18;46906,18;58070,8;17115,73;NA;17,11573;77,1033476;77,1033476;96,128926;94,583257;95,7839955;95,3264805;55298,05;15187,52;41151,52;114,5354843;119,6808563;127,8091983;26486,01;50758,5;50758,5;15222,41;15222,41;34683,1;34683,1;19460,66;19460,66;127,4369665;-16075,44
"312";"EL";2002;4434,29;2852,67;163460,8;163460,8;202081,7;196484,3;127,8588227;135,6874559;139,8423781;109922,1006;145797,4;145797,4;180245;169362;54048,09;54048,09;66818,1;18946,49;NA;18,94649;84,1383718;84,1383718;102,8038155;101,2637085;101,1366425;100,8633296;53400,11;14129,09;38137,34;104,1597954;108,9554557;115,6451539;24472,36;49424,2;49424,2;14388,04;14388,04;32876,6;32876,6;18488,58;18488,58;114,6422535;-16547,61
"313";"EL";2003;4495,68;2916,12;178904,9;178904,9;214385,7;207869,7;134,2616944;141,8361416;145,4029197;116736,1677;160513,4;160513,4;192346,7;179786,1;59461,46;59461,46;71254;20390,61;NA;20,39061;86,7767853;86,7767853;103,6743254;103,3816789;100,8259841;100,3751917;57348,22;13837,98;37857,34;102,4311073;106,4710013;112,2377146;24545,27;53037,2;53037,2;14067,24;14067,24;33177,2;33177,2;19109,93;19109,93;107,7618839;-19860,03
"314";"EL";2004;4604,09;3013,88;193715,8;193715,8;227869,3;218390;138,0667144;145,1671379;147,9645845;122465,4346;174773;174773;205586,7;190269,9;64137,94;64137,94;75445,9;21280,85;NA;21,28085;88,2814268;88,2814268;104,3635592;103,8220812;99,5260809;99,8310236;59881,64;15363,98;44880,11;112,7174775;116,6244672;122,0861895;30457,84;56546,3;56546,3;15907,38;15907,38;40114,9;40114,9;24207,52;24207,52;116,0524406;-16431,39
"315";"EL";2005;4646,87;2956,67;199242,3;199242,3;230122,2;219698,4;136,5934004;142,8502295;144,8072814;122935,3904;178820,5;178820,5;206535,3;191015,2;68270,67;68270,67;78851,7;23090,39;NA;23,09039;96,1023564;96,1023564;112,1969478;111,7908951;105,9691381;106,8012628;60393,09;16641,84;46378,87;110,4390102;114,0450181;118,885746;30478,69;58953,1;58953,1;17720,71;17720,71;42463;42463;24742,27;24742,27;111,7136077;-16490,1
"316";"EL";2006;4731,34;3069,86;217861,6;217861,6;250064,3;232116,7;139,9775201;146,2063087;147,6059458;129877,351;193047,1;193047,1;221582;199371,2;73066,11;73066,11;83866,2;23801,12;NA;23,80112;95,4650241;95,4650241;110,384481;109,933575;101,7115055;103,3913557;68431,28;18498,73;48796,48;106,1977789;110,1463468;114,7895772;30769,67;69010,3;69010,3;20450,05;20450,05;46130;46130;25679,97;25679,97;107,1409884;-22880,31
"317";"EL";2007;4795,07;3151,16;232694,6;232694,6;255757,2;239715,6;140,5963304;146,8419889;147,5115507;134143,606;205267;205267;225611,2;204751,2;78440,9;78440,9;86215,3;24892,71;NA;24,89271;97,9805407;97,9805407;111,4034373;110,9937534;100,9368891;103,161957;79037,73;20646,72;53977,87;111,1400869;114,7831605;118,4381029;33793,53;81452,7;81452,7;23383,7;23383,7;52403,5;52403,5;29019,75;29019,75;108,6538067;-29049,21
"318";"EL";2008;4856,36;3214,83;241990,4;241990,4;265210,4;238912,2;139,6605181;145,8322918;145,3563314;133285,056;213818,9;213818,9;234335,7;204370,9;82947,43;82947,43;90906,6;25801,5;NA;25,8015;103,2016502;103,2016502;113,2915763;114,8463256;101,8888859;102,5859824;80081,59;20650,01;55852,41;114,0987642;117,2074947;120,1976274;35908,43;87039,5;87039,5;24679,96;24679,96;56532,8;56532,8;31852,8;31852,8;110,2230346;-30506,7
"319";"EL";2009;4829;3190,81;237534,2;237534,2;254591,7;228637,2;140,2092845;145,9808444;145,2491952;127700,0787;212390,9;212390,9;227642,9;197458,9;84874,5;84874,5;90969,4;26599,67;NA;26,59967;110,5492331;110,5492331;115,879676;119,1856816;106,4085477;103,580582;63781,85;17903,19;45508,92;106,9988902;109,0346466;110,7267935;27806,79;68318,8;68318,8;20226,7;20226,7;45089,2;45089,2;24862,48;24862,48;103,8245382;-23229,59
"320";"EL";2010;4706,43;3138,25;224124;224124;234916,9;216112,9;129,1123255;133,977453;133,8485939;121370,9393;197729,2;197729,2;207250,9;186232,5;80473,99;80473,99;84349,3;25642,95;NA;25,64295;109,8874428;109,8874428;115,92375;118,4254398;105,9596012;104,650019;61593,74;19285,75;47721,19;101,0877466;103,1114843;104,8215199;28511,25;65890,6;65890,6;20220,41;20220,41;48854,8;48854,8;28634,38;28634,38;98,6925896;-17035,84
"321";"EL";2011;4505,14;3001,99;203308,2;203308,2;212406,5;194178,9;113,6398621;117,3645141;117,3178175;108543,0626;178180,5;178180,5;186154,3;169164,8;74330,89;74330,89;77657,3;24760,54;NA;24,76054;113,0408564;113,0408564;118,5231391;121,0100179;107,9648989;107,274109;55683,89;20407,68;48026,11;95,3933665;97,2386683;98,3486897;27650,83;63725,3;63725,3;23379,05;23379,05;51822,8;51822,8;28443,76;28443,76;94,5934016;-11902,5
"322";"EL";2012;4325,83;2850,29;188380,6;188380,6;203154,6;180418;106,0948609;108,5480368;108,5737484;100265,9425;166150,7;166150,7;179181,2;159282,4;67853,26;67853,26;73174,7;23805,74;NA;23,80574;112,3156549;112,3156549;115,2958659;116,6597954;107,568221;106,1442749;52614,92;22152,98;48968,71;95,3778575;95,9712726;97,1928857;26695,91;62766;62766;26581,05;26581,05;54145,5;54145,5;27564,4;27564,4;97,25647;-8620,53
"323";"EL";2013;4300,67;2852,7;179884,4;179884,4;205625,6;175878,7;103,3909711;104,3198047;104,6257308;98085,665;159466,8;159466,8;182286,3;155987,5;62263,07;62263,07;71172,8;21826,01;NA;21,82601;105,0186338;105,0186338;106,2369858;107,9948003;102,6800878;101,3015418;50785,17;22386,93;49843,96;95,8748381;95,6036052;96,0696684;27361,34;58767;58767;26323,27;26323,27;54338,1;54338,1;28014,78;28014,78;96,2748968;-4428,91
"324";"EL";2014;4453,73;2998,74;177236;177236;207823;176715,4;102,1972629;102,6979542;102,9696997;98937,6279;156492,5;156492,5;183499,6;155722,5;62540,83;62540,83;73334;20855,7;NA;20,8557;103,42928;103,42928;104,0280044;105,1974155;103,1254744;102,3225442;54211,15;22953,81;53954,76;100,1371164;99,264085;99,497304;31087,25;60332,4;60332,4;26166,64;26166,64;57576,2;57576,2;31409,53;31409,53;100,1255148;-2756,25
"325";"EL";2015;4322,57;2978,99;176368,9;176368,9;208162,1;176368,9;100;100;100;1e+05;155835,6;155835,6;183927,4;155835,6;61770,31;61770,31;72905,4;20735,32;NA;20,73532;100;100;100;100;100;100;58467,21;24812,12;56662,31;100;100;100;31850,19;58467,2;58467,2;24812,12;24812,12;56662,3;56662,3;31850,19;31850,19;100;-1804,91
"326";"EL";2016;4469,51;3154,02;174494,2;174494,2;205916;175509,6;97,6393434;97,5972891;97,3486384;99889,7685;152196,6;152196,6;179603,2;154543,1;62991,94;62991,94;74335,1;19971,95;NA;19,97195;100,080304;100,080304;99,0526482;100,4580274;100,6627163;100,7850414;59727,66;26129,67;56427,38;96,917631;97,538979;96,6444434;30297,71;57115;57115;24585,51;24585,51;54594,8;54594,8;30009,28;30009,28;95,0135021;-2520,19
"327";"EL";2017;4446,63;3149,11;176903,4;176903,4;211287,4;177426,5;96,2456297;95,9901776;95,3309505;100741,7826;154344,2;154344,2;184343,5;157238,5;63853,42;63853,42;76264,4;20276,66;NA;20,27666;99,9949462;99,9949462;98,2382956;100,3945242;100,2906294;100,9374067;64132,06;27645,97;61230,18;99,7114951;100,2125645;98,7967094;33548,79;64649,1;64649,1;28080,17;28080,17;61976,5;61976,5;33896,32;33896,32;96,2736346;-2672,59
"328";"EL";2018;4650,34;3377,2;179557,7;179557,7;215545,4;180386,7;96,3275936;95,8349578;94,6748414;101636,2522;155610,9;155610,9;186799,2;159235;65900,05;65900,05;79108;19513,22;NA;19,51322;98,9870299;98,9870299;95,0932006;97,4610621;99,4440543;99,4890843;69326,4;30337,05;66812,93;105,7125492;105,7051363;103,8368199;36436,33;73900,8;73900,8;32612,55;32612,55;70014,8;70014,8;37402,2;37402,2;101,6854587;-3886,02
"329";"EL";2019;4751,96;3478,73;183347,4;183347,4;220385,5;183777;96,7369269;96,327364;94,7336425;103303,2233;158898,8;158898,8;190998,1;161362,7;67700,65;67700,65;81376,9;19461,31;NA;19,46131;99,0199616;99,0199616;93,012959;95,3339417;99,2519907;98,8594174;71337,46;30952,26;70077,58;108,1796519;108,577313;106,1650571;39124,81;76593,7;76593,7;33114,94;33114,94;73542,1;73542,1;40427,11;40427,11;103,9568191;-3051,62
"330";"EL";2020;4629,8;3344,7;165015,7;165015,7;198789,4;166655,6;93,5870117;91,9326729;90,2514989;93540,9054;144712,5;144712,5;174330,7;146261;64826,35;64826,35;78094,3;19381,81;NA;19,38181;105,9512068;105,9512068;94,7867356;97,2509631;107,0040944;103,7078083;66142,02;32259,34;54996,42;95,2934915;96,2486622;93,3880935;22454,54;65637;65637;30110,15;30110,15;52910,8;52910,8;22800,64;22800,64;87,5753563;-12726,24
"331";"EL";2021;4687,22;3387,02;181500,4;181500,4;220064,7;180621,2;95,6312035;93,8397453;91,8660539;100835,7269;158159,8;158159,8;191764,8;157576,4;68109,8;68109,8;82581,4;20109,06;NA;20,10906;102,6851278;102,6851278;92,4297665;94,4269709;102,1877424;101,7219509;77953,3;36806,1;68294,27;107,0924483;107,7185208;104,0711369;30874,47;88416,3;88416,3;39173,77;39173,77;74309,5;74309,5;35135,75;35135,75;97,7592263;-14106,8
"332";"EL";2022;4805,15;3488,83;206620,4;206620,4;251894,9;190658,9;97,6434757;95,926276;93,700281;106522,0415;181706;181706;221521,3;165037,1;72096,58;72096,58;87894,3;20664,97;NA;20,66497;102,483495;102,483495;89,3238873;91,3029369;94,5665979;95,5099302;83580,28;38104,44;72560,72;106,058417;106,6306794;102,3736127;33739,42;121616,7;121616,7;53601,02;53601,02;101526,7;101526,7;47925,69;47925,69;94,0061137;-20090
"333";"EL";2023;4853,42;3504,04;220302,6;220302,6;266746,7;194494;99,2593851;96,7948511;94,4195934;111232,2099;191794,9;191794,9;232229;166969,5;76422,75;76422,75;92534,1;21809,9;NA;21,8099;107,0938147;107,0938147;87,9864298;90,3127259;94,5476974;95,3537425;85357,76;39313,82;75226,44;110,3945786;110,3310843;105,8905601;35167,51;109701,7;109701,7;49867,97;49867,97;98846,5;98846,5;48978,51;48978,51;97,4770732;-10855,23
"334";"EL";2024;4898,45;3535,576;231889,6;231889,6;281153,5;198697,1;100,6908266;97,7416665;95,057812;113716,3849;201054,7;201054,7;243767,9;NA;80396,73;80396,73;97476,7;22739,36;NA;22,73936;110,309892;110,309892;87,0544059;89,2379685;94,5202175;94,2247613;88618,14;40902,1;78396,05;114,1655319;113,4879916;108,6063013;36711,36;116640,6;116640,6;53231,58;53231,58;105638,5;105638,5;52406,88;52406,88;99,7844536;-11002,12
"335";"EL";2025;4931,376;3560,325;242585,1;242585,1;293916,4;203323;101,6772985;98,4275216;95,4520543;116567,7835;210097,4;210097,4;254554,2;NA;83130,22;83130,22;100720,6;23349,05;NA;23,34905;111,4345773;111,4345773;86,0610227;88,2404175;93,3990257;92,9415875;91785,68;42619,99;81494,22;115,5700372;114,6972594;109,602751;38069,68;122617,3;122617,3;56354,79;56354,79;111896,3;111896,3;55541,55;55541,55;100,508129;-10720,94
"336";"ES";72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"337";"ES";1960;12687,614;8156,329;4558;11966;19787;173113;64,2297164;70,4284388;NA;15703,0917;NA;NA;NA;NA;1795,2;4713,2;7793,6;220,1;NA;0,57786;2,9976084;7,8702298;30,8343105;70,8346926;113,8546988;103,0798649;4409,1;NA;8824,4;NA;NA;NA;NA;323,5;849,3;NA;NA;367,2;964,2;NA;NA;39,9248472;NA
"338";"ES";1961;12713,538;8161,843;5191;13488;22871;193605;68,5900203;75,2891075;NA;17575,6497;NA;NA;NA;NA;2028,5;5270,3;8936,6;248,53;NA;0,64572;3,0327868;7,8796575;29,8703071;67,8216337;113,1015005;101,6893901;6178,5;NA;9524,1;NA;NA;NA;NA;462,6;1201,8;NA;NA;404,3;1050,5;NA;NA;40,8096251;NA
"339";"ES";1962;12821,555;8218,085;5999;15564;26018;211619;71,9358074;78,5001924;NA;19213,2199;NA;NA;NA;NA;2352,7;6103,6;10203,4;286,28;NA;0,7427;3,2232076;8,3619962;30,3710185;68,7874842;113,6972129;101,7660385;8305,3;NA;10742,4;NA;NA;NA;NA;634,2;1645,3;NA;NA;478;1240,1;NA;NA;42,7708086;NA
"340";"ES";1963;12887,445;8252,272;7080;18368;29460;230154;74,8391177;81,5061354;NA;20941,9016;NA;NA;NA;NA;2861,9;7424,5;11908,2;346,8;NA;0,8997;3,6085638;9,3617292;32,6601293;73,9721036;117,3044214;104,608829;10259,2;NA;11154;NA;NA;NA;NA;799,4;2074;NA;NA;527,8;1369,3;NA;NA;41,3930007;NA
"341";"ES";1964;12954,272;8314,313;7994;20738;32662;244394;74,8840061;81,5398508;NA;22162,2373;NA;NA;NA;NA;3277;8501,5;13389,8;394,13;NA;1,02251;3,8822002;10,0716265;33,8947433;76,7683874;118,6942629;106,5466973;11590,5;5398,1;14002,1;NA;NA;NA;10232,5;924,5;2398,4;301,4;782;681;1766,6;380,3;986,7;48,09632;-222,51
"342";"ES";1965;13018,62;8484,806;9272;24056;36271;259677;76,2944292;82,6554675;NA;23547,8077;NA;NA;NA;NA;3865,9;10029,2;15122,2;455,62;NA;1,18202;4,2446982;11,0120582;35,4968044;80,3969044;118,8740987;106,9184339;15408,1;5219,4;14948,7;NA;NA;NA;11784,4;1238,8;3213,9;303,8;788,3;734,7;1906,2;431,7;1119,9;48,236483;-474,41
"343";"ES";1966;13081,567;8591,35;10757;27906;40462;278493;79,2075849;84,9190202;NA;25295,5827;NA;NA;NA;NA;4621;11988,3;17382,2;537,87;NA;1,39539;4,6949409;12,1801269;37,6193265;85,2042161;121,5524801;109,0940835;18393,6;6306,4;17267,5;NA;NA;NA;13173,5;1481,6;3843,8;403,1;1045,8;925,1;2399,9;523;1356,8;51,9323471;-526,09
"344";"ES";1967;13186,767;8685,365;12181;31126;43515;290581;79,9832037;85,5342162;NA;26555,6954;NA;NA;NA;NA;5357,8;13690,9;19140,4;616,88;NA;1,57632;5,2021634;13,2931039;40,8039803;90,2993524;124,0999625;112,3303208;17795,1;6334,2;16470,3;49,8178978;54,5389707;NA;12060,5;1471,3;3759,5;470;1200,9;1007,4;2574,2;538,7;1376,6;46,7565331;-330,96
"345";"ES";1968;13297,678;8815,771;13752;31770;47795;309750;80,8980368;86,4552121;NA;28346,3124;NA;NA;NA;NA;5917,5;13670,6;20566,4;671,24;NA;1,5507;5,3548946;12,3709352;40,9258254;82,6650613;120,6143346;109,9166553;19238,7;7455,3;19502,5;52,8043369;58,1623377;NA;14352,3;1761,1;4068,5;690,4;1595;1405,3;3246,5;716,8;1656;50,1016626;-346,73
