"";"geo";"time";"B1GQ__CLV15_MNAC";"P6__CLV15_MNAC";"P61__CLV15_MNAC";"P62__CLV15_MNAC";"B11__CP_MEUR";"B1GQ__CP_MEUR";"P6__CP_MEUR";"P61__CP_MEUR";"P62__CP_MEUR";"B11__CP_MNAC";"B1GQ__CP_MNAC";"P6__CP_MNAC";"P61__CP_MNAC";"P62__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"XPERF";"XSHA";"XGSVD";"XMKT";"eci";"nulc_eo";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"eci_rel_ecfin15";"nulc_eo_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"eci_rel_ecfin17";"nulc_eo_rel_ecfin17";"gdp_ind_rel_ecfin17";"exp_ind_rel_ecfin17";"exp_goods_ind_rel_ecfin17";"exp_serv_ind_rel_ecfin17";"tbalance_gdp_rel_ecfin17"
"174";"FI";2000;176742;56043;46637;8826;12508;136442;57348;50408;6940;12508;136442;57348;50408;6940;63299;63299;1,4302695221;0,6774676612;62170327640,1113;43467560958,5597;1,85628;82,0074097817161;83,9290547759812;75,8075424737582;82,0914963651406;52,2001419446416;0,0916726521159174;116,94076472944;99,6424609588411;95,2214554049229;102,745881783664;109,521358420376;75,1604373026078;NA;NA;NA;NA;NA;NA;NA;NA
"175";"FI";2001;181355;57064;47710;8680;13380;144628;57510;50516;6994;13380;144628;57510;50516;6994;66893;66893;1,4263801426;0,6809989933;63301846905,5488;44379366350,5207;1,85446;84,4597021372046;86,1196191561602;77,1886159506547;83,9802150991885;51,3366453749704;0,09251320629477;116,612006837394;99,8448283539431;95,8266281690309;101,500906267454;109,067231499661;71,0478313272257;NA;NA;NA;NA;NA;NA;NA;NA
"176";"FI";2002;184451;59337;49657;8964;13320;148486;58110;50785;7325;13320;148486;58110;50785;7325;69012;69012;1,4433771434;0,6901754369;65823359935,2934;45603715035,168;1,86151;85,6735324891876;87,5898093406463;80,2632290877611;87,407368291352;53,0163236337828;0,0897054267742413;118,803565645259;98,8251628754342;96,631196855199;103,572330357064;111,479793658678;71,1473779751511;NA;NA;NA;NA;NA;NA;NA;NA
"177";"FI";2003;188147;58739;49345;8637;9994;151749;56634;49466;7168;9994;151749;56634;49466;7168;70680;70680;1,3511917019;0,6939372684;65161088365,2285;48224902708,3119;1,80769;86,0205428051768;89,3449201035211;79,4543339465426;86,8581788738096;51,0823278921221;0,0658587535996942;115,259640637938;97,3704610096773;97,9676920275075;101,302255153453;109,08242319839;68,841227464511;NA;NA;NA;NA;NA;NA;NA;NA
"178";"FI";2004;195658;63874;53473;9617;9955;158758;61305;53271;8034;9955;158758;61305;53271;8034;73624;73624;1,337020653;0,6795340851;70855292668,6507;52994912614,9422;1,81559;86,1637256107223;92,911650877318;86,4002813548317;94,1243773212934;56,8784007570381;0,0627055014550448;115,750618290811;97,2260594480116;99,5565820445637;101,755195803064;108,897765091983;71,1421008153145;NA;NA;NA;NA;NA;NA;NA;NA
"179";"FI";2005;201097;68312;56536;11064;6534;164687;66325;56897;9428;6534;164687;66325;56897;9428;77395;77395;1,314633614;0,6456420506;75780729471,1433;57643991957,0684;1,80046;88,128480408166;95,4944559204122;92,4034195433395;99,5159388146662;65,4364797728886;0,0396752627711963;116,191307776289;98,3085786700034;100,440134827669;103,553069265433;109,776172447587;77,6179680288602;NA;NA;NA;NA;NA;NA;NA;NA
"180";"FI";2006;209196;75016;63180;10856;7201;172897;74474;64993;9481;7201;172897;74474;64993;9481;81338;81338;1,300761821;0,6350270548;83217695309,8619;63976120737,9624;1,77725;89,0312256632473;99,34040886103;101,471702196732;111,210857052331;64,2062928791105;0,0416490743043546;118,30963424574;98,6572499822971;101,011448536393;104,981949842826;113,512302991027;70,0805559540561;NA;NA;NA;NA;NA;NA;NA;NA
"181";"FI";2007;220282;81758;69142;11497;8969;187072;81986;71714;10272;8969;187072;81986;71714;10272;85895;85895;1,2971891657;0,6542423012;90696815787,8811;69917956599,6353;1,77327;89,2879332080879;104,604791414393;110,591386213613;121,705303550369;67,9973976815709;0,0479441070817653;122,227766707347;96,8715088467686;103,362601404062;107,910900055755;117,355059990993;69,9510698021558;NA;NA;NA;NA;NA;NA;NA;NA
"182";"FI";2008;222009;87155;69355;17307;7024;194265;87225;71310;15915;7024;194265;87225;71310;15915;91570;91570;1,3385285431;0,6515520946;96682774568,5681;72230640928,15;1,75639;94,4449290037533;105,424887812522;117,891732496483;122,080230941191;102,35982966643;0,036156796128999;124,793056640887;98,0582897368509;103,694592387415;113,836108838049;117,171611659122;102,203199378565;NA;NA;NA;NA;NA;NA;NA;NA
"183";"FI";2009;204083;69625;53839;15577;3705;181747;65576;51257;14319;3705;181747;65576;51257;14319;90508;90508;1,2317854165;0,5781512999;77236173859,6276;62702620787,5739;1,71426;101,549116510032;96,912410665527;94,1794719186235;94,7686187534104;92,1279867518334;0,0203854809157785;123,580997421861;100,714098101232;99,6449169037584;103,931879670887;106,29858522676;96,434326292068;NA;NA;NA;NA;NA;NA;NA;NA
"184";"FI";2010;210585;73928;56811;16908;2567;188143;72274;56515;15759;2567;188143;72274;56515;15759;91966;91966;1,1614385102;0,5071353157;82010741426,7286;70611350241,8195;1,67979;100;100;100;100;100;0,0136438772635708;119,396791697122;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA
"185";"FI";2011;215950;75428;56869;18419;-1542;197998;77022;59370;17652;-1542;197998;77022;59370;17652;96454;96454;1,0917952971;0,4783989401;83673631013,8764;76638570648,9865;1,71439;102,273956328232;102,547664838426;102,029001190347;100,102092904543;108,93659806009;-0,0077879574541157;125,874460468258;101,140263458532;100,312644463586;95,9911634842356;94,0728558197494;103,316612430311;NA;NA;NA;NA;NA;NA;NA;NA
"186";"FI";2012;212932;75604;56523;18984;-3124;201037;78019;59483;18536;-3124;201037;78019;59483;18536;99871;99871;1,0629920075;0,4425370561;83869982886,4082;78899918619,0178;1,61173;107,398583955732;101,114514329131;102,267070663348;99,4930559222686;112,278211497516;-0,0155394280654805;NA;103,550177998321;99,2446665298949;94,3409588966949;92,4554181691876;101,476705187076;NA;NA;NA;NA;NA;NA;NA;NA
"187";"FI";2013;211012;76037;56546;19417;-2163;204321;77678;58586;19092;-2163;204321;77678;58586;19092;100700;100700;1,0397830474;0,4419270581;84350323907,9126;81123003612,3404;1,57477;109,274891969302;100,202768478287;102,852775673628;99,5335410395874;114,839129406198;-0,0105862833482608;NA;103,742067490126;98,1011222571992;94,0203548413303;92,3201319147459;100,389788021441;NA;NA;NA;NA;NA;NA;NA;NA
"188";"FI";2014;210242;74553;55019;19484;-2379;206897;75479;56061;19418;-2379;206897;75479;56061;19418;100938;100938;0,9881103737;0,4218243642;82704074309,9624;83699226836,5009;1,49895;109,935365343773;99,8371204026877;100,845417162645;96,8456812941156;115,235391530636;-0,0114984750866373;NA;103,491902369224;95,9922024766891;88,2530410767931;86,6187628401668;94,2505955216694;NA;NA;NA;NA;NA;NA;NA;NA
"189";"FI";2015;211385;74845;53012;21833;-1202;211385;74845;53012;21833;-1202;211385;74845;53012;21833;102084;102084;0,973929874;0,3928853538;83027999433,0092;85250490460,9595;1,77048;110,580748040011;100,379894104518;101,240396061032;93,3129147524247;129,128223326236;-0,00568630697542399;NA;103,527234696496;94,1325642028888;83,7093782379674;79,5341745511538;96,8149206997676;NA;NA;NA;NA;NA;NA;NA;NA
"190";"FI";2016;217328;77759;54577;23182;-2779;217518;75719;52727;22992;-2779;217518;75719;52727;22992;103757;103757;0,9845167003;0,4038129494;86260594667,7982;87617198002,8128;1,72464;109,319524438129;103,202032433459;105,182069040147;96,0676629525972;137,106695055595;-0,0127759541739074;NA;100,906300966129;95,0055583963105;84,8448288873883;79,8837515142369;100,219228211934;NA;NA;NA;NA;NA;NA;NA;NA
"191";"FI";2017;224266;84619;59380;25239;104;226301;84975;59457;25518;104;226301;84975;59457;25518;104558;104558;1,009176639;0,4192648723;93870616394,172;93017032667,3766;1,70679;106,753969275963;106,496664054895;114,461367817336;104,522011582264;149,272533711852;0,000459564915753797;NA;97,4753563234171;95,6501563960108;87,8958084642995;82,4380567085736;104,828494414156;NA;NA;NA;NA;NA;NA;NA;NA
"192";"FI";2018;226822;85891;59864;26022;-2929;233462;89810;62926;26884;-2929;233462;89810;62926;26884;108633;108633;0,984611747;0,4229525094;95280578145,5161;96769694687,4234;NA;109,6632520098;107,710425718831;116,18196082675;105,373959268452;153,903477643719;-0,0125459389536627;NA;97,4484108927616;95,1586220086481;86,6953800045653;80,99194185989;103,959910559871;NA;NA;NA;NA;NA;NA;NA;NA
"193";"FI";2019;229600;91624;62220;29428;374;239858;95657;64925;30732;374;239858;95657;64925;30732;112001;112001;1,0207562276;0,4343134457;101641491349,456;99574696287,2732;NA;111,700594664195;109,029607996771;123,936803376258;109,521043459893;174,047788029335;0,00155925589307007;NA;97,0623460288847;95,083501792486;90,2040289004235;82,761055951433;112,069974320449;NA;NA;NA;NA;NA;NA;NA;NA
"194";"FI";2020;224193;84510;59403;25130;182;238038;85188;58958;26230;182;238038;85188;58958;26230;110527;110527;1,0376374687;0,4396837283;94776941139,1351;91339166134,1303;NA;112,835931395332;106,461998717857;114,313927064171;104,562496699583;148,627868464632;0,00076458380594695;NA;93,8785376583549;96,898842837467;91,1719851772037;84,0864146508985;114,126613287213;NA;NA;NA;NA;NA;NA;NA;NA
"195";"FI";2021;231299;89424;62479;26950;66;250920;98955;70237;28718;66;250920;98955;70237;28718;117796;117796;0,985584197;0,4232502076;98716181248,5161;100160069077,358;NA;115,717291694107;109,836408101242;120,960934963749;109,976941085353;159,39200378519;0,000263032042085127;NA;96,1607003201088;95,1585192005546;87,4926560106286;79,8805644671446;112,70993268887;NA;NA;NA;NA;NA;NA;NA;NA
"196";"FI";2022;235011;92549;63891;28706;-6341;268650;121493;88535;32958;-6341;268650;121493;88535;32958;125462;125462;0,9365030513;0,4007908273;96721673082,6798;103279613394,488;NA;119,234976013762;111,599116746207;125,188020776972;112,462375244231;169,777620061509;-0,0236032011911409;NA;95,6896509831039;93,7439867017046;85,0138854670073;78,8472685481718;103,594174690107;NA;NA;NA;NA;NA;NA;NA;NA
"197";"FR";1995;1596316,6;302763,7;229428,4;72475,2;19592,1;1224717,2;277066,9;214228,2;62838,6;19489;1218273;275609;213101;62508;625525,4;622234;1,296677516;5,7730242851;336718327567,702;259677771398,595;1,69969;78,1437914042614;76,4221039552899;54,3556716207832;56,2342427577349;48,7192862635856;0,0159972354308107;107,46536730836;101,12768467642;98,4324593135767;109,640109817974;112,766391950826;101,17450900267;NA;NA;NA;NA;NA;NA;NA;NA
"198";"FR";1996;1618872,4;315685,9;236726,1;78254,6;22543,8;1265105,4;291677,2;225460,2;66218;22315;1252266;288717;223172;65546;646126,4;639569;1,2699229091;5,5908664451;350559667235,921;276047990574,835;1,60763;79,2434431809539;77,5019409327383;56,6756157218035;58,0229517116967;52,6043151152723;0,0178196964542677;101,747741231323;101,106337659039;98,3538460966266;108,433158581915;109,978754550347;104,703035042774;NA;NA;NA;NA;NA;NA;NA;NA
"199";"FR";1997;1656694,1;356848,9;267734,7;88300,3;38637,6;1282409,5;327311,9;255329,8;71982,1;38950;1292777;329958;257394;72564;650914,7;656177;1,2997910656;5,4028955911;396416804270,427;304985020112,161;1,58323;79,4490347015349;79,3126180184529;64,0656777104973;65,6233409397848;59,3572365838312;0,030128939484536;101,711166660655;100,809969495239;98,0788468704637;110,560044180987;112,497703877508;104,810613136407;NA;NA;NA;NA;NA;NA;NA;NA
"200";"FR";1998;1716147,2;388296,4;291058,1;96397,4;36890,7;1343327,3;350964,3;272579,3;78385;37126;1351896;353203;274318;78885;676742,3;681059;1,3182518834;5,8194238031;431143120001,856;327056707026,466;1,54483;79,5949898907441;82,1588773310881;69,7114997931795;71,3400426974389;64,8002699635926;0,0274621716463397;101,362624189976;100,202705774476;98,8489063530325;113,115068656177;115,486210951898;106,217214828073;NA;NA;NA;NA;NA;NA;NA;NA
"201";"FR";1999;1774863;408145,8;305471,4;101861,4;33513;1400999;365332;283298;82034;33513;1400999;365332;283298;82034;712455;712455;1,305202213;5,5396585618;451646676150,773;346035787913,076;1,56021;80,611524153401;84,969839123641;73,2750956544719;74,8728268302667;68,4732805954257;0,0239207879520257;103,113999825024;99,6657072806117;99,3179524481951;112,885866141039;115,19327562482;107,349504777807;NA;NA;NA;NA;NA;NA;NA;NA
"202";"FR";2000;1844502,7;460737,6;342847,8;117274,2;19646;1478585;422801;325400;97401;19646;1478585;422801;325400;97401;751506;751506;1,3270627289;5,01112698;512257341159,662;386008385295,677;1,58127;81,6687063732498;88,3037719993721;82,7169891534148;84,0340010833679;78,8340745680314;0,0132870278002279;105,331058881405;99,8343005707573;99,5063999587872;112,555997442252;114,306712923317;109,283585639742;NA;NA;NA;NA;NA;NA;NA;NA
"203";"FR";2001;1881092,5;474892,3;353479,9;120764,3;24187;1538200;434786;332627;102159;24187;1538200;434786;332627;102159;785431;785431;1,3406820015;5,159217918;527872752938,033;393734496590,764;1,58792;83,7340720845773;90,0554730712668;85,258206033413;86,6399909801048;81,1801899425117;0,01572422311793;104,331286228123;99,7034075627191;99,2194014787212;112,44584395187;114,325517802795;109,194486715373;NA;NA;NA;NA;NA;NA;NA;NA
"204";"FR";2002;1902452,9;484378,1;360028,8;123744;31599;1587829;437146;330476;106670;31599;1587829;437146;330476;106670;817774;817774;1,336205814;5,2034099395;538359788401,011;402901845487,433;1,60699;86,1708899742204;91,0780814368796;86,9612075156264;88,2451646743646;83,1832041774446;0,0199007575752805;106,872609560271;99,9788222521503;99,4460667761867;112,555531697877;114,124929535066;108,794510461507;NA;NA;NA;NA;NA;NA;NA;NA
"205";"FR";2003;1918113,2;479733,5;359010,3;119965,8;23254;1630666;425799;321437;104362;23254;1630666;425799;321437;104362;841720;841720;1,2577571372;5,234290431;533746641975,706;424363834795,76;1,60873;87,9528360780067;91,8278030613812;86,127354737338;87,995524367198;80,6434221918678;0,0142604310140765;110,617531385913;99,9130067374429;99,6442810139129;109,81939041082;111,588408315717;106,022360940808;NA;NA;NA;NA;NA;NA;NA;NA
"206";"FR";2004;1972391;505437,8;379269;125342;17257;1704019;451034;341301;109733;17257;1704019;451034;341301;109733;871163;871163;1,2038769251;4,9812856574;558974573393,633;464312058593,58;1,55541;88,7619805658622;94,4262999222574;90,7420905529001;92,9610502295416;84,2574118988336;0,0101272344967985;106,853237860471;99,9198439337338;100,262915730039;107,259018503647;109,016011118012;103,127579910137;NA;NA;NA;NA;NA;NA;NA;NA
"207";"FR";2005;2005196,3;525532,1;392990,9;131719,7;1509;1765905;477378;359395;117983;1509;1765905;477378;359395;117983;903162;903162;1,1619465562;4,6376145985;581956911834,325;500846539563,638;1,54456;90,455202024498;95,9968217390978;94,3496537193216;96,3243681783978;88,5446300369452;0,00085451935409889;106,895890553331;100,485293968556;100,201970923219;106,41173024832;108,029770219915;103,127284576546;NA;NA;NA;NA;NA;NA;NA;NA
"208";"FR";2006;2054310;557052,1;418367,4;137775,1;-4312;1848151;516282;391096;125186;-4312;1848151;516282;391096;125186;942012;942012;1,1252820292;4,4115224735;619010537412,082;550093684380,486;1,50134;91,9193225821066;98,3480923373168;100,008491847826;102,544296754553;92,6151916365064;-0,00233314269234494;107,336457584752;101,299989805764;99,3434008548242;103,886134624031;106,055546147543;99,3590841426672;NA;NA;NA;NA;NA;NA;NA;NA
"209";"FR";2007;2104121,6;572600,5;424278,3;147555;-13866;1941360;540732;404587;136145;-13866;1941360;540732;404587;136145;979930;979930;1,0716981458;4,3253920432;636346139589,382;593773668545,203;1,47143;93,3960421962887;100,732774218956;102,799922011444;103,993092917176;99,189437002221;-0,00714241562615898;107,353333887212;100,98846580772;98,7745118510274;99,6699592352086;99,9210339536467;101,05995784679;NA;NA;NA;NA;NA;NA;NA;NA
"210";"FR";2008;2109486;575123,9;423322,2;151124,9;-23078;1992380;560245;417712;142533;-23078;1992380;560245;417712;142533;1010192;1010192;1,0484185846;4,1871818587;637957895839,171;608495409380,316;1,46951;96,128949994222;100,989589649214;103,252952218724;103,758747214985;101,589195540761;-0,0115831317318985;108,435019769706;99,5782609765073;98,5848346663332;99,6900889101547;99,7380763368482;101,346683143202;NA;NA;NA;NA;NA;NA;NA;NA
"211";"FR";2009;2048873,8;512446,6;369824,5;142358,8;-15325;1936422;480921;346794;134127;-15325;1936422;480921;346794;134127;1013013;1013013;1,0520955326;4,2474854538;569253012854,245;541065896794,099;1,46536;99,1597985183312;98,0878395519221;92,0003920971597;90,6461480390306;95,6964469134342;-0,00791408071174568;108,691986520447;98,1948889631435;100,408678879507;102,305355789974;102,288596254464;101,168840522601;NA;NA;NA;NA;NA;NA;NA;NA
"212";"FR";2010;2088815,3;557004,8;407987;148760,8;-25764;1995289;534504;390583;143921;-25764;1995289;534504;390583;143921;1040212;1040212;1,025072336;3,7576639302;616438971260,733;601361435279,915;1,45099;100;100;100;100;100;-0,0129124151939894;106,956986081812;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA
"213";"FR";2011;2134616,8;592451,9;430359,2;161781,2;-40096;2058369;585016;427402;157614;-40096;2058369;585016;427402;157614;1068929;1068929;1,0276013702;3,6284161724;656425013952,131;638793439749,978;1,43611;100,540113048696;102,192702246101;106,363876936069;105,483557074122;108,752574602987;-0,019479500517157;109,950116641277;100,058925570578;100,459519469761;99,8099632061968;98,5042548725694;104,067635323433;NA;NA;NA;NA;NA;NA;NA;NA
"214";"FR";2012;2141301;609290,2;436392,9;172697,2;-27071;2088804;609994;440063;169931;-27071;2088804;609994;440063;169931;1092356;1092356;1,045959543;3,4635716132;676661732663,938;646929163923,498;1,36854;102,37168764521;102,51270181715;109,386884996323;106,962452234998;116,090529225441;-0,0129600479508848;NA;100,158673802435;101,739222773767;100,638641846251;98,4765890279362;106,481566494908;NA;NA;NA;NA;NA;NA;NA;NA
"215";"FR";2013;2153641,9;622333,4;441702,9;180525,4;-21904;2117189;621707;443174;178533;-21904;2117189;621707;443174;178533;1109468;1109468;1,0390155264;3,5441989464;691671478236,083;665698885808,201;1,24155;103,270546241316;103,103510396539;111,728552428992;108,26396429298;121,352802620045;-0,0103457934081464;NA;99,9160221608113;102,630067189141;101,238173306474;98,3613737888006;108,454073303444;NA;NA;NA;NA;NA;NA;NA;NA
"216";"FR";2014;2174234,7;642698,7;448716,8;193982,4;-24624;2149765;637764;445843;191921;-24624;2149765;637764;445843;191921;1126701;1126701;1,0326749287;3,5735705466;714764933732,698;692149014028,628;1,15748;103,874708605569;104,089370659053;115,384768677038;109,983112207007;130,398868519126;-0,011454275234735;NA;99,8708317932897;101,999004696865;100,13244262819;96,3175390342342;109,264156187768;NA;NA;NA;NA;NA;NA;NA;NA
"217";"FR";2015;2198432;672558;469670;202888;-12453;2198432;672558;469670;202888;-12453;2198432;672558;469670;202888;1141421;1141421;1,0403864159;3,5338515821;746787661941,506;717798358859,566;1,41803;104,127704617712;105,247792851766;120,745458566964;115,118864081454;136,385391850541;-0,0056644917832346;NA;99,4804540554766;100,843557464766;99,2167591710067;95,9933897954111;105,651168693383;NA;NA;NA;NA;NA;NA;NA;NA
"218";"FR";2016;2222515;684501,7;478037,6;206464;-13518;2234129;675769;468789;206980;-13518;2234129;675769;468789;206980;1163287;1163287;1,0267565268;3,601837318;758857947769,706;739082662702,809;1,40465;105,092273387089;106,400743043198;122,889730932301;117,169811783219;138,789250931697;-0,00605068015320512;NA;99,4195070775734;99,8595658502569;97,8830466837672;94,656447821486;104,108427735533;NA;NA;NA;NA;NA;NA;NA;NA
"219";"FR";2017;2273442,2;714523,2;502124,9;212465,8;-24456;2297242;710965;497767;213198;-24456;2297242;710965;497767;213198;1199841;1199841;1,0177242879;3,5135565963;793840033947,766;780014826567,343;1,38964;105,803282261566;108,83883318932;128,279540858535;123,073749898894;142,823781533845;-0,010645809192066;NA;99,1842931134445;99,6816707052374;96,9527440380032;94,5203922583841;101,451480119389;NA;NA;NA;NA;NA;NA;NA;NA
"220";"FR";2018;2315843,4;746869,6;522209,5;224698,8;-23884;2363306;749491;521490;228001;-23884;2363306;749491;521490;228001;1231533;1231533;1,024449263;3,5342322038;829784836509,733;809981388501,446;NA;106,653605508001;110,868749381527;134,086743956246;127,996602832933;151,047050029309;-0,0101061817640204;NA;97,61339980321;99,7897855181467;98,6461601061541;96,0548699091244;103,117761290869;NA;NA;NA;NA;NA;NA;NA;NA
"221";"FR";2019;2358523,7;758959,4;531371,2;227640;-23337;2437635;770099;536655;233444;-23337;2437635;770099;536655;233444;1242871;1242871;1,019422726;3,502332587;843253587498,487;827187354131,861;NA;105,644864558442;112,912027214661;136,25724589806;130,242189089358;153,024183790353;-0,00957362361469211;NA;94,1330815684338;100,223370511307;97,9299756558645;96,3056973504672;99,6385095270009;NA;NA;NA;NA;NA;NA;NA;NA
