"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"XSHA";"gdp_ind";"exp_ind";"tbalance_gdp";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"432";"ES";1993;10852810,7124263;-6154600490,05308;401627332517,109;680697829602,067;60,3074258077316;14476,9005077995;200430875371,871;18468,107542167;71126300006,0632;111670120356,522;123878399214,217;123129825777,144;1,006079546;1,9696095556;63,0866329130387;38,2960456920071;-0,0153241574757388;NA;NA;NA;NA;NA;1,25191
"433";"ES";1994;10813770,1284564;-4367438336,05058;427156053770,318;696913606150,936;60,8683564415005;15271,5003422744;207114252066,456;19152,8254814144;86759212999,4543;130285167892,801;144528527312,302;131033443698,831;1,1029896127;2,0376330131;64,5895005556995;44,679872527084;-0,010224456138456;NA;NA;NA;NA;NA;1,22672
"434";"ES";1995;11071700;-5,164e+09;4,60588e+11;7,16136e+11;62,8678024504305;15636,803742876;2,19818e+11;19854,0422879955;1,00533e+11;1,42531e+11;158113128758,443;141144767270,345;1,1202195577;2,1313158287;66,3710195377339;48,8794466335388;-0,0112117554083042;80,2504968728626;79,6555743746475;79,8831090729875;85,8032366734015;97,034906918697;1,26353
"435";"ES";1996;11269600;-8,83e+08;4,89203e+11;7,35189e+11;64,6534588520329;16250,8873429403;2,32076e+11;20593,1000212962;1,12675e+11;1,56744e+11;173879957722,273;149087196185,691;1,1662970541;2,2310996414;68,136839207814;53,753639440735;-0,00180497666612838;81,1970087269586;81,3329829200273;80,8106118153775;86,4081305881392;101,511950189336;1,19306
"436";"ES";1997;11879900;9e+08;5,19268e+11;7,6241e+11;67,6211841385181;16664,7025648364;2,51716e+11;21188,393841699;1,33295e+11;1,79301e+11;198902990223,303;164142540036,683;1,2117699055;2,2017562197;70,6596638149231;61,489315733701;0,00173320905582474;84,1759053926893;84,2563362111629;84,0718834564696;86,9345147014682;104,61698221473;1,17464
"437";"ES";1998;12463700;-2,544e+09;5,55993e+11;7,95905e+11;69,532502504065;17024,8000192559;2,70202e+11;21679,1161533092;1,45125e+11;1,93907e+11;215105783711,357;178181927301,124;1,2072255978;2,3928000656;73,7639586687167;66,4982835900232;-0,00457559717478457;85,7556233140385;85,9989665680587;85,7478711609403;88,1282625047616;106,622844322914;1,09293
"438";"ES";1999;13136000;-1,1518e+10;5,95723e+11;8,31645e+11;71,5161636854915;17351,4768574909;2,9039e+11;22106,425091352;1,56982e+11;2,09557e+11;232466711966,049;187592055988,163;1,2392140528;2,3869082133;77,0763186649725;71,865279821123;-0,0193344893515946;86,6009169828539;86,8331304977807;86,6152693445287;89,4081703904189;110,255557162588;1,05449
"439";"ES";2000;13871400;-1,9148e+10;6,47851e+11;8,75271e+11;73,9967801112962;17723,7337255072;3,16224e+11;22796,8337730871;1,85048e+11;2,31432e+11;256733185165,5;209411576227,623;1,2259741787;2,1867895707;81,1195480213422;79,3670716776922;-0,0295561788127208;88,0984944296261;88,4276733629464;88,1548245331231;90,6033977154682;108,097084865234;1,10231
"440";"ES";2001;14370900;-1,594e+10;7,00993e+11;9,09696e+11;75,8503388222681;18251,9536006792;3,36894e+11;23442,7906394172;1,95308e+11;2,40554e+11;266852443155,232;213498415774,445;1,2499036219;2,312429217;84,3100346713451;82,4953617492635;-0,022739171432525;88,3010827027946;88,5791948899477;88,3096053822397;92,4740853849647;109,363131689924;1,14719
"441";"ES";2002;14783000;-1,4925e+10;7,49552e+11;9,3454e+11;78,6021970157082;18833,2544138537;3,58651e+11;24261,0430900359;1,99036e+11;2,43977e+11;270649660881,483;217417293716,834;1,2448396181;2,3640252832;86,6125604616915;83,6692421389795;-0,0199118940380387;89,6207460561254;89,9398399812008;89,7682807542581;94,1783097172099;108,786841649638;1,15073
"442";"ES";2003;15356100;-1,7697e+10;8,02266e+11;9,62407e+11;80,8347099734167;19320,2049999674;3,79836e+11;24735,18666849;2,05612e+11;2,52682e+11;280306330559,253;225974199027,784;1,2404351106;2,5190145309;89,1952559293932;86,6545266240736;-0,0220587685381158;90,4620247344225;90,7741039331441;90,6983782291972;96,3630760771679;111,302562342902;1,04465
"443";"ES";2004;15954900;-3,1801e+10;8,59437e+11;9,9246e+11;83,6549467677303;19684,7990272581;4,05363e+11;25406,802925747;2,184e+11;2,63559e+11;292372453027,386;244907856401,697;1,1938059372;2,4207973204;91,9805484578619;90,3846747394521;-0,0370021304644785;92,8382768040371;93,1182070472632;92,9864631526455;97,3594622489361;108,245518942612;1,04322
"444";"ES";2005;16704000;-4,4548e+10;9,27357e+11;1,028706e+12;86,6146716010513;20176,8438697318;4,35033e+11;26043,6422413793;2,31647e+11;2,68542e+11;297900216956,66;262710903033,516;1,1339469109;2,2554997695;95,3398042056036;92,0935400569965;-0,0480375950146492;94,8409655756761;95,023425403685;94,8796437150989;99,1943504099472;104,624142700969;1,0347
"445";"ES";2006;17492700;-5,7163e+10;1,003823e+12;1,070912e+12;90,1661051336197;20777,0098383897;4,71451e+11;26951,2996850115;2,53378e+11;2,81241e+11;311987528643,967;287593050006,916;1,0848229074;2,1601825196;99,2514288838904;96,448523132954;-0,0569452981252671;97,7997215284522;97,9318502602828;97,6750689159524;100,271505488152;99,9864802999199;1,02466
"446";"ES";2007;18134800;-6,2146e+10;1,075539e+12;1,109515e+12;93,8541322981851;21731,4224584776;5,08424e+11;28035,8206321548;2,79476e+11;3,02607e+11;335689355678,456;309704415536,58;1,0839023883;2,2307755689;102,829129861379;103,775759009866;-0,0577812613024725;100,187709848305;100,316120346421;100,032458377406;101,189576650462;101,619279754982;1,02372
"447";"ES";2008;18176900;-5,2542e+10;1,109541e+12;1,119357e+12;99,5614911783087;23260,8970726582;5,44126e+11;29935,0274249184;2,84308e+11;2,99863e+11;332645369280,317;318634278399,086;1,0439723276;2,1238508319;103,741280031585;102,834734239378;-0,0473547169505228;102,806803771762;102,864833105524;102,689017908199;101,920759768519;99,9692491559949;1,01644
"448";"ES";2009;17035200;-9318999999,99998;1,069323e+12;1,077234e+12;100,777417174638;24350,8734854889;5,30045e+11;31114,6919319996;2,46604e+11;2,67365e+11;296594542032,969;284581214761,516;1,0422140558;2,1745913299;99,8373477394116;91,689900787731;-0,00871485977576465;100,127045885886;100,128194109549;100,105382150893;102,349764276277;101,593340104898;1,02007
"449";"ES";2010;16751100;-1,0994e+10;1,072709e+12;1,078989e+12;100;24500,6596581717;5,26813e+11;31449,4570505818;2,78386e+11;2,91597e+11;323475693053,27;314334248014,703;1,029081925;1,9598984773;100;100;-0,0102488186451312;100;100;100;100;100;1,01742
"450";"ES";2011;16316900;2944000000,00005;1,063763e+12;1,070201e+12;98,2404029951084;24554,7254686858;5,13328e+11;31459,8974069829;3,14182e+11;3,15431e+11;349915332926,903;332271160979,675;1,0531017254;1,9512818581;99,1855338654982;108,173609467861;0,00276753374576861;97,6605429027377;97,6615264857286;97,6549653850654;97,330758344695;101,471660117673;0,980784
"451";"ES";2012;15530800;2,1294e+10;1,031099e+12;1,038531e+12;94,9395469746309;24172,1611249904;4,814e+11;30996,4715275453;3,24335e+11;3,18382e+11;353188949494,289;335550136830,682;1,0525668469;1,8393700555;96,2503788268462;109,185622623004;0,02065175118975;92,7667625170257;92,7746823605114;92,8360980258063;94,6189397234072;99,9360837269561;0,842403
"452";"ES";2013;15066800;40088000000,0001;1,020348e+12;1,023622e+12;93,5453158515413;24175,2064141025;4,67521e+11;31029,8802665463;3,36333e+11;3,32321e+11;368651823548,101;344978805479,671;1,0686216593;1,9134731072;94,8686223863265;113,965850128774;0,0392885564532886;90,0927150095864;90,1163110813519;90,1943376254404;92,9313519684654;102,423646420954;0,700457
"453";"ES";2014;15239300;3,1992e+10;1,032158e+12;1,037788e+12;93,454518629924;24147,1721142047;4,73531e+11;31073,0151647385;3,45593e+11;3,47362e+11;385337173188,922;359012313240,294;1,0733257857;1,9310662059;96,1815180692296;119,123996474587;0,030995254602493;89,4285413898852;89,4285413898852;89,4925320058866;92,7206825661218;102,94273198932;0,701443
"454";"ES";2015;15709500;3,2763e+10;1,07759e+12;1,07759e+12;93,6825601557598;24570,5464846112;4,92892e+11;31375,4097838887;3,62356e+11;3,62356e+11;401970384578,753;374587538405,677;1,0731013271;1,9023072943;99,8703415882831;124,266024684753;0,0304039569780714;89,0367385732261;89,0367385732261;89,0642639311186;94,4311708446062;102,325850629844;0,820536
"455";"ES";2016;16064300;4,4415e+10;1,11384e+12;1,110255e+12;92,9245441990218;24519,586910105;5,03724e+11;31356,7351207335;3,7737e+11;3,81819e+11;423561167110,452;385557087467,038;1,0985692674;2,011954211;102,897712580944;130,940647537526;0,0398755656108597;87,1480628471296;87,1480628471296;87,1647963758111;95,6600450587529;105,279425451061;0,80013
"456";"ES";2017;16581600;41900999999,9999;1,161867e+12;1,14327e+12;93,8134860584452;24651,9033145173;5,23665e+11;31581,0898827616;4,0839e+11;4,02863e+11;446905791659,446;407043581858,223;1,0979310609;2,0147770081;105,957521346371;138,15745703831;0,0360635081295879;86,9513213698268;86,9513213698268;86,9471426041873;95,970300826665;105,078208591964;0,777415
"457";"ES";2018;17004100;32693000000,0001;1,203259e+12;1,169437e+12;95,5766891673883;25015,0257878982;5,45718e+11;32093,3186702031;4,23097e+11;4,09823e+11;454626690103,706;422431281390,216;1,0762145469;1,9923727697;108,382661917777;140,54431287016;0,0271703764526175;86,6033822302526;86,6033822302526;86,6042761768899;96,421384255072;103,558954420092;NA
"458";"ES";2019;17538900;3,646e+10;1,244375e+12;1,193823e+12;98,8005529814718;25358,2037642041;5,75889e+11;32834,9554419034;4,34967e+11;4,19952e+11;465863037853,979;433202259283,797;1,0753938325;1,9748272205;110,642740565474;144,017942571426;0,0292998493219488;87,7843637661253;87,7843637661253;87,806905499819;96,8873414130196;104,043906517015;NA
"459";"ES";2020;16792000;16528000000,0001;1,121948e+12;1,064616e+12;104,628854154369;24588,2563125298;5,43856e+11;32387,8037160553;3,43551e+11;3,35345e+11;372006420803,194;389056999329,135;0,9561746002;1,7575456921;98,667919691489;115,002897835026;0,0147315205339286;88,2755743840816;88,2755743840816;88,253026190191;92,0900878020644;94,4590266498937;NA
"460";"ES";2021;17195800;1,8203e+10;1,205063e+12;1,119225e+12;104,851588619381;25376,6035892485;5,7297e+11;33320,3456658021;4,20812e+11;3,84762e+11;426825909081,926;424767715494,225;1,0048454567;1,8076925304;103,729046357284;131,949917180218;0,0151054343216911;88,056290101686;88,056290101686;88,0006814882174;91,9032351601649;99,5634643677358;NA
"461";"ES";2022;17805753,250922;14502206484,3247;1302301895845,52;1164620943975,03;107,938538669423;26215,2528554041;613762847753,854;34469,9176218267;528408147691,055;437547847194,562;485382542053,682;452602765466,375;1,0724250471;1,8571359806;107,936312972146;150,052245803133;0,0111358253647547;87,5047584413267;87,5047584413267;87,3996198200358;93,1522553724296;108,287078145445;NA
"462";"ES";2023;18022733,9464852;856955088,661407;1391107651108,08;1189787854164,56;110,790011224731;27187,056836525;643590468620,146;35709,9245059687;550909294114,517;448433729296,568;497458517655,085;469315152706,951;1,0599668789;1,7820155206;110,268765869213;153,785439938191;0,000616023560778207;86,4865652242343;86,4865652242343;86,4119908436843;93,9027679013985;106,874189253343;NA
"463";"SE";1991;4286172,78583904;18771974284,1497;1657318498837,23;2819754970926,9;76,5021903824467;153639,775669804;797008089792,175;185948,660871859;432115272612,167;583537173835,417;62547922606,1054;63727999444,419;0,9814826003;1,6400187981;64,5383407290376;33,4198609476099;0,0113267149901;NA;NA;NA;NA;NA;2,18277
"464";"SE";1992;4070336,42012629;19454901114,8644;1654749403099,83;2787085494605,67;76,4543275315849;162150,955594329;787281148836,966;193419,18396331;429178192997,685;596125600303,61;63897245253,8639;66115655075,0537;0,9664465274;1,5550992852;63,7906042001556;34,1408149518785;0,0117570074830785;NA;NA;NA;NA;NA;2,25942
"465";"SE";1993;3828575;4,5068e+10;1,65642e+12;2,729515e+12;75,5573310305442;168659,618786261;761972999996,961;199022,612851246;5,03305e+11;6,42657e+11;68884832193,4142;66889036535,41;1,0298374108;1,3676423512;62,4729350285046;36,8057229942059;0,0272080752466162;NA;NA;NA;NA;NA;2,22944
"466";"SE";1994;3785675;5,9375e+10;1,764389e+12;2,833158e+12;76,5132266308618;177445,765946628;8,00912e+11;211563,855851334;5,91111e+11;7,27732e+11;78003813390,0007;72087260747,9912;1,0820748712;1,4481037062;64,8451082553084;41,6780684035487;0,0336518760885496;NA;NA;NA;NA;NA;2,21793
"467";"SE";1995;3848575;1,07008e+11;1,906879e+12;2,950696e+12;76,396449721234;183160,000779509;8,32866e+11;216408,930578201;7,07482e+11;8,128e+11;87122044273,7059;77880299348,8115;1,118666017;1,5764175854;67,5353092021361;46,5500129146505;0,0561168275490999;108,232435059298;102,626704458915;96,8009462699057;91,0110254085336;83,4771896347018;2,14061
"468";"SE";1996;3819725;1,07524e+11;1,95707e+12;2,99766e+12;79,7247144647187;195647,592431392;8,82984e+11;231164,285387037;7,04461e+11;8,48931e+11;90994837804,2833;83322715838,5669;1,0920771951;1,5845220695;68,6102177190992;48,6192778219084;0,0549413153336365;111,111557743558;107,309960052848;99,8251672122338;89,3919935670729;81,3634090170475;2,15152
"469";"SE";1997;3770875;1,2802e+11;2,049797e+12;3,095375e+12;80,6333268664356;206141,280206849;9,22158e+11;244547,485663142;8,03076e+11;9,69977e+11;103969462522,732;92259594802,6667;1,1269230343;1,529752589;70,8467113255862;55,5517247501402;0,0624549650526369;109,782010750268;105,967527006602;101,637297491734;88,6584508110923;84,8943459512257;2,10031
"470";"SE";1998;3838050;1,22092e+11;2,154196e+12;3,226158e+12;77,5312875634577;213921,392373732;9,24145e+11;240785,034066779;8,62478e+11;1,054938e+12;113076224338,109;99332592089,735;1,1383597464;1,6047279121;73,8400628410873;60,4175412452701;0,0566763655674785;102,092015674606;98,9488019661583;96,0436561949615;89,8930184122867;90,4842884317503;1,96355
"471";"SE";1999;3917575;1,19797e+11;2,261945e+12;3,355585e+12;79,0251901623217;221535,516231342;9,79741e+11;250088,63901776;9,06157e+11;1,127307e+12;120833280467,592;103630561142,647;1,1660004456;1,5649930053;76,8023783300787;64,5621990757577;0,052961942045452;101,310377622805;97,7756782792705;96,0109159809036;90,7927691148747;91,9219158914994;1,9692
"472";"SE";2000;4024300;1,20891e+11;2,408131e+12;3,520453e+12;82,7155168169043;230597,122480928;1,075878e+12;267345,376835723;1,04171e+12;1,266226e+12;135723668347,093;115003761815,462;1,1801672067;1,4586565275;80,5758647744761;72,518253755987;0,0502011726106262;103,822524901502;100,217743977989;98,7914123305389;91,9166052225006;94,86994565299;1,97269
"473";"SE";2001;4124800;1,32191e+11;2,505739e+12;3,575984e+12;87,1012791859993;238096,634988363;1,150794e+12;278993,890612878;1,076865e+12;1,276195e+12;136792221077,611;117100141461,81;1,1681644392;1,3776501154;81,8468541462392;73,0891901225546;0,0527552949449244;106,060305457662;102,751449268973;101,693124985841;92,1394343551552;95,6279777762874;1,98924
"474";"SE";2002;4134300;1,38716e+11;2,600715e+12;3,65525e+12;88,154316058368;245258,447621121;1,190524e+12;287962,65389546;1,074269e+12;1,297972e+12;139126444451,317;120734887013,778;1,1523301002;1,3925800902;83,661088421548;74,3363845507563;0,0533376398413513;106,179063622567;104,443161918095;101,392172942385;92,9515887794463;95,9210155225141;2,0381
"475";"SE";2003;4128700;1,48209e+11;2,708882e+12;3,744314e+12;89,0460738930563;251699,808656478;1,231869e+12;298367,282679779;1,094682e+12;1,356496e+12;145399488889,155;125864483542,458;1,155206654;1,4698293487;85,6995785875221;77,6881229314367;0,0547122392189841;105,904503824791;104,360111497664;101,113900355307;93,4783264071486;98,653099264014;2,09665
"476";"SE";2004;4090925;1,92445e+11;2,825716e+12;3,888166e+12;88,5519813140576;260491,942531335;1,272098e+12;310956,079615247;1,203601e+12;1,497527e+12;160516256883,698;137465967501,573;1,1676799705;1,4616452188;88,9920523968693;85,765134338137;0,0681048626259681;103,788417523615;102,234414901065;99,6812293414585;94,1435333905259;102,823144653599;2,08697
"477";"SE";2005;4095075;1,84418e+11;2,926076e+12;3,99907e+12;89,0654966471488;269925,703436445;1,31597e+12;321354,309750127;1,314215e+12;1,593482e+12;170801438672,925;149377473386,931;1,1434216606;1,3776649775;91,530414848221;91,2605901565737;0,0630257040486987;102,025615709131;101,360446488094;98,8351041481597;94,2716060322739;103,188741621821;2,02943
"478";"SE";2006;4170050;2,11988e+11;3,121734e+12;4,194732e+12;89,0491528018348;279770,985959401;1,380103e+12;330955,983741202;1,482778e+12;1,737974e+12;186289182793,491;164397495421,659;1,1331631441;1,3664184175;96,0087120598309;99,5358171079315;0,0679071311008561;98,6028019091244;97,9968946556193;97,3029985181754;96,2078004269808;103,66569206858;1,94426
"479";"SE";2007;4269375;2,01912e+11;3,322961e+12;4,344111e+12;92,8293117288488;292442,102181232;1,489922e+12;348978,948909384;1,584277e+12;1,821227e+12;195212868265,832;176986118233,324;1,1029840657;1,3665632342;99,4276874315079;104,303814432222;0,0607626752164711;98,6029290604798;98,1766663265643;99,604748695425;97,7238357435366;104,614884925028;1,91852
"480";"SE";2008;4310900;1,90633e+11;3,410284e+12;4,317697e+12;98,1357633830229;306194,530144517;1,565514e+12;363152,473961353;1,672409e+12;1,84886e+12;198174781958,519;182793593043,045;1,0841451205;1,3012912213;98,8231257764729;105,88638887473;0,0558994500164796;100,219193091784;100,187200569454;101,268229381317;97,2892105242026;103,280400440939;1,89436
"481";"SE";2009;4213800;1,80043e+11;3,342215e+12;4,134522e+12;102,442438875628;313296,312117329;1,564886e+12;371371,683516066;1,452998e+12;1,58462e+12;169851542565,207;161848231919,342;1,0494494784;1,2070570691;94,6306300862692;90,7530529832843;0,053869365076753;102,135804608694;102,110433810974;101,742033314056;96,6702251735634;97,7252870027341;1,80167
"482";"SE";2010;4235525;1,82216e+11;3,567316e+12;4,369116e+12;100;321583,983095366;1,614251e+12;381121,820789631;1,591326e+12;1,746079e+12;187157937922,476;177873368629,629;1,0521976357;1,1750719831;100;100;0,0510792988341935;100;100;100;100;100;1,75419
"483";"SE";2011;4348975;1,7783e+11;3,723273e+12;4,51117e+12;102,557245183872;331077,782695923;1,709358e+12;393048,476939969;1,683516e+12;1,86483e+12;199886567203,414;189455278589,064;1,0550593718;1,158859638;103,251321319919;106,801009576314;0,0477617408124518;100,86429765923;100,823276321884;101,463388052525;101,990683526647;101,678395920618;1,80518
"484";"SE";2012;4390550;1,7976e+11;3,747609e+12;4,498499e+12;106,974385463889;340300,190181185;1,777972e+12;404954,276799034;1,689358e+12;1,894752e+12;203093833208,284;193706464617,956;1,048461824;1,1010245621;102,961308420285;108,514677743676;0,0479665834936355;103,774515050803;103,733697896518;103,670283068731;100,073589004348;101,460354364162;1,75179
"485";"SE";2013;4436175;1,63733e+11;3,826527e+12;4,550332e+12;108,990778625334;346264,969258427;1,832358e+12;413049,079443439;1,62933e+12;1,873388e+12;200803878294,574;199150126742,806;1,0083040447;1,0720441549;104,147658244826;107,291136311702;0,0427889310594176;103,831867098994;103,772353584332;103,984516690501;99,7085539662302;99,2087700255556;1,75214
"486";"SE";2014;4508050;1,45768e+11;3,999451e+12;4,675683e+12;110,224330230115;353966,570912035;1,904145e+12;422387,728618803;1,733608e+12;1,95763e+12;209833572258,286;205923012365,546;1,0189903977;1,0653051577;107,016682550887;112,115774830348;0,0364470023510727;103,763504131982;103,763504131982;104,190178697931;100,388767435476;100,254663474304;1,6459
"487";"SE";2015;4582275;1,62896e+11;4,259398e+12;4,874018e+12;110,359504444356;362945,916602561;1,98735e+12;433703,78250978;1,864327e+12;2,063376e+12;221168227393,334;213179033442,749;1,0374764526;1,0466489315;111,556159186435;118,171972745792;0,0382439020725464;102,872632294083;102,872632294083;103,463905955981;102,227898404713;102,789979297758;1,92429
"488";"SE";2016;4686700;1,33376e+11;4,406223e+12;4,963953e+12;113,730646459802;372239,315509846;2,085848e+12;445056,863037959;1,876982e+12;2,10605e+12;225742349092,813;219679207809,887;1,0275999779;1,0578647795;113,614584735219;120,615962966166;0,0302699159801944;104,984009127952;104,984009127952;105,548149549691;102,116484136975;102,736649363281;1,86277
"489";"SE";2017;4812275;1,16211e+11;4,624153e+12;5,103396e+12;115,911512297447;380766,477393748;2,185563e+12;454164,194689621;2,022343e+12;2,200951e+12;235914555199,628;230815494041,874;1,0220915029;1,0352289099;116,806145682559;126,051054963722;0,0251313051276634;105,557982275147;105,557982275147;106,543472836607;102,615407452698;102,837556983356;1,80773
"490";"SE";2018;4896400;1,08679e+11;4,830141e+12;5,206863e+12;120,028245850798;392355,608201944;2,30907e+12;471585,246303407;2,209742e+12;2,29823e+12;246341653310,973;239927200646,347;1,0267349956;1,0146304009;119,174290634536;131,622337820912;0,0225001713200505;106,788037845578;106,788037845578;107,706206320925;102,767914008201;104,998988384486;NA
"491";"SE";2019;4931900;2,13031e+11;5,051999e+12;5,311746e+12;122,020012895804;404414,728603581;2,394671e+12;485547,354974757;2,420117e+12;2,437511e+12;261270843085,193;246531454712,013;1,0597870499;1,038116051;121,574844888531;139,599124667326;0,0421676647204404;105,734822047261;105,734822047261;106,842532614088;103,196584124461;109,275281009388;NA
"492";"SE";2020;4865150;2,24396e+11;5,034257e+12;5,187793e+12;126,257038231748;413158,27877866;2,420002e+12;497415,701468608;2,206305e+12;2,295174e+12;246014088144,511;224956598049,423;1,0936069014;1,0809714399;118,737817901836;131,447317103063;0,0445738070185928;103,58116795084;103,58116795084;105,516085255401;105,143720701499;113,954716621075;NA
"493";"SE";2021;4946750;2,32415e+11;5,443689e+12;5,44264e+12;127,597341843277;430349,421370326;2565835000176,26;518691,059822361;2,469787e+12;2,468608e+12;264604054466,566;243487341444,7;1,0867261226;1,0488376575;124,570736963724;141,380086468024;0,0426943934526752;103,446259326181;103,446259326181;105,750126977214;104,899378599125;117,2422885514;NA
"494";"SE";2022;5026890,1377326;237748019494,096;5898472681448,05;5563161083316,74;131,65606657851;447760,246824833;2706076063675,14;538320,112342007;2889089030895,87;2588177415361,27;277420407688,62;255708121129,707;1,0849104302;0,9627563751;127,329214498236;148,227967655603;0,0403067085894733;102,769636056719;102,769636056719;105,138085696578;104,038917801077;119,654251430292;NA
"495";"SE";2023;5079138,17525203;241750588081,527;6224879886165,94;5620981509571,13;136,023335453648;464657,556077563;2824899914589,42;556177,016083885;3070810858857,18;2637345110233,68;282690572660,95;263904510363,016;1,0711850748;0,9368768163;128,652604086756;151,043859426388;0,0388361851959247;102,708834276365;102,708834276365;104,757238969416;103,846827446568;118,407232281395;NA
"496";"UK";1991;22407031,4824967;-2,463e+09;7,06821e+11;1,263249e+12;61,7643566369072;13134,3346094027;3,3503e+11;14952,0029130905;1,44793e+11;2,27706e+11;303588798677,788;218472816171,638;1,3895953007;5,8556863518;67,0331093145982;43,058368363428;-0,00348461633143328;NA;NA;NA;NA;NA;1,92482
"497";"UK";1992;21953513,646331;-4,706e+09;7,32295e+11;1,267206e+12;63,6978136011982;13858,475584087;3,466e+11;15787,9055527827;1,52526e+11;2,37552e+11;316715968413,243;229386518617,668;1,3807087283;5,6567424029;67,2430837642576;44,920210804586;-0,00642637188564718;NA;NA;NA;NA;NA;1,94726
"498";"UK";1993;21748000;-2,459e+09;7,71414e+11;1,297628e+12;64,13000055525;14345,4521254665;3,57329e+11;16430,4303844032;1,73998e+11;2,47672e+11;330208448376,965;232133242645,621;1,4224953075;5,5256299997;68,8573983226454;46,8338656394954;-0,00318765280381222;NA;NA;NA;NA;NA;1,90245
"499";"UK";1994;21844250;5,3e+07;8,12289e+11;1,346524e+12;64,0102241228373;14794,2090083587;3,70101e+11;16942,7194799547;1,92435e+11;2,69694e+11;359569258037,151;249673579208,34;1,4401574215;5,5689371424;71,4520181585182;50,9981449650266;6,52477135600753e-05;NA;NA;NA;NA;NA;1,8913
"500";"UK";1995;22136000;2,686e+09;8,53228e+11;1,37943e+12;65,3123188421042;15262,2876761836;3,86858e+11;17476,4185037947;2,17345e+11;2,94204e+11;392247191229,92;273377697393,089;1,4348178179;5,4471620582;73,1981438194973;55,6328959535277;0,00314804483678454;80,2078028588158;76,1973960054213;80,1886782306503;102,021203217548;111,620493423298;1,81848
"501";"UK";1996;22432000;1,998e+09;9,11191e+11;1,412926e+12;66,8017001993154;15713,9354493581;4,05288e+11;18067,4037089872;2,37363e+11;3,15087e+11;420089430269,683;292028176320,93;1,4385236232;5,5913838194;74,9755772705444;59,5817945619678;0,00219273456388397;81,0077635269215;78,4280731685798;81,0030017746944;100,980618357694;111,514691982925;1,80903
"502";"UK";1997;22958000;3,007e+09;9,52585e+11;1,482289e+12;68,8606111939785;16607,718442373;4,38289e+11;19090,905131109;2,42907e+11;3,53822e+11;471732830605,133;323971242847,919;1,4560947646;5,7891050032;78,6562590374712;66,906440810013;0,00315667368266349;81,8694165663262;79,2771953617626;83,9881074895861;102,106923960263;112,369847977147;1,82057
"503";"UK";1998;23349250;-7,673e+09;9,98318e+11;1,52904e+12;70,4357074926779;17161,1079584997;4,62454e+11;19805,9466578156;2,40702e+11;3,63253e+11;484306702002,155;351442431613,62;1,3780541518;5,8973786217;81,137056484029;68,6898082752335;-0,0076859277304426;82,0114380915498;79,7385323072688;84,8708691005454;101,934112660697;112,978274890382;1,83921
"504";"UK";1999;23762000;-1,4885e+10;1,04197e+12;1,57476e+12;73,89922784675;18192,4922144601;4,99702e+11;21029,4587997643;2,49461e+11;3,74151e+11;498836449694,313;375688042097,51;1,3277943235;5,7551659277;83,5631448940444;70,7505800529848;-0,0142854400798487;84,960813327579;83,0389730789112;87,7353232336564;101,24959677581;110,957108056988;1,95509
"505";"UK";2000;24120250;-1,8139e+10;1,0985e+12;1,632591e+12;76,3379526164544;19140,2659591008;5,35149e+11;22186,7103367502;2,77377e+11;4,07044e+11;542691009323,433;425794716775,804;1,2745367379;5,3849259861;86,6318920252691;76,9705255554232;-0,0165125170687301;85,429436660799;83,8256021184714;88,9001703742089;101,040480290181;110,333197557331;1,97386
"506";"UK";2001;24319250;-2,3901e+10;1,142023e+12;1,666429e+12;79,3849818673543;20151,1559772608;5,68044e+11;23357,7926950872;2,88817e+11;4,19861e+11;559779261862,467;435202869499,895;1,2862490142;5,4962477886;88,4274733817454;79,3941731857626;-0,0209286502986367;87,0091770723637;85,581318557801;90,4367760256632;102,161616738534;119,082450066598;1,9704
"507";"UK";2002;24509750;-3,1311e+10;1,190336e+12;1,701811e+12;80,0050526966761;20516,6923367231;5,84636e+11;23853,2012770428;2,89184e+11;4,25994e+11;567956078030,205;448268511231,036;1,2669997196;5,4636433713;90,3049856329082;80,5539009626894;-0,0263043375987956;87,9213731924478;86,8974142059596;89,8279117060727;102,887954660926;120,518877846327;1,99456
"508";"UK";2003;24558250;-2,8048e+10;1,25997e+12;1,753374e+12;81,6946988951062;21358,5251392098;6,15071e+11;25045,3920780186;3,01506e+11;4,34491e+11;579284694853,5;470027882288,68;1,2324475136;5,3401126597;93,0411272926986;82,1606524579686;-0,0222608474804956;89,4563260956431;88,5875144816931;90,4757197670153;103,552421534711;119,074563561159;1,94824
"509";"UK";2004;24809750;-3,3642e+10;1,322795e+12;1,794677e+12;85,0421381173228;22402,4828948296;6,55356e+11;26415,2601295862;3,15138e+11;4,56125e+11;608128203898,475;512698092762,385;1,1861331503;5,1455830484;95,2328317896117;86,2515624084065;-0,0254325122184465;92,294901799069;91,6626896303252;93,5504579490223;102,380313927304;113,878436699923;1,89629
