"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"gdp_ind";"exp_ind";"tbalance_gdp";"year";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"1387";"EL";2007-07-01;3164608,55883717;-30678177444,5535;234135625983,466;240977454523,364;NA;NA;NA;NA;54354960418,5273;55502723272,8758;61587090364,1754;NA;NA;111,505354156723;116,306218772528;-0,131027379176887;2007;NA;NA;NA;109,257868332653;112,023432671529;0,204131
"1388";"EL";2007-10-01;3202487,29472372;-30601206412,2453;237266697041,189;239961302001,552;NA;NA;NA;NA;56738493668,2794;56726657822,9594;62945196116,3066;NA;NA;111,035158938477;118,870979403199;-0,12897387957878;2007;NA;NA;NA;108,253421089778;113,590115428646;0,204131
"1389";"EL";2008-01-01;3199538,01011301;-30040280358,808;242487012107,208;241497788908,782;NA;NA;NA;NA;56008824304,4568;55581071380,7672;61674027215,4871;NA;NA;111,746123858771;116,470397602674;-0,123884079801877;2008;NA;NA;NA;108,389339850339;110,044584535826;0,176237
"1390";"EL";2008-04-01;3225856,7499769;-32603229420,0273;242047567367,274;239846476085,857;NA;NA;NA;NA;58476879823,2539;57701512821,0654;64026917504,3752;NA;NA;110,982026563827;120,913792656231;-0,134697612434817;2008;NA;NA;NA;107,998660210272;114,596835789655;0,176237
"1391";"EL";2008-07-01;3212689,02927203;-31694580633,4631;243382545019,439;239142775620,065;NA;NA;NA;NA;60023330495,1067;59518327258,2055;66042896330,5846;NA;NA;110,656409506358;124,720935890559;-0,130225364480972;2008;NA;NA;NA;108,465976467192;119,823390635219;0,176237
"1392";"EL";2008-10-01;3221241,21063806;-27688709587,7018;240044475506,078;235169759385,295;NA;NA;NA;NA;51622165377,1824;50608688539,9619;56156557562,0367;NA;NA;108,81801104205;106,050745873871;-0,115348247566734;2008;NA;NA;NA;108,772148111921;108,371075360474;0,176237
"1393";"EL";2009-01-01;3214527,34665123;-20687809793,5226;234957300775,505;223442730460,768;NA;NA;NA;NA;46325840286,9596;47042473629,4169;52199403984,6529;NA;NA;103,391667253907;98,5777256846368;-0,0880492316060832;2009;NA;NA;NA;106,443783629456;111,29564281501;0,246401
"1394";"EL";2009-04-01;3202678,7947266;-22200830012,7711;240067227660,339;229545220292,145;NA;NA;NA;NA;45168750610,8627;45685529386,7485;50693707637,4395;NA;NA;106,215418094961;95,7342426149143;-0,0924775540132538;2009;NA;NA;NA;109,410896955921;108,81564534408;0,246401
"1395";"EL";2009-07-01;3188247,92792256;-25556355605,688;236217703029,017;229333030510,898;NA;NA;NA;NA;44476617934,5528;44958772433,6398;49887281510,8538;NA;NA;106,117233404808;94,2113199870074;-0,108189840464873;2009;NA;NA;NA;108,809536752618;104,168147514486;0,246401
"1396";"EL";2009-10-01;3157769,93069962;-24473404588,0183;238894568535,138;232235818736,188;NA;NA;NA;NA;44385591167,6249;44348824550,1948;49210469397,8612;NA;NA;107,460414781435;92,9331713163013;-0,102444374261354;2009;NA;NA;NA;109,565330346885;100,372715998093;0,246401
"1397";"EL";2010-01-01;3161306,652828;-20266620770,0579;232919681217,422;223542582545,348;NA;NA;NA;NA;48234069951,457;45958664313,9218;50996784395,6506;NA;NA;103,43787092087;96,3065981448953;-0,0870111991572741;2010;NA;NA;NA;104,894451770879;101,23778602911;0,243817
"1398";"EL";2010-04-01;3151359,06576885;-16955336034,9883;226276182762,357;218001089598,91;NA;NA;NA;NA;49111266141,8629;48378283392,2658;53681649029,9898;NA;NA;100,873705178594;101,376921352074;-0,0749320402527533;2010;NA;NA;NA;101,067278473717;101,660349756172;0,243817
"1399";"EL";2010-07-01;3133039,30961746;-17058266318,5559;220440935542,81;212250720218,76;NA;NA;NA;NA;46321823368,6738;46158907968,7888;51218979332,0416;NA;NA;98,2128879019995;96,7262096694735;-0,0773824801484893;2010;NA;NA;NA;97,7611256434139;95,2015753180205;0,243817
"1400";"EL";2010-10-01;3107298,97178568;-13862976876,3977;216859200477,41;210657207636,981;NA;NA;NA;NA;51752040538,0064;50388944325,0237;55912724358,4681;NA;NA;97,4755359985365;105,590270833558;-0,0639261642848388;2010;NA;NA;NA;96,4010168469068;101,988785419522;0,243817
"1401";"EL";2011-01-01;3076905,46879059;-13430170441,698;210151816481,691;201637677897,587;NA;NA;NA;NA;50722764271,5037;47077365134,0622;52238120395,7192;NA;NA;93,3020092264678;98,6508409974229;-0,0639069919382213;2011;NA;NA;NA;91,4516680776815;93,350916367804;0,052732
"1402";"EL";2011-04-01;3039369,5531412;-13237242310,2857;205711477555,417;197374406645,166;NA;NA;NA;NA;51745354797,2952;48727996405,9847;54069698583,3701;NA;NA;91,3293036395172;102,10974662411;-0,0643485840828677;2011;NA;NA;NA;89,4341583700411;95,9622595377877;0,052732
"1403";"EL";2011-07-01;2993870,03261497;-12735632298,8211;201903003893,56;193071531860,208;NA;NA;NA;NA;52098383268,9149;48911900538,6164;54273762812,4179;NA;NA;89,3382726622095;102,495118602668;-0,0630779733496938;2011;NA;NA;NA;87,2434850768155;95,4179083057741;0,052732
"1404";"EL";2011-10-01;2897823,94545324;-8206954949,19516;195466502069,333;184631983597,038;NA;NA;NA;NA;52724697662,2863;47387137921,3368;52581851360,9269;NA;NA;85,4331155599866;99,2999713362966;-0,0419865033768503;2011;NA;NA;NA;83,6530431821924;92,7193679280003;0,052732
"1405";"EL";2012-01-01;2936550,99556523;-10016774660,1601;192793602030,073;184260781703,948;NA;NA;NA;NA;54117434134,0658;48526814022,2352;53846462011,9546;NA;NA;85,2613526096537;101,688167988724;-0,0519559495475251;2012;NA;NA;NA;83,5216843144853;93,6302719098914;-0,02161
"1406";"EL";2012-04-01;2851306,62162494;-10125037532,2273;189810190042,106;181289811688,359;NA;NA;NA;NA;52524621274,1923;48051710578,0018;53319276370,8379;NA;NA;83,8866220796441;100,692586477293;-0,0533429608282951;2012;NA;NA;NA;82,2569883833996;92,3174876868136;-0,02161
"1407";"EL";2012-07-01;2807454,11169991;-6950377536,35419;186407525896,085;178783931099,589;NA;NA;NA;NA;54413455461,7882;48379247403,0351;53682718718,3736;NA;NA;82,7270982433669;101,378941441194;-0,037285927716399;2012;NA;NA;NA;81,1089721262865;92,2647892609603;-0,02161
"1408";"EL";2012-10-01;2805865,27110991;-7389810271,25859;184511082031,736;177337475508,104;NA;NA;NA;NA;55526489129,9536;50917027996,7279;56498698070,9505;NA;NA;82,0577927130237;106,696872661894;-0,0400507665441339;2012;NA;NA;NA;80,7698554202847;97,966107821995;-0,02161
"1409";"EL";2013-01-01;2825846,21196311;-7100106992,12319;183378731710,558;175536405846,545;NA;NA;NA;NA;52836850020,6504;47680123820,7996;52906955211,7223;NA;NA;81,2243997681514;99,9139246724717;-0,0387182686121414;2013;NA;NA;NA;80,130558825909;91,502670966164;-0,210378
"1410";"EL";2013-04-01;2829631,32012045;-3465299346,96644;181064558051,763;175699121280,916;NA;NA;NA;NA;54809857574,577;50826269861,4303;56397990769,574;NA;NA;81,2996916338248;106,506688560703;-0,0191384740572795;2013;NA;NA;NA;79,7701186234613;96,8172081483865;-0,210378
"1411";"EL";2013-07-01;2855985,52673017;-3638012692,0573;178354714644,587;175631203348,199;NA;NA;NA;NA;56731262828,2019;52560281525,0179;58322089745,6345;NA;NA;81,268264572915;110,140318191952;-0,0203976255929476;2013;NA;NA;NA;79,3787675973496;99,0504427323048;-0,210378
"1412";"EL";2013-10-01;2899327,94118627;-3512580968,85308;176739595593,092;176648069524,34;NA;NA;NA;NA;52974029576,5706;48309324792,7522;53605130991,7891;NA;NA;81,7387900140807;101,232418281083;-0,0198743295584997;2013;NA;NA;NA;79,6134587551506;90,4547706418512;-0,210378
"1413";"EL";2014-01-01;2923589,87270849;-1059486057,79906;176790359603,88;176565318570,908;NA;NA;NA;NA;57278194872,2174;51914662459,0389;57605696073,1691;NA;NA;81,7004994014278;108,787420389762;-0,00599289497556861;2014;NA;NA;NA;79,2105473562274;96,5303392264125;-0,167862
"1414";"EL";2014-04-01;2994675,64238991;-2721829679,24915;176172412064,744;176125472490,704;NA;NA;NA;NA;57058833120,1824;53370037460,2282;59220613439,86;NA;NA;81,4969733369476;111,837165578879;-0,0154498065125479;2014;NA;NA;NA;78,7876808151279;98,1719081534328;-0,167862
"1415";"EL";2014-07-01;3034679,83544825;-3468504931,32268;178598609336,512;177954002419,462;NA;NA;NA;NA;58766648278,4726;56360287388,6417;62538663108,2927;NA;NA;82,3430727270155;118,103248427621;-0,0194206715506244;2014;NA;NA;NA;79,2561987173123;102,240305352208;-0,167862
"1416";"EL";2014-10-01;3042018,64945335;-3774979331,62915;177382618994,863;176216806518,927;NA;NA;NA;NA;57201123729,1275;54174212692,0912;60112944658,0938;NA;NA;81,5392355194564;113,522318575583;-0,0212815627202938;2014;NA;NA;NA;78,176186455696;96,7301490281749;-0,167862
"1417";"EL";2015-01-01;2939059,62444105;-4213201059,22143;176881026731,476;177259887120,135;NA;NA;NA;NA;57548619064,366;55846761402,1744;61968842936,0927;NA;NA;82,021890928369;117,027152297458;-0,0238194063946582;2015;NA;NA;NA;78,1465844621154;97,8551913105104;0,113201
"1418";"EL";2015-04-01;2953298,94222129;-2566352559,09015;176759031602,085;177206017383,339;NA;NA;NA;NA;58354496660,5825;57184441936,7288;63453163832,4741;NA;NA;81,996964264206;119,83026817584;-0,0145189331251115;2015;NA;NA;NA;77,7711145119404;99,2239301818301;0,113201
"1419";"EL";2015-07-01;2967035,52239531;2815785065,89821;174458829773,674;174018521120,835;NA;NA;NA;NA;56335546661,6527;57666243443,7704;63987781797,1797;NA;NA;80,522042469855;120,839885509523;0,0161401120800314;2015;NA;NA;NA;76,0595913264051;100,379603602288;0,113201
"1420";"EL";2015-10-01;3056562,91094234;-3255831447,58665;177376711892,765;176991174375,691;NA;NA;NA;NA;54410537613,3988;55951753217,3264;62085344253,9735;NA;NA;81,897551870199;117,247163142013;-0,0183554617336406;2015;NA;NA;NA;77,0551262686656;96,5302095743267;0,113201
"1421";"EL";2016-01-01;3138020,18654242;-2405935215,69488;173824303288,282;175332500593,423;NA;NA;NA;NA;51827007597,4646;54594377473,6512;60579169103,3802;NA;NA;81,1300485040103;114,402775859893;-0,0138411900417902;2016;NA;NA;NA;75,9421334377277;94,099285977912;0,106201
"1422";"EL";2016-04-01;3153846,25654486;-2604682013,2178;174853079613,6;174879924079,023;NA;NA;NA;NA;53027991958,5904;55258636448,2691;61316246044,522;NA;NA;80,9206317989455;115,794733678678;-0,0148964034203674;2016;NA;NA;NA;75,5358923687105;93,9348649469163;0,106201
"1423";"EL";2016-07-01;3172422,56969807;-1521492747,2255;173987061231,473;175372718626,148;NA;NA;NA;NA;55902651412,8847;59309311855,8841;65810968062,7233;NA;NA;81,1486582365737;124,282943127759;-0,0087448614653092;2016;NA;NA;NA;75,4129669773059;100,46868518841;0,106201
"1424";"EL";2016-10-01;3151797,98721466;-3548690023,86187;175312355866,645;176453256701,406;NA;NA;NA;NA;57621549031,0602;56547274222,1955;62746147972,7446;NA;NA;81,6486460092878;118,495080220521;-0,0202420987746081;2016;NA;NA;NA;75,3600737095562;94,5150457525858;0,106201
"1425";"EL";2017-01-01;3129628,3319025;-2078081697,38629;175318649946,955;176153508304,656;NA;NA;NA;NA;60833167203,3558;59019469401,6354;65489352250,5869;NA;NA;81,5099460997729;123,675576895877;-0,0118531696314969;2017;NA;NA;NA;74,720272419793;96,6901092869668;0,125884
"1426";"EL";2017-04-01;3128830,7321565;-1074842941,56783;176732780946,475;177110466120,801;NA;NA;NA;NA;61500627970,0767;62286268595,9534;69114267305,5279;NA;NA;81,9527506783728;130,521170037538;-0,0060817406697932;2017;NA;NA;NA;74,6345971579015;100,732916348718;0,125884
"1427";"EL";2017-07-01;3144845,19771234;-3097919364,79448;178439778390,132;178961785066,986;NA;NA;NA;NA;62101367982,3536;63664279927,3778;70643340175,9535;NA;NA;82,8093950277777;133,408799291254;-0,0173611477930741;2017;NA;NA;NA;74,9184873772379;101,651922863272;0,125884
"1428";"EL";2017-10-01;3193140,73822865;-4439555996,2514;177122390716,439;177480240507,557;NA;NA;NA;NA;63470836844,2138;59950782075,0335;66522758079,9166;NA;NA;82,1238530913968;125,627147001822;-0,0250649055621592;2017;NA;NA;NA;73,7343203564548;94,1684384512135;0,125884
"1429";"EL";2018-01-01;3286682,91996062;-3374455672,47989;178947778417,874;179956485747,77;NA;NA;NA;NA;65927756196,4769;64059944587,7415;71082378726,7635;NA;NA;83,2696640264279;134,237916455876;-0,0188572090825288;2018;NA;NA;NA;74,7184645257477;100,654714497196;NA
"1430";"EL";2018-04-01;3382808,86469829;-3102142989,07243;179311290387,256;180305513681,222;NA;NA;NA;NA;70720194340,4611;67133508120,0168;74492875074,3324;NA;NA;83,4311666176439;140,678583355022;-0,017300321593653;2018;NA;NA;NA;74,4978572019987;105,045686778541;NA
"1431";"EL";2018-07-01;3415950,41740683;-6479000786,1322;179164223428,082;179985592805,18;NA;NA;NA;NA;70889481061,852;67881431128,2192;75322787539,4406;NA;NA;83,2831324762104;142,245859551351;-0,0361623579873519;2018;NA;NA;NA;74,3390517593057;105,826714079687;NA
"1432";"EL";2018-10-01;3423339,79793425;-2588400552,31549;180807507766,789;181299207765,828;NA;NA;NA;NA;72521768401,21;68176716164,0223;75650442564,4704;NA;NA;83,8909698429979;142,864630738586;-0,0143157802697778;2018;NA;NA;NA;74,5288406824096;105,505020276511;NA
"1433";"EL";2019-01-01;3433873,63983212;-2439133158,24329;183433361304,962;182703652586,781;NA;NA;NA;NA;73631810237,3426;68245696627,2516;75726984863,1496;NA;NA;84,5408361031578;143,009179625097;-0,0132971076847258;2019;NA;NA;NA;74,6150633293541;104,926305701872;NA
"1434";"EL";2019-04-01;3452285,64233024;-690963183,698471;185141426996,491;184541302602,881;NA;NA;NA;NA;75859750151,2311;70343173499,5942;78054393142,535;NA;NA;85,3911555501227;147,404452318035;-0,00373208306162384;2019;NA;NA;NA;75,2249603105642;108,251599929868;NA
"1435";"EL";2019-07-01;3429874,77836587;-2692488982,36255;182896426918,221;184140607453,488;NA;NA;NA;NA;74361450925,4728;73394919867,8354;81440680666,2189;NA;NA;85,2057454476286;153,799401246899;-0,0147213864575192;2019;NA;NA;NA;74,8522970271387;112,024501807411;NA
"1436";"EL";2019-10-01;3427035,93947177;-6833014675,69568;181530384780,325;183174837356,849;NA;NA;NA;NA;70316188685,9534;68324210005,3187;75814105102,0258;NA;NA;84,7588632408566;143,173704779676;-0,0376411622988873;2019;NA;NA;NA;74,5548084439362;104,09374349087;NA
"1437";"EL";2020-01-01;3464529,5602982;-5933312320,31889;178928962859,466;179042039372,496;NA;NA;NA;NA;66926517274,4995;66613779013,7446;73916171778,6128;NA;NA;82,8465303887441;139,589488558009;-0,0331601559943038;2020;NA;NA;NA;75,2055959297081;107,135393282135;NA
"1438";"EL";2020-04-01;3332367,92363552;-14256092340,6405;153388287336,413;155633285638,372;NA;NA;NA;NA;43784894501,6582;47298170180,6724;52483130722,3583;NA;NA;72,0148059826008;99,1135390155159;-0,092941205539207;2020;NA;NA;NA;73,8580580110942;94,3638772820362;NA
"1439";"EL";2020-07-01;3356925,42378914;-20220620055,424;162460302406,246;163592124148,878;NA;NA;NA;NA;46513905377,3807;46184881824,7312;51247800516,2773;NA;NA;75,6975285366483;96,7806380072822;-0,124464990868111;2020;NA;NA;NA;69,1943731290436;78,453246855055;NA
"1440";"EL";2020-10-01;3346181,09227715;-9947975283,6166;166528047397,874;170042150840,254;NA;NA;NA;NA;54286682846,4616;59817968980,8518;66375385634,9161;NA;NA;78,6820920177621;125,348836535652;-0,0597375363433439;2020;NA;NA;NA;72,0814771577098;97,9489311141657;NA
"1441";"EL";2021-01-01;3221589,62904408;-6812866509,75672;175334077649,319;177276892513,685;NA;NA;NA;NA;67205378916,9617;65220935683,264;72370640983,0209;NA;NA;82,0297596828719;136,670778780215;-0,0388564881459208;2021;NA;NA;NA;75,2931427996928;106,964402894032;NA
"1442";"EL";2021-04-01;3352797,02434273;-16460446198,4435;180768375159,887;179459970971,716;NA;NA;NA;NA;67003096177,1533;59589679478,7861;66122070385,432;NA;NA;83,039916160357;124,870454805801;-0,0910582184736931;2021;NA;NA;NA;74,3306922559072;94,3154655023089;NA
"1443";"EL";2021-07-01;3453532,78942279;-18362521403,0215;185126890506,157;183189265855,067;NA;NA;NA;NA;76324150458,0065;69146443573,1644;76726474262,6237;NA;NA;84,7655396115027;144,896699104726;-0,0991888393567049;2021;NA;NA;NA;74,3874201419633;108,267386837753;NA
"1444";"EL";2021-10-01;3504770,55851428;-16320165888,7784;190091456684,636;184094270659,532;NA;NA;NA;NA;86599774447,8786;74203741264,7856;82338167375,4304;NA;NA;85,1843044351042;155,494290304488;-0,0858542838979542;2021;NA;NA;NA;74,5228627460541;113,492320471521;NA
"1445";"EL";2022-01-01;3585380,28136011;-16539257030,8503;192001447947,197;184627427566,453;NA;NA;NA;NA;93646831093,5747;76058834796,4052;84396621559,8161;NA;NA;85,4310073884776;159,381647562101;-0,0861413140769585;2022;NA;NA;NA;74,4872124968766;116,569001318185;NA
"1446";"EL";2022-04-01;3588965,66164147;-17196424406,0842;197949357167,731;185641737944,145;NA;NA;NA;NA;97430163069,7552;77580011492,3333;86084553991,0125;NA;NA;85,9003502077596;162,569280513343;-0,0868728479452092;2022;NA;NA;NA;74,8198948087782;118,468222851434;NA
"1447";"EL";2022-07-01;3588965,66164147;-18791331356,6458;199538980544,107;186497205409,177;NA;NA;NA;NA;100572772979,57;78898871687,703;87547991408,8597;NA;NA;86,2961930588952;165,33295828207;-0,0941737364068174;2022;NA;NA;NA;74,9608085199125;119,637753196478;NA
"1448";"EL";2022-10-01;3590401,24790612;-19003838604,836;202514325997,196;187302115059,449;NA;NA;NA;NA;103000599719,297;80003455891,3308;88773663288,5837;NA;NA;86,6686417420937;167,647619698018;-0,0938394778308134;2022;NA;NA;NA;75,0356919631581;120,167760771418;NA
"1449";"EL";2023-01-01;3593991,64915403;-18511541610,4546;206282334260,908;188491485373,734;NA;NA;NA;NA;104339607515,648;81043500817,9181;89927720911,3353;NA;NA;87,2189884887641;169,827038754093;-0,0897388604641298;2023;NA;NA;NA;75,2610422149965;120,60290925807;NA
"1450";"EL";2023-04-01;3601179,63245234;-18495933405,659;209201673205,535;189877376090,412;NA;NA;NA;NA;105378934346,111;82097066328,5511;91096781283,1827;NA;NA;87,8602693732823;172,034790257896;-0,0884119764543529;2023;NA;NA;NA;75,5521404198573;120,999117248666;NA
"1451";"EL";2023-07-01;3611983,17134969;-18552456409,6607;212080388808,605;191450743746,474;NA;NA;NA;NA;106428613911,133;83164328190,8222;92281039439,864;NA;NA;88,5882997944474;174,271242531249;-0,0874784156794603;2023;NA;NA;NA;75,8984755691965;121,381233217937;NA
"1452";"EL";2023-10-01;3624625,11244942;-18608401944,4568;215079271856,256;193104460947,774;NA;NA;NA;NA;107488749334,301;84245464457,3029;93480692952,5822;NA;NA;89,353509646011;176,536768684155;-0,0865188066886025;2023;NA;NA;NA;76,2656649623368;121,802263905467;NA
"1453";"US";1991-01-01;110542710,599584;-4,714e+10;6,035178e+12;9,275276e+12;72,1172934363875;25073,8287940121;3,387532e+12;30644,5534185476;5,73177e+11;7,05503e+11;672858973732,246;551514817080,101;1,2200197581;59,2707606515973;35,4604886766295;-0,00781087152690443;1991;NA;NA;NA;NA;NA;1,62518
"1454";"US";1991-04-01;110114230,483761;-2,3188e+10;6,126862e+12;9,347597e+12;72,4060165435239;25429,4561901602;3,427613e+12;31127,7932465367;5,90733e+11;7,31225e+11;697390802119,001;564427466763,073;1,2355720499;59,7329054633618;36,7533459568115;-0,00378464538616995;1991;NA;NA;NA;NA;NA;1,62518
"1455";"US";1991-07-01;110097155,8996;-2,1074e+10;6,205937e+12;9,394834e+12;72,931258249114;25687,1576462791;3,469924e+12;31516,9267693372;6,00595e+11;7,48536e+11;713900812273,854;579762929090,038;1,2313667819;60,0347587905188;37,6234436310682;-0,00339578052435917;1991;NA;NA;NA;NA;NA;1,62518
"1456";"US";1991-10-01;110066070,558062;-2,3053e+10;6,26454e+12;9,427581e+12;73,6636897456192;25965,8129477091;3,516988e+12;31953,4256303327;6,15217e+11;7,65391e+11;729975921808,834;590126455392,232;1,2369822013;60,2440182884635;38,470621512161;-0,00367991903635383;1991;NA;NA;NA;NA;NA;1,62518
"1457";"US";1992-01-01;110123383,426178;-2,0536e+10;6,363102e+12;9,540444e+12;74,4207588898208;26450,840043002;3,59567e+12;32651,2852051117;6,25287e+11;7,79228e+11;743172675925,447;605772918136,674;1,2268172671;60,9652341163721;39,1661065516555;-0,00322735672004001;1992;NA;NA;NA;NA;NA;1,69659
"1458";"US";1992-04-01;110423305,762054;-3,2788e+10;6,470763e+12;9,643893e+12;74,7737820767563;26733,3239086421;3,6519e+12;33071,8227895597;6,26163e+11;7,79599e+11;743526509543,808;614973829323,716;1,2090376437;61,6262927111403;39,1847540149534;-0,00506709950588516;1992;NA;NA;NA;NA;NA;1,69659
"1459";"US";1992-07-01;110668799,021086;-3,8488e+10;6,566641e+12;9,739185e+12;74,7845139019902;26896,0540489184;3,688514e+12;33329,3035853514;6,39365e+11;7,9612e+11;759283073449,32;618217904052,053;1,2281803365;62,2352265395258;40,0151441528077;-0,00586113966029207;1992;NA;NA;NA;NA;NA;1,69659
"1460";"US";1992-10-01;111049521,931053;-4,714e+10;6,680803e+12;9,840753e+12;74,9836506141059;27202,0171493894;3,736905e+12;33650,7977253618;6,41396e+11;8,0011e+11;763088453873,205;621938417188,169;1,2269517894;62,8842651900049;40,2156923429922;-0,00705603802417165;1992;NA;NA;NA;NA;NA;1,69659
"1461";"US";1993-01-01;111647086,697618;-5,5704e+10;6,729459e+12;9,857185e+12;75,032211822348;27013,1276077834;3,745569e+12;33548,2914135002;6,43606e+11;8,01896e+11;764791814634,372;626670437507,565;1,2204051266;62,9892687649958;40,3054615328843;-0,0082776342050676;1993;NA;NA;NA;NA;NA;1,73991
"1462";"US";1993-04-01;112218629,60403;-6,3187e+10;6,808939e+12;9,914565e+12;75,6864140571598;27325,6767688231;3,80022e+12;33864,4306512146;6,53094e+11;8,1148e+11;773932357487,13;636847956158,776;1,2152545203;63,3559377726014;40,7871792909616;-0,00928000676757421;1993;NA;NA;NA;NA;NA;1,73991
"1463";"US";1993-07-01;112921599,860294;-6,8354e+10;6,882098e+12;9,961873e+12;75,9987452678836;27396,1669319901;3,83411e+12;33953,7343142812;6,50897e+11;8,09299e+11;771852273601,293;643536190607,042;1,1993921785;63,6582448031314;40,6775563328683;-0,00993214569161904;1993;NA;NA;NA;NA;NA;1,73991
"1464";"US";1993-10-01;113758105,000158;-7,3449e+10;7,013738e+12;1,0097362e+13;76,0574361874971;27614,3488852564;3,889258e+12;34188,8430718373;6,716e+11;8,35384e+11;796730305770,973;656680890824,63;1,2132686011;64,5240450326797;41,9886589747137;-0,0104721619199348;1993;NA;NA;NA;NA;NA;1,73991
"1465";"US";1994-01-01;114510127,29297;-8,0595e+10;7,115652e+12;1,0195338e+13;75,7938210775427;27532,1761885209;3,913385e+12;34175,0122239211;6,81232e+11;8,43584e+11;804550887093,241;665915523885,035;1,2081876127;65,1501301266005;42,4008131500303;-0,0113264392356456;1994;NA;NA;NA;NA;NA;1,82759
"1466";"US";1994-04-01;115588486,770464;-9,0572e+10;7,246931e+12;1,0333495e+13;76,2737740760132;27886,1769892436;3,991532e+12;34532,2627843239;7,06988e+11;8,72065e+11;831714054976,111;686285643564,991;1,2119065331;66,0329793786705;43,832345231395;-0,0124979801794718;1994;NA;NA;NA;NA;NA;1,82759
"1467";"US";1994-07-01;116633843,481437;-9,6868e+10;7,331075e+12;1,0393898e+13;76,5946108292524;27939,6091454248;4,031752e+12;34567,5995890651;7,36883e+11;9,04705e+11;862843783556,458;698116260152,913;1,2359600153;66,4189659256626;45,4729198999722;-0,0132133418359518;1994;NA;NA;NA;NA;NA;1,82759
"1468";"US";1994-10-01;117664527,976023;-1,01913e+11;7,455288e+12;1,0512962e+13;76,7854531698795;28144,5908717266;4,088097e+12;34743,6654896797;7,58646e+11;9,25589e+11;882761468963,075;722143896425,648;1,2224176834;67,1798073115385;46,5226062167174;-0,0136698944427097;1994;NA;NA;NA;NA;NA;1,82759
"1469";"US";1995-01-01;118576666,666667;-1,05329e+11;7,522289e+12;1,0550251e+13;77,3814683153144;28320,0910803137;4,134442e+12;34867,2476316307;7,8157e+11;9,43418e+11;899765510962,431;709919708150,685;1,2674186963;67,4180910449754;47,4187399718051;-0,0140022538352355;1995;NA;NA;NA;82,0236727165799;95,4156604727759;1,77051
"1470";"US";1995-04-01;118924000;-1,09492e+11;7,580997e+12;1,0581723e+13;77,8682818610955;28549,224714944;4,172863e+12;35088,4850829101;7,98851e+11;9,56647e+11;912382397585,882;725400354944,104;1,2577639249;67,6192030527719;48,0836652870811;-0,0144429551944157;1995;NA;NA;NA;81,6708330971427;96,1771775009663;1,77051
"1471";"US";1995-07-01;119420333,333333;-7,4444e+10;7,683125e+12;1,0671738e+13;78,0785881702788;28796,6454623864;4,219726e+12;35335,0713585905;8,31399e+11;9,98046e+11;951865842239,613;736705350746,359;1,2920577287;68,1944158572268;50,1644909826824;-0,00968928658586187;1995;NA;NA;NA;81,4762879348006;98,7691554927458;1,77051
"1472";"US";1995-10-01;119995000;-6,978e+10;7,772586e+12;1,0744203e+13;78,3898365980942;29000,3166798617;4,265315e+12;35545,7727405309;8,39421e+11;1,012295e+12;965455532881,198;747912557640,424;1,2908668574;68,657480856114;50,8806842563514;-0,00897770703341205;1995;NA;NA;NA;81,7965866205895;99,906608536298;1,77051
"1473";"US";1996-01-01;120578666,666667;-8,8795e+10;7,868468e+12;1,0824674e+13;78,7050006658281;29229,3661675918;4,314538e+12;35781,9348917443;8,4794e+11;1,024482e+12;977078633439,063;766619024614,091;1,274529593;69,1717057029428;51,4932358337395;-0,0112849159455182;1996;NA;NA;NA;81,814964078831;99,3973063425503;1,83305
"1474";"US";1996-04-01;121363333,333333;-9,3709e+10;8,03284e+12;1,1005217e+13;78,7229883094765;29580,1862176934;4,387502e+12;36151,7921393062;8,59042e+11;1,041134e+12;992960135899,845;778877730685,137;1,2748600926;70,3254094784769;52,330210385858;-0,0116657371490033;1996;NA;NA;NA;82,497531706083;100,455291569593;1,83305
"1475";"US";1996-07-01;122039000;-1,1418e+11;8,131408e+12;1,1103935e+13;79,1563898698954;29885,8315784298;4,45123e+12;36473,8321356288;8,59577e+11;1,049548e+12;1000984815320,04;795901916311,243;1,2576735836;70,9562360921544;52,7531207798962;-0,0140418485949789;1996;NA;NA;NA;82,8758467273553;99,0009283767484;1,83305
"1476";"US";1996-10-01;122791000;-8,8822e+10;8,259771e+12;1,1219238e+13;79,4564311559457;30167,1295127493;4,514499e+12;36765,7157283514;9,03798e+11;1,114975e+12;1063384470706,87;825342236039,437;1,2884163978;71,6930439796406;56,0416587345836;-0,0107535668967094;1996;NA;NA;NA;82,7329964754308;101,403503461286;1,83305
"1477";"US";1997-01-01;123597000;-1,08839e+11;8,362655e+12;1,1291665e+13;80,3091364245921;30553,7917586996;4,592404e+12;37156,2740195959;9,18374e+11;1,136155e+12;1083584460024,64;846671302093,126;1,2798171585;72,1558661513704;57,1062228118037;-0,0130148858227441;1997;NA;NA;NA;82,6608979897871;98,7962509139026;1,82767
