"";"geo";"time";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"D1_D4_MD5__I16";"D11__CP_MEUR";"D11__CP_MNAC";"D12__CP_MEUR";"D12__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"SAL_DC__THS_HW";"SAL_DC__THS_PER";"nace0";"nulc_va";"nulc_va_eur";"nulc_aper_va";"nulc_aper_va_eur";"nulc_hw_va";"nulc_hw_va_eur";"rulc_aper_va";"rulc_hw_va";"emp_ind";"lp_ind";"d1_per_ind";"va_ind";"nulc_va_rel_ecfin13";"nulc_va_eur_rel_ecfin13";"nulc_aper_va_rel_ecfin13";"nulc_aper_va_eur_rel_ecfin13";"nulc_hw_va_rel_ecfin13";"nulc_hw_va_eur_rel_ecfin13";"rulc_aper_va_rel_ecfin13";"rulc_hw_va_rel_ecfin13";"emp_ind_rel_ecfin13";"lp_ind_rel_ecfin13";"d1_per_ind_rel_ecfin13";"va_ind_rel_ecfin13"
"2565";"PT";2013-07-01;38444,4;37663,9;37663,9;19018,8;19018,8;99,6;14717,6;14717,6;4301,3;4301,3;2063692;4476,07;1712289;3715,65;"total";94,1492526474731;94,1492526474731;94,6721540125126;94,6721540125126;94,5447238121362;94,5447238121362;94,5496960036466;94,4213579327549;91,8861356438626;103,647509568227;98,131669893425;95,2444540514828;93,0491592178392;92,8441414558763;93,0422813222549;92,8372357565276;NA;NA;95,2342385276949;NA;93,307443546523;101,301492517231;94,2583066763137;94,5291507201886
"2566";"PT";2013-07-01;5151,3;4974,2;4974,2;2703,9;2703,9;NA;2142,8;2142,8;561,1;561,1;310285;677,09;289625;635,07;"manu";96,3273144246606;96,3273144246606;96,6432746471619;96,6432746471619;96,710327830418;96,710327830418;98,8200154604551;98,8883860210824;93,0867846709057;104,845435391973;101,36146665656;97,6161149115992;95,3937291541441;95,1821893736723;95,556595181768;95,3446961396041;NA;NA;100,135184655619;NA;98,7880280758661;99,0212064404962;94,6291335042483;97,8350529735727
"2567";"PT";2013-10-01;38495,8;37542,6;37542,6;18903,6;18903,6;101;14628;14628;4275,6;4275,6;2115054;4477,54;1774392;3736,16;"total";93,4540274985717;93,4540274985717;93,487886225872;93,487886225872;92,8159295174596;92,8159295174596;93,7938629198594;93,1186490618487;91,9163122540131;103,752012330172;97,0018302534554;95,3717954832192;92,4072501453289;92,2481602324877;91,922863173841;91,7645647282802;NA;NA;94,6286406735939;NA;93,2263821501519;101,210018452434;93,040168063338;94,3617433951024
"2568";"PT";2013-10-01;5298;4991,1;4991,1;2761;2761;NA;2158;2158;603;603;321329;679,47;301157;639;"manu";95,6379200187399;95,6379200187399;95,6966936860299;95,6966936860299;95,6281493625772;95,6281493625772;100,298005409842;100,225969820205;93,413988657845;107,453545963875;102,865420628022;100,396050861268;95,6322407856515;95,466199439344;95,5103763962827;95,3445485377215;NA;NA;102,318796031741;NA;99,3646422802204;100,419202379933;95,9187051313658;99,7954166170789
"2569";"PT";2014-01-01;38468,1;37528,9;37528,9;18786,3;18786,3;97,4;14644,1;14644,1;4142,2;4142,2;2101245;4483,4;1762747;3749,24;"total";92,9410061649325;92,9410061649325;92,7715741122777;92,7715741122777;92,3095609243391;92,3095609243391;93,0421861244544;92,5777735009997;92,0366081284908;103,541845791996;96,0636065993819;95,3031698478282;91,5817631052444;91,420084908203;90,9455140067555;90,7849158818747;NA;NA;93,9628122597621;NA;93,1176887932493;100,719288247131;91,6045575803387;93,7947417624754
"2570";"PT";2014-01-01;5295,4;5016,6;5016,6;2770,4;2770,4;NA;2202,7;2202,7;567,7;567,7;312757;682,95;292932;639,15;"manu";96,010642737282;96,010642737282;96,5390177533007;96,5390177533007;96,0634694440917;96,0634694440917;100,617113382215;100,121281198984;93,8924213782437;106,853547715167;103,191409155598;100,346781376135;96,6581775289098;96,4861077931477;97,0076511093745;96,8349612214906;NA;NA;103,408436353957;NA;99,8099466552333;98,556117430385;95,614143426322;98,3830546441939
"2571";"PT";2014-04-01;38620,2;37767,9;37767,9;18919,8;18919,8;98,4;14745,3;14745,3;4174,5;4174,5;2097386;4501,32;1755084;3761,68;"total";93,2328318083049;93,2328318083049;93,125844836943;93,125844836943;92,8329047644618;92,8329047644618;93,1734090563912;92,8792641826443;92,4044753760401;103,537406976004;96,4263147954413;95,6799914775384;91,5245893718212;91,4114401032307;90,9960124630654;90,8834734520663;NA;NA;93,8773797151225;NA;93,1322412527718;100,851538431596;91,7757707873403;93,9325771381735
"2572";"PT";2014-04-01;5339,4;5093;5093;2760,5;2760,5;NA;2191,3;2191,3;569,2;569,2;317776;686,01;295426;642,56;"manu";94,8791890273632;94,8791890273632;95,3202353986097;95,3202353986097;95,6405384278275;95,6405384278275;98,6696454821481;99,0010103674071;94,3131122185943;107,260815601162;102,27698627929;101,180572663016;95,3489146099317;95,2296381813077;95,6102846504824;95,4906832109602;NA;NA;101,274700070869;NA;100,248486888414;98,6633275696922;94,3393616379369;98,9228175744971
"2573";"PT";2014-07-01;38555,2;37944,5;37944,5;19497,6;19497,6;98,4;15144,5;15144,5;4353,1;4353,1;2120178;4558,24;1786139;3823,41;"total";96,2420907333911;96,2420907333911;95,7755545403124;95,7755545403124;95,1863614511367;95,1863614511367;95,2179616701895;94,6311237028296;93,5729465663585;102,072423482106;97,7667460509036;95,5189565930469;94,365035211932;94,2850156588795;93,4667026954951;93,3874005118758;NA;NA;95,8995942636338;NA;94,0632642079661;99,2027927165239;92,7265223227908;93,3206166512783
"2574";"PT";2014-07-01;5308,3;5104,1;5104,1;2822,6;2822,6;NA;2235,9;2235,9;586,7;586,7;320549;694,08;301356;656,51;"manu";97,5819624026601;97,5819624026601;97,0811952973845;97,0811952973845;97,2708699410212;97,2708699410212;99,6898815840647;99,8844581740357;95,4225811995188;105,396214611153;102,355656779339;100,591233821607;97,8039133372482;97,7195479808494;97,1494387520077;97,0656399246738;NA;NA;102,807837673154;NA;101,389692434391;96,7778170228118;94,0261558937273;98,1369417970999
"2575";"PT";2014-10-01;38494,2;37894,5;37894,5;19147,4;19147,4;96,3;14922,5;14922,5;4225;4225;2124246;4508,99;1800715;3813,81;"total";94,6632399159195;94,6632399159195;93,4210821230116;93,4210821230116;93,0451623382475;93,0451623382475;92,8526044733477;92,4779215802367;92,5619274847847;103,024064602306;96,2524145901657;95,367831547601;92,6775456212954;92,6134303714159;91,0559098663031;90,99287322106;NA;NA;93,7489730751721;NA;92,7831344435328;99,9225219902462;90,9902119905884;92,7184328895794
"2576";"PT";2014-10-01;5270,8;5191,8;5191,8;2826,7;2826,7;NA;2246,7;2246,7;580;580;323112;692,62;305784;655,88;"manu";98,4189780731584;98,4189780731584;97,8018058501991;97,8018058501991;97,4576309228803;97,4576309228803;98,0358994322681;97,6907101487618;95,2218594260182;104,872251882464;102,602794336202;99,8806162475602;98,8195874114341;98,749738745556;98,0196791580701;97,9503978908293;NA;NA;101,561894357341;NA;101,032517522646;95,6316319947638;93,7448475827999;96,6330383517039
"2577";"PT";2015-01-01;38858,5;38678,9;38678,9;19426,4;19426,4;99,1;15179,5;15179,5;4246,9;4246,9;2125326;4549,8;1788581;3835,23;"total";95,1421907959422;95,1421907959422;94,2144137705218;94,2144137705218;94,1982200127018;94,1982200127018;92,6103119158545;92,5933419409894;93,3996876618208;103,066227399043;97,1095159058325;96,270370138682;93,301881328646;93,2679479896569;92,0461350705681;92,0126180859738;NA;NA;94,3737142911428;NA;93,4179441411217;99,3515736218577;91,454030778212;92,8192974534451
"2578";"PT";2015-01-01;5330,8;5269;5269;2876,5;2876,5;NA;2282,8;2282,8;593,6;593,6;327887;704,38;303182;661,07;"manu";99,0256402302568;99,0256402302568;99,289793806332;99,289793806332;100,361492742844;100,361492742844;99,1855669014992;100,255945289836;96,8386320673655;104,295232630676;103,590704655694;101,017604366034;101,087435619584;101,049291469735;101,223641115338;101,185447484113;NA;NA;106,215006038255;NA;103,059995352311;93,401542041;94,5509862073268;96,2736161861935
"2579";"PT";2015-04-01;39169,7;38968,6;38968,6;19601,8;19601,8;98,9;15290,8;15290,8;4310,9;4310,9;2147919;4587,84;1808056;3874,24;"total";95,238503181535;95,238503181535;94,140741380112;94,140741380112;94,2694970452415;94,2694970452415;92,585533881639;92,7111092286883;94,1805844306141;103,030221989182;96,9996816965498;97,0413556164322;92,9453275177202;92,8957255106287;91,5859476114891;91,5370309183588;NA;NA;94,1684549793889;NA;93,8051209592957;99,2877027127928;90,9383037487181;93,1440743742263
"2580";"PT";2015-04-01;5456;5457,6;5457,6;2905,4;2905,4;NA;2303,9;2303,9;601,6;601,6;324982;711,61;304859;670,37;"manu";97,7253512697626;97,7253512697626;97,6184919900741;97,6184919900741;97,626157292135;97,626157292135;96,3572583655861;96,364636662333;97,8326172881938;105,660193942644;103,17992770706;103,39011957325;99,816547323735;99,7618987868531;99,5714361362295;99,516923677806;NA;NA;103,887063481698;NA;103,89401397007;94,0047203887759;93,608329375026;97,6794729440393
"2581";"PT";2015-07-01;39218,8;39291,7;39291,7;19628,7;19628,7;98,4;15314,2;15314,2;4314,5;4314,5;2148474;4573,04;1823310;3890,81;"total";95,2498036370132;95,2498036370132;93,4485088756755;93,4485088756755;93,5160779278334;93,5160779278334;91,2632513281172;91,328202743665;93,8767654984863;103,49323320919;96,7191319660618;97,1629988907174;92,8671850467996;92,8464071869698;90,8889557384597;90,8685806311372;NA;NA;93,0965926960007;NA;93,123064067928;99,6570337102861;90,5819391188235;92,8107826029637
"2582";"PT";2015-07-01;5501,7;5516,3;5516,3;2927,1;2927,1;NA;2318,8;2318,8;608,3;608,3;325894;711,09;309584;675,41;"manu";97,6374265476911;97,6374265476911;96,7321390436221;96,7321390436221;96,3191963351094;96,3191963351094;95,2575703988078;94,850737503909;97,7611273414676;106,623127763128;103,174870180406;104,256125523488;99,8577480196046;99,8340208380309;98,794023067886;98,7705505062824;NA;NA;102,843706492451;NA;103,662747277202;94,6743149901654;93,5390390427823;98,1562607863356
"2583";"PT";2015-10-01;39270,3;39578,1;39578,1;19749,4;19749,4;98,7;15395,3;15395,3;4354,1;4354,1;2174424;4592,62;1848356;3905,3;"total";95,709828883862;95,709828883862;93,9519852189992;93,9519852189992;93,8140224858176;93,8140224858176;91,210601128478;91,075629259048;94,2787097343688;103,187326427094;96,9528055144872;97,2905880684299;93,0116857231957;92,9623334234232;91,1352708235367;91,0868742084966;NA;NA;92,8899719275948;NA;93,2035439013844;99,2311751138017;90,4392946366776;92,494046886142
"2584";"PT";2015-10-01;5526,3;5571,9;5571,9;2923,2;2923,2;NA;2321,3;2321,3;601,9;601,9;329598;715,2;312900;675,8;"manu";97,0732885254332;97,0732885254332;96,6732776325839;96,6732776325839;95,8246883780186;95,8246883780186;94,6710660851534;93,8398690172076;98,3261728819385;106,484411681102;102,977940134061;104,722290652063;99,301829284388;99,2477690666013;98,7510555429921;98,6972970351945;NA;NA;102,518184135887;NA;104,015446964998;94,209861547686;93,0396725915306;98,0070517912714
"2585";"PT";2016-01-01;39431,2;40103,1;40103,1;20001,5;20001,5;99,2;15629,6;15629,6;4371,9;4371,9;2184041;4598,78;1863863;3924,46;"total";96,5360279038208;96,5360279038208;94,4268413508372;94,4268413508372;94,2516217557656;94,2516217557656;90,8421889462434;90,6725909637953;94,4051641007139;103,471325818649;97,7110175021025;97,6892113440405;93,9664764109261;93,9221136998471;91,7849598807095;91,7415867651343;NA;NA;92,946296663509;NA;93,0967322280819;99,1587673251148;91,0174886423469;92,3205685643498
"2586";"PT";2016-01-01;5511;5578,7;5578,7;2957,3;2957,3;NA;2349,1;2349,1;608,3;608,3;331570;717,36;317115;676,68;"manu";98,4783224421908;98,4783224421908;98,2407887266901;98,2407887266901;96,4934322746853;96,4934322746853;95,8228149402004;94,1182821091773;98,6231311221859;105,869859951245;104,043726903077;104,432358681852;101,581042611112;101,531700720182;101,159880420424;101,110745024209;NA;NA;104,670907401522;NA;103,987048512825;92,5945042048216;93,674833394442;96,3002293491401
"2587";"PT";2016-04-01;39544,8;40143,7;40143,7;20158,7;20158,7;99,8;15755,2;15755,2;4403,5;4403,5;2201736;4625,54;1865857;3951,38;"total";97,015246421469;97,015246421469;94,7975132289075;94,7975132289075;95,3848684564908;95,3848684564908;91,3690288896307;91,9340971521852;94,9545015752909;103,169089149433;97,8080500312886;97,9706507729365;94,1221418013844;94,0627589335048;91,8553311359619;91,7973380786741;NA;NA;93,3528096463414;NA;93,2347342144404;99,0360693239747;90,9745610614226;92,343014178687
"2588";"PT";2016-04-01;5529,6;5585,4;5585,4;2972,9;2972,9;NA;2363,5;2363,5;609,4;609,4;333393;720,3;313079;680,62;"manu";98,6648032436768;98,6648032436768;98,258096111911;98,258096111911;98,4608230702654;98,4608230702654;96,0478087437562;96,2457876804208;99,0273242825228;105,79359761448;103,987096506968;104,784824998579;100,891249332281;100,826201700594;100,378509376046;100,313794227888;NA;NA;104,338622816102;NA;104,12313941892;93,2716391059665;93,6310217032041;97,1314164621449
"2589";"PT";2016-07-01;39886,2;40657,5;40657,5;20383,5;20383,5;101,1;15940,1;15940,1;4443,3;4443,3;2176081;4675,76;1844776;3982,01;"total";97,2574655199617;97,2574655199617;95,3270433128089;95,3270433128089;95,5887916382082;95,5887916382082;91,5014959079715;91,7516977007291;95,9854331139028;102,942119322067;98,1380190883329;98,8164555354812;94,0272327838317;94,0207934667861;92,1317378497838;92,1253878493682;NA;NA;93,5269273780052;NA;93,89824143147;98,7470205832675;90,9819981583606;92,728743193986
"2590";"PT";2016-07-01;5574,7;5711,2;5711,2;3016;3016;NA;2400,1;2400,1;615,9;615,9;327359;725,65;308063;688,04;"manu";99,2854265190058;99,2854265190058;98,5363340677192;98,5363340677192;98,8709983543785;98,8709983543785;94,9664521414197;95,2888059739236;99,7628458498024;105,87011521071;104,356981281748;105,639461067632;100,789125247754;100,780822347928;99,9245719402829;99,9163421584953;NA;NA;102,816655595833;NA;104,634877537227;93,5345499763419;93,4703284960061;97,8839283698272
"2591";"PT";2016-10-01;40228,1;41089,1;41089,1;20669,7;20669,7;99,8;16165;16165;4504,8;4504,8;2202337;4699,36;1870332;4012,59;"total";97,7848345022221;97,7848345022221;95,5935840328927;95,5935840328927;95,9376734823484;95,9376734823484;91,5717926371209;91,9003615735773;96,4699011408093;103,303124868642;98,7575399204312;99,6634990279067;94,3908965401908;94,4382236640751;92,2977783766221;92,3440154318618;NA;NA;93,5006157023764;NA;94,0170427997718;98,7447131751089;91,1438368201132;92,8438953754294
"2592";"PT";2016-10-01;5652,5;5789,5;5789,5;3054,6;3054,6;NA;2432,3;2432,3;622,3;622,3;335014;728,65;314557;690,24;"manu";99,1720854693571;99,1720854693571;98,5157514570792;98,5157514570792;98,9809725592513;98,9809725592513;94,969656628075;95,4179458777721;100,175287850146;106,905656807996;105,355710880914;107,113755661253;100,926499341719;100,975710166177;100,169403321913;100,218246896176;NA;NA;103,089419975439;NA;104,764978401332;93,7105367860811;93,8756428121638;98,1900344729256
"2593";"PT";2017-01-01;40649,4;41721,4;41721,4;21046,5;21046,5;101,8;16453,5;16453,5;4593;4593;2253439;4745,37;1923030;4055,34;"total";98,5354709942014;98,5354709942014;96,2451194756386;96,2451194756386;96,2066185366877;96,2066185366877;91,7495750941734;91,7118305894706;97,4144085102146;103,372903107539;99,4978023680351;100,707252825388;94,7256661114183;94,7169059177974;92,6807717548663;92,6721601799869;NA;NA;93,8049581125358;NA;94,4425356514568;98,6106414627907;91,3977928841665;93,137470839234
"2594";"PT";2017-01-01;5788,3;5949,8;5949,8;3107,3;3107,3;NA;2478;2478;629,4;629,4;340197;738,1;323487;697,08;"manu";98,5162387839537;98,5162387839537;98,1607319418745;98,1607319418745;97,0912603083239;97,0912603083239;94,2901080256863;93,2626253335203;101,474480151229;108,072428573119;106,121754212617;109,6871387694;101,380547925009;101,369766086481;101,020660938009;101,009919281937;NA;NA;102,574003193463;NA;105,946645778985;93,1105772130906;94,0670348771051;98,6617896780506
"2595";"PT";2017-04-01;40810,3;42151;42151;21305,3;21305,3;102,1;16647,2;16647,2;4658,1;4658,1;2228899;4793,82;1893560;4090,35;"total";99,3538542301781;99,3538542301781;97,1961989841461;97,1961989841461;97,4425508705352;97,4425508705352;92,0749020674163;92,3072249162248;98,4090049468086;102,733176855224;99,8591946141997;101,105876100999;95,4224722803104;95,455492758176;93,633222722008;93,6655831124724;NA;NA;94,5540391860648;NA;94,9204632474438;97,6993217427449;91,4837172778239;92,7436994716255
"2596";"PT";2017-04-01;5821;5980,2;5980,2;3150,2;3150,2;NA;2511,3;2511,3;638,9;638,9;338630;744,25;320113;701,07;"manu";99,3153088482724;99,3153088482724;99,2135615376557;99,2135615376557;98,4548206273534;98,4548206273534;95,3526157650027;94,6232170672209;102,319986251933;107,784879434828;106,974582869011;110,306797293968;102,3967649076;102,430805801325;102,377775157149;102,411811672799;NA;NA;104,414100128929;NA;106,508359270012;92,1961284943192;94,394480790796;98,210774855165
"2597";"PT";2017-07-01;41265,4;42581,1;42581,1;21586,9;21586,9;101,3;16856,9;16856,9;4730;4730;2259854;4819,12;1933400;4132,76;"total";99,556833093505;99,556833093505;96,9040523156817;96,9040523156817;96,957709584659;96,957709584659;91,8842766442161;91,934109942133;98,9283710942973;103,333460202283;100,140780141717;102,233368038415;95,4872468671148;95,4902804853133;93,2787635544268;93,2816862507406;NA;NA;94,4409310023112;NA;94,971217089728;97,9743140114819;91,3939178560538;93,0544727618345
"2598";"PT";2017-07-01;5941,5;6041,9;6041,9;3225,3;3225,3;NA;2567,7;2567,7;657,6;657,6;345090;751,78;324766;713,88;"manu";99,6207219500518;99,6207219500518;98,7216988022587;98,7216988022587;99,1996572449218;99,1996572449218;95,8550215634891;96,3189131853921;103,355215672796;108,914177972738;107,559496218403;112,590248431904;103,080124565873;103,081990186314;102,205061541425;102,206913255355;NA;NA;105,10555339888;NA;107,094447674709;92,4305269567895;94,4748178384576;99,0022677803232
"2599";"PT";2017-10-01;41592,6;43188,8;43188,8;22158,7;22158,7;101,1;17242,3;17242,3;4916,4;4916,4;2256050;4852,11;1930505;4169,01;"total";101,389985530867;101,389985530867;98,4999641357303;98,4999641357303;98,7246169770727;98,7246169770727;92,8134857732239;93,0241124068901;99,6055999166551;103,4446620826;101,899538487698;103,043992872348;96,9591173753352;97,0160411232456;94,5949404441501;94,6504348502438;NA;NA;95,654991725987;NA;95,2889600962908;97,6284887552113;92,3563493191723;93,0362446166193
"2600";"PT";2017-10-01;6058,1;6212,9;6212,9;3296,2;3296,2;NA;2612,1;2612,1;684,1;684,1;344121;762,19;325003;720,44;"manu";99,8510846383177;99,8510846383177;99,4066866101533;99,4066866101533;99,0775507110538;99,0775507110538;95,7056006678113;95,388533012255;104,786389413989;109,53483936724;108,92300024464;114,799795342139;102,929002222514;102,988018556888;102,640609286963;102,699462206003;NA;NA;105,286138889223;NA;108,116171484045;92,182795021942;94,6231329879911;99,6789119703603
"2601";"PT";2018-01-01;41906,7;43866,6;43866,6;22410;22410;102,6;17458,1;17458,1;4951,9;4951,9;2281939;4893,5;1949270;4194,88;"total";101,771282220174;101,771282220174;99,0988482984118;99,0988482984118;99,2681400724456;99,2681400724456;92,6292558272495;92,786441390401;100,455266511302;103,3442991211;102,419627248523;103,822162983407;96,6776025098511;96,7741615682087;94,600725868218;94,6951692203105;NA;NA;95,0260752683992;NA;95,700004276533;97,818131134499;92,5414101035264;93,6190729115355
"2602";"PT";2018-01-01;6112,1;6242,4;6242,4;3368,3;3368,3;NA;2662,4;2662,4;705,9;705,9;349785;770,89;330863;728,13;"manu";101,133720375705;101,133720375705;100,757377082349;100,757377082349;100,195364765413;100,195364765413;97,4081715431315;96,8646517400284;105,982471214985;109,26400704734;110,130014940394;115,823084648765;103,357427350116;103,459239123739;103,188933783566;103,290581534853;NA;NA;106,114356813514;NA;109,094276694097;92,9101408775859;95,8792159137104;101,374294367863
"2603";"PT";2018-04-01;42143,8;44136;44136;22818,5;22818,5;103,7;17729;17729;5089,5;5089,5;2315214;4899,59;1976927;4208,94;"total";103,043417210782;103,043417210782;100,126853275866;100,126853275866;100,547983784849;100,547983784849;93,5451699141982;93,9375508580403;100,580283896211;103,799821458891;103,93821008147;104,409568692836;97,3370404883558;97,5117538818459;95,1041743551575;95,2748382756764;NA;NA;95,7875608943535;NA;95,3319953955321;98,2142640590467;93,4106575503702;93,6367362659482
"2604";"PT";2018-04-01;6115,7;6286;6286;3426,6;3426,6;NA;2699,9;2699,9;726,7;726,7;355396;772,85;335294;729,2;"manu";102,823624090729;102,823624090729;102,550749940244;102,550749940244;102,135878574592;102,135878574592;98,5122680484273;98,113543071285;106,251933321877;109,0510989253;111,871795497422;115,891303935874;104,469341144344;104,655421375798;104,400569175899;104,586528887076;NA;NA;107,079997585852;NA;109,014228304769;92,5461790458214;96,6250183169877;100,90308302609
"2605";"PT";2018-07-01;42335,4;44619,7;44619,7;23027;23027;103,9;17887,3;17887,3;5139,7;5139,7;2336808;4921,5;1992533;4219,71;"total";103,514346866428;103,514346866428;100,776376940915;100,776376940915;101,15111183613;101,15111183613;93,5547497668194;93,9015643935347;101,030059085597;103,807523861655;104,620220751314;104,884249983122;96,9893508420703;97,1805422325852;94,9616026057156;95,1487551994001;NA;NA;95,4066837430078;NA;95,4552036834336;98,3002173531345;93,3522513848143;93,8398067092035
"2606";"PT";2018-07-01;6124,9;6290,3;6290,3;3469,1;3469,1;NA;2729,4;2729,4;739,7;739,7;356040;775,97;335958;734,85;"manu";103,94257849288;103,94257849288;103,284963736191;103,284963736191;103,230007753831;103,230007753831;99,2988973427151;99,2458686816029;106,680873002234;108,776017788305;112,38852674698;116,06564211404;104,845103627404;105,050330150011;104,481577257273;104,68609418181;NA;NA;107,567561770981;NA;109,347287270601;92,6952289223797;96,85573285943;101,374366468308
"2607";"PT";2018-10-01;42372,4;44843,5;44843,5;23377,6;23377,6;107,2;18148,5;18148,5;5229;5229;2329350;4941,5;1983133;4225,71;"total";104,998649401987;104,998649401987;102,491095078737;102,491095078737;102,758848039657;102,758848039657;94,7544847679496;95,0009469282482;101,440625210094;103,477735845737;106,062317012132;104,975915994294;98,0511458343872;98,2276514895601;96,2813604973178;96,4546381485082;NA;NA;96,9219422040567;NA;95,5369564552725;97,798082001611;94,1661552717537;93,4404146663733
"2608";"PT";2018-10-01;6096,9;6341,7;6341,7;3498,3;3498,3;NA;2747,1;2747,1;751,2;751,2;354735;778,61;334778;733,05;"manu";105,298854765432;105,298854765432;105,246438773098;105,246438773098;104,560932153481;104,560932153481;99,9057463460718;99,2548319046236;107,043821962537;107,911611702643;113,612812191354;115,535047658752;105,537523830033;105,726048604068;105,791840134629;105,980821203666;NA;NA;107,802448502583;NA;109,245161399187;92,1725517119108;97,5173772011553;100,70860489581
"2609";"PT";2019-01-01;42977,3;45924,5;45924,5;23501,2;23501,2;105,1;18297;18297;5204,1;5204,1;2356645;4963,55;1993399;4242,24;"total";104,068132989342;104,068132989342;101,638498328151;101,638498328151;102,510959876614;102,510959876614;93,0642775685328;93,862071939188;101,893274362352;104,488713177734;106,207620765069;106,47453140397;96,7825016464776;96,9776345311405;95,1612928620557;95,353115401754;NA;NA;95,0822769324367;NA;95,5088416194878;98,7332680058238;93,960675157058;94,3061700334252
"2610";"PT";2019-01-01;6172;6390,5;6390,5;3511,6;3511,6;NA;2763,7;2763,7;748;748;355513;780,41;334123;734,78;"manu";104,413052522749;104,413052522749;104,3560600804;104,3560600804;104,112428113589;104,112428113589;99,5149737917317;99,2824502711802;107,291287162743;108,988876564266;113,776238443229;116,958177787042;103,784547435578;103,992369292102;104,096931128168;104,305380483546;NA;NA;107,014521531197;NA;108,631105980463;93,8261987402249;97,6765424746428;101,939167214917
"2611";"PT";2019-04-01;43124,6;46034;46034;23835,2;23835,2;105,7;18558,1;18558,1;5277,1;5277,1;2329423;4939,16;1987785;4254,29;"total";105,18663777454;105,18663777454;101,936539819715;101,936539819715;102,705128483914;102,705128483914;93,4342993564413;94,1377127205218;101,392588973528;105,364579589579;107,411946206019;106,839461226826;97,2565199854332;97,4946938320368;94,9231971914098;95,1556153298915;NA;NA;95,4431520117483;NA;94,6920069028013;99,6013121146701;94,5496009575972;94,3216519878921
"2612";"PT";2019-04-01;6150,4;6395,4;6395,4;3549,6;3549,6;NA;2796,7;2796,7;752,9;752,9;347339;775,24;328567;730,61;"manu";105,913598470108;105,913598470108;105,754697401645;105,754697401645;104,92524682406;104,92524682406;100,418792910865;99,6309983232214;106,580512115484;109,331743317367;115,663854570073;116,548862064391;104,680122111013;104,935047427362;104,911752321815;105,167243709338;NA;NA;107,93421106792;NA;107,503176281017;94,4747474983183;99,1215560200739;101,578031985472
"2613";"PT";2019-07-01;43334,4;46532;46532;24159,6;24159,6;108,3;18810,4;18810,4;5349,2;5349,2;2342558;4955,31;2004373;4269,25;"total";106,102057228497;106,102057228497;102,798400292656;102,798400292656;103,320909344015;103,320909344015;93,6693494434492;94,1443873264162;101,72412111906;105,532107898951;108,492328092419;107,359232284769;97,5735141919499;97,8206665008193;95,2833966180484;95,524706353315;NA;NA;95,6032117714494;NA;94,8592028699392;99,6538912317341;94,9584844599837;94,538073949403
"2614";"PT";2019-07-01;6085,4;6385,2;6385,2;3588,2;3588,2;NA;2828,1;2828,1;760,1;760,1;347209;774,1;328978;735,5;"manu";108,208949605711;108,208949605711;107,170425321433;107,170425321433;107,025180257151;107,025180257151;100,84845752781;100,711584000155;106,423784155353;108,335588540664;116,14427908197;115,317124936044;106,457831091315;106,726028177355;105,871707141928;106,138429622925;NA;NA;108,240887744724;NA;107,076611770986;93,6334300958755;99,137754868954;100,27399364432
"2615";"PT";2019-10-01;43318,7;46672,3;46672,3;24362,8;24362,8;108,9;18974;18974;5388,8;5388,8;2345460;4950,81;2024113;4266,97;"total";107,033231552788;107,033231552788;103,661769522353;103,661769522353;103,339063420313;103,339063420313;94,1379873211975;93,8438632573895;101,631743741048;105,589761576474;109,463287392671;107,320336166515;98,0120253122839;98,2598053269941;95,7002330380801;95,9421267883919;NA;NA;96,3111560075088;NA;94,4904773122758;99,9308592132967;95,6389720901726;94,4323249116135
"2616";"PT";2019-10-01;6041,6;6373,9;6373,9;3583,7;3583,7;NA;2822,3;2822,3;761,4;761,4;350455;770,53;331867;728,94;"manu";108,85674599963;108,85674599963;108,280561816616;108,280561816616;107,726415115545;107,726415115545;101,339067527676;100,82024860458;105,932978174944;108,05416217459;117,042535689654;114,487123609558;106,919633375141;107,188464183546;106,748856448551;107,017259890009;NA;NA;109,501631196964;NA;106,905911092426;93,5519012531649;99,8720764755669;100,026965897111
"2617";"PT";2020-01-01;42039,3;45819,7;45819,7;24523,4;24523,4;111;19105,9;19105,9;5417,5;5417,5;2265916;4942,44;1952546;4261,53;"total";111,017657351209;111,017657351209;107,475933171802;107,475933171802;107,346329035777;107,346329035777;96,4816092044004;96,3641682391977;101,459921817946;102,644745904381;110,3255263274;104,150674147769;98,9621173705138;99,2158383950492;96,6814044089739;96,9292357443191;NA;NA;96,3290594275658;NA;94,6213394847797;100,437438414581;97,1093083962115;95,0424750164243
"2618";"PT";2020-01-01;5942,2;6243,5;6243,5;3575;3575;NA;2817,4;2817,4;757,6;757,6;342671;765,62;325011;722,17;"manu";110,408993479327;110,408993479327;110,147757532014;110,147757532014;109,089364413483;109,089364413483;103,50813640599;102,513342438085;105,257948101048;106,957952221376;117,852950764893;112,603513293286;104,843479416636;105,110832818028;104,817466809384;105,084755863399;NA;NA;107,191160703135;NA;106,440566094807;97,0605714520231;101,743045581968;103,326752033128
